date,MDB,isPartial
2014-12-16,74,False
2014-12-17,78,False
2014-12-18,78,False
2014-12-19,66,False
2014-12-20,41,False
2014-12-21,50,False
2014-12-22,61,False
2014-12-23,64,False
2014-12-24,54,False
2014-12-25,45,False
2014-12-26,48,False
2014-12-27,43,False
2014-12-28,41,False
2014-12-29,47,False
2014-12-30,60,False
2014-12-31,41,False
2015-01-01,43,False
2015-01-02,45,False
2015-01-03,43,False
2015-01-04,45,False
2015-01-05,78,False
2015-01-06,75,False
2015-01-07,70,False
2015-01-08,77,False
2015-01-09,80,False
2015-01-10,37,False
2015-01-11,45,False
2015-01-12,79,False
2015-01-13,76,False
2015-01-14,78,False
2015-01-15,82,False
2015-01-16,67,False
2015-01-17,46,False
2015-01-18,48,False
2015-01-19,73,False
2015-01-20,71,False
2015-01-21,72,False
2015-01-22,63,False
2015-01-23,76,False
2015-01-24,43,False
2015-01-25,47,False
2015-01-26,82,False
2015-01-27,70,False
2015-01-28,79,False
2015-01-29,83,False
2015-01-30,72,False
2015-01-31,52,False
2015-02-01,50,False
2015-02-02,69,False
2015-02-03,73,False
2015-02-04,79,False
2015-02-05,82,False
2015-02-06,67,False
2015-02-07,44,False
2015-02-08,50,False
2015-02-09,65,False
2015-02-10,77,False
2015-02-11,83,False
2015-02-12,71,False
2015-02-13,73,False
2015-02-14,44,False
2015-02-15,50,False
2015-02-16,77,False
2015-02-17,69,False
2015-02-18,85,False
2015-02-19,75,False
2015-02-20,78,False
2015-02-21,46,False
2015-02-22,36,False
2015-02-23,77,False
2015-02-24,74,False
2015-02-25,59,False
2015-02-26,76,False
2015-02-27,77,False
2015-02-28,48,False
2015-03-01,43,False
2015-03-02,78,False
2015-03-03,81,False
2015-03-04,86,False
2015-03-05,79,False
2015-03-06,71,False
2015-03-07,45,False
2015-03-08,43,False
2015-03-09,86,False
2015-03-10,78,False
2015-03-11,82,False
2015-03-12,75,False
2015-03-13,74,False
2015-03-14,55,False
2015-03-15,54,False
2015-03-16,77,False
2015-03-17,80,False
2015-03-18,81,False
2015-03-19,67,False
2015-03-20,74,False
2015-03-21,44,False
2015-03-22,46,False
2015-03-23,68,False
2015-03-24,88,False
2015-03-25,78,False
2015-03-26,71,False
2015-03-27,66,False
2015-03-28,42,False
2015-03-29,36,False
2015-03-30,72,False
2015-03-31,74,False
2015-04-01,71,False
2015-04-02,74,False
2015-04-03,53,False
2015-04-04,40,False
2015-04-05,42,False
2015-04-06,62,False
2015-04-07,67,False
2015-04-08,81,False
2015-04-09,73,False
2015-04-10,70,False
2015-04-11,32,False
2015-04-12,48,False
2015-04-13,77,False
2015-04-14,80,False
2015-04-15,79,False
2015-04-16,100,False
2015-04-17,97,False
2015-04-18,54,False
2015-04-19,56,False
2015-04-20,85,False
2015-04-21,76,False
2015-04-22,74,False
2015-04-23,91,False
2015-04-24,79,False
2015-04-25,42,False
2015-04-26,60,False
2015-04-27,77,False
2015-04-28,83,False
2015-04-29,87,False
2015-04-30,81,False
2015-05-01,48,False
2015-05-02,46,False
2015-05-03,44,False
2015-05-04,67,False
2015-05-05,70,False
2015-05-06,79,False
2015-05-07,78,False
2015-05-08,81,False
2015-05-09,53,False
2015-05-10,58,False
2015-05-11,63,False
2015-05-12,82,False
2015-05-13,79,False
2015-05-14,65,False
2015-05-15,61,False
2015-05-16,48,False
2015-05-17,44,False
2015-05-18,78,False
2015-05-19,84,False
2015-05-20,78,False
2015-05-21,79,False
2015-05-22,76,False
2015-05-23,53,False
2015-05-24,45,False
2015-05-25,63,False
2015-05-26,72,False
2015-05-27,79,False
2015-05-28,81,False
2015-05-29,78,False
2015-05-30,60,False
2015-05-31,53,False
2015-06-01,76,False
2015-06-02,83,False
2015-06-03,75,False
2015-06-04,76,False
2015-06-05,74,False
2015-06-06,41,False
2015-06-07,50,False
2015-06-08,76,False
2015-06-09,78,False
2015-06-10,79,False
2015-06-11,92,False
2015-06-12,72,False
2015-06-13,48,False
2015-06-14,44,False
2015-06-15,67,False
2015-06-16,79,False
2015-06-17,87,False
2015-06-18,75,False
2015-06-19,78,False
2015-06-20,42,False
2015-06-21,38,False
2015-06-22,84,False
2015-06-23,74,False
2015-06-24,75,False
2015-06-25,89,False
2015-06-26,61,False
2015-06-27,45,False
2015-06-28,49,False
2015-06-29,68,False
2015-06-30,71,False
2015-07-01,82,False
2015-07-02,82,False
2015-07-03,75,False
2015-07-04,50,False
2015-07-05,45,False
2015-07-06,81,False
2015-07-07,82,False
2015-07-08,97,False
2015-07-09,79,False
2015-07-10,76,False
2015-07-11,57,False
2015-07-12,42,False
2015-07-13,100,False
2015-07-14,80,False
2015-07-15,84,False
2015-07-16,86,False
2015-07-17,82,False
2015-07-18,39,False
2015-07-19,51,False
2015-07-20,83,False
2015-07-21,82,False
2015-07-22,75,False
2015-07-23,81,False
2015-07-24,76,False
2015-07-25,43,False
2015-07-26,46,False
2015-07-27,72,False
2015-07-28,80,False
2015-07-29,81,False
2015-07-30,86,False
2015-07-31,70,False
2015-08-01,45,False
2015-08-02,47,False
2015-08-03,87,False
2015-08-04,91,False
2015-08-05,80,False
2015-08-06,76,False
2015-08-07,67,False
2015-08-08,36,False
2015-08-09,48,False
2015-08-10,75,False
2015-08-11,81,False
2015-08-12,73,False
2015-08-13,77,False
2015-08-14,63,False
2015-08-15,53,False
2015-08-16,45,False
2015-08-17,80,False
2015-08-18,86,False
2015-08-19,87,False
2015-08-20,77,False
2015-08-21,70,False
2015-08-22,39,False
2015-08-23,42,False
2015-08-24,72,False
2015-08-25,72,False
2015-08-26,63,False
2015-08-27,73,False
2015-08-28,74,False
2015-08-29,39,False
2015-08-30,40,False
2015-08-31,71,False
2015-09-01,85,False
2015-09-02,69,False
2015-09-03,78,False
2015-09-04,64,False
2015-09-05,41,False
2015-09-06,50,False
2015-09-07,73,False
2015-09-08,92,False
2015-09-09,73,False
2015-09-10,77,False
2015-09-11,79,False
2015-09-12,47,False
2015-09-13,53,False
2015-09-14,76,False
2015-09-15,83,False
2015-09-16,78,False
2015-09-17,79,False
2015-09-18,79,False
2015-09-19,48,False
2015-09-20,43,False
2015-09-21,99,False
2015-09-22,74,False
2015-09-23,77,False
2015-09-24,76,False
2015-09-25,81,False
2015-09-26,58,False
2015-09-27,42,False
2015-09-28,78,False
2015-09-29,76,False
2015-09-30,73,False
2015-10-01,71,False
2015-10-02,79,False
2015-10-03,50,False
2015-10-04,37,False
2015-10-05,72,False
2015-10-06,79,False
2015-10-07,82,False
2015-10-08,86,False
2015-10-09,73,False
2015-10-10,48,False
2015-10-11,51,False
2015-10-12,70,False
2015-10-13,81,False
2015-10-14,72,False
2015-10-15,88,False
2015-10-16,87,False
2015-10-17,51,False
2015-10-18,37,False
2015-10-19,75,False
2015-10-20,77,False
2015-10-21,82,False
2015-10-22,80,False
2015-10-23,72,False
2015-10-24,53,False
2015-10-25,44,False
2015-10-26,75,False
2015-10-27,89,False
2015-10-28,76,False
2015-10-29,82,False
2015-10-30,64,False
2015-10-31,51,False
2015-11-01,52,False
2015-11-02,71,False
2015-11-03,83,False
2015-11-04,73,False
2015-11-05,72,False
2015-11-06,72,False
2015-11-07,43,False
2015-11-08,45,False
2015-11-09,85,False
2015-11-10,81,False
2015-11-11,73,False
2015-11-12,85,False
2015-11-13,76,False
2015-11-14,42,False
2015-11-15,50,False
2015-11-16,76,False
2015-11-17,81,False
2015-11-18,81,False
2015-11-19,75,False
2015-11-20,76,False
2015-11-21,44,False
2015-11-22,44,False
2015-11-23,65,False
2015-11-24,75,False
2015-11-25,64,False
2015-11-26,79,False
2015-11-27,60,False
2015-11-28,49,False
2015-11-29,46,False
2015-11-30,74,False
2015-12-01,74,False
2015-12-02,73,False
2015-12-03,78,False
2015-12-04,74,False
2015-12-05,51,False
2015-12-06,39,False
2015-12-07,74,False
2015-12-08,76,False
2015-12-09,73,False
2015-12-10,67,False
2015-12-11,70,False
2015-12-12,46,False
2015-12-13,44,False
2015-12-14,64,False
2015-12-15,81,False
2015-12-16,77,False
2015-12-17,88,False
2015-12-18,72,False
2015-12-19,45,False
2015-12-20,49,False
2015-12-21,67,False
2015-12-22,72,False
2015-12-23,62,False
2015-12-24,30,False
2015-12-25,54,False
2015-12-26,37,False
2015-12-27,42,False
2015-12-28,47,False
2015-12-29,62,False
2015-12-30,51,False
2015-12-31,40,False
2016-01-01,52,False
2016-01-02,57,False
2016-01-03,50,False
2016-01-04,75,False
2016-01-05,72,False
2016-01-06,63,False
2016-01-07,82,False
2016-01-08,77,False
2016-01-09,64,False
2016-01-10,57,False
2016-01-11,84,False
2016-01-12,85,False
2016-01-13,100,False
2016-01-14,91,False
2016-01-15,86,False
2016-01-16,61,False
2016-01-17,60,False
2016-01-18,84,False
2016-01-19,78,False
2016-01-20,84,False
2016-01-21,83,False
2016-01-22,73,False
2016-01-23,52,False
2016-01-24,62,False
2016-01-25,81,False
2016-01-26,78,False
2016-01-27,83,False
2016-01-28,91,False
2016-01-29,83,False
2016-01-30,46,False
2016-01-31,52,False
2016-02-01,68,False
2016-02-02,79,False
2016-02-03,70,False
2016-02-04,86,False
2016-02-05,76,False
2016-02-06,51,False
2016-02-07,57,False
2016-02-08,70,False
2016-02-09,82,False
2016-02-10,87,False
2016-02-11,80,False
2016-02-12,89,False
2016-02-13,53,False
2016-02-14,61,False
2016-02-15,89,False
2016-02-16,86,False
2016-02-17,88,False
2016-02-18,81,False
2016-02-19,75,False
2016-02-20,48,False
2016-02-21,40,False
2016-02-22,79,False
2016-02-23,85,False
2016-02-24,93,False
2016-02-25,86,False
2016-02-26,77,False
2016-02-27,41,False
2016-02-28,49,False
2016-02-29,80,False
2016-03-01,85,False
2016-03-02,88,False
2016-03-03,86,False
2016-03-04,73,False
2016-03-05,47,False
2016-03-06,50,False
2016-03-07,82,False
2016-03-08,81,False
2016-03-09,78,False
2016-03-10,93,False
2016-03-11,74,False
2016-03-12,50,False
2016-03-13,64,False
2016-03-14,65,False
2016-03-15,83,False
2016-03-16,86,False
2016-03-17,88,False
2016-03-18,76,False
2016-03-19,48,False
2016-03-20,52,False
2016-03-21,71,False
2016-03-22,82,False
2016-03-23,77,False
2016-03-24,81,False
2016-03-25,64,False
2016-03-26,56,False
2016-03-27,43,False
2016-03-28,52,False
2016-03-29,81,False
2016-03-30,88,False
2016-03-31,83,False
2016-04-01,79,False
2016-04-02,46,False
2016-04-03,53,False
2016-04-04,86,False
2016-04-05,89,False
2016-04-06,90,False
2016-04-07,75,False
2016-04-08,72,False
2016-04-09,52,False
2016-04-10,54,False
2016-04-11,100,False
2016-04-12,82,False
2016-04-13,73,False
2016-04-14,89,False
2016-04-15,57,False
2016-04-16,47,False
2016-04-17,55,False
2016-04-18,75,False
2016-04-19,87,False
2016-04-20,77,False
2016-04-21,95,False
2016-04-22,81,False
2016-04-23,57,False
2016-04-24,53,False
2016-04-25,76,False
2016-04-26,92,False
2016-04-27,79,False
2016-04-28,83,False
2016-04-29,66,False
2016-04-30,47,False
2016-05-01,45,False
2016-05-02,76,False
2016-05-03,79,False
2016-05-04,67,False
2016-05-05,63,False
2016-05-06,72,False
2016-05-07,44,False
2016-05-08,47,False
2016-05-09,70,False
2016-05-10,70,False
2016-05-11,81,False
2016-05-12,99,False
2016-05-13,81,False
2016-05-14,50,False
2016-05-15,48,False
2016-05-16,62,False
2016-05-17,88,False
2016-05-18,83,False
2016-05-19,96,False
2016-05-20,80,False
2016-05-21,55,False
2016-05-22,30,False
2016-05-23,81,False
2016-05-24,92,False
2016-05-25,88,False
2016-05-26,74,False
2016-05-27,74,False
2016-05-28,53,False
2016-05-29,46,False
2016-05-30,73,False
2016-05-31,86,False
2016-06-01,78,False
2016-06-02,99,False
2016-06-03,81,False
2016-06-04,57,False
2016-06-05,45,False
2016-06-06,76,False
2016-06-07,91,False
2016-06-08,96,False
2016-06-09,86,False
2016-06-10,79,False
2016-06-11,41,False
2016-06-12,47,False
2016-06-13,72,False
2016-06-14,68,False
2016-06-15,88,False
2016-06-16,92,False
2016-06-17,68,False
2016-06-18,48,False
2016-06-19,52,False
2016-06-20,72,False
2016-06-21,83,False
2016-06-22,76,False
2016-06-23,83,False
2016-06-24,68,False
2016-06-25,39,False
2016-06-26,47,False
2016-06-27,79,False
2016-06-28,86,False
2016-06-29,80,False
2016-06-30,68,False
2016-07-01,57,False
2016-07-02,38,False
2016-07-03,41,False
2016-07-04,61,False
2016-07-05,63,False
2016-07-06,68,False
2016-07-07,62,False
2016-07-08,61,False
2016-07-09,34,False
2016-07-10,36,False
2016-07-11,76,False
2016-07-12,50,False
2016-07-13,54,False
2016-07-14,57,False
2016-07-15,53,False
2016-07-16,39,False
2016-07-17,32,False
2016-07-18,58,False
2016-07-19,65,False
2016-07-20,93,False
2016-07-21,100,False
2016-07-22,81,False
2016-07-23,44,False
2016-07-24,48,False
2016-07-25,62,False
2016-07-26,64,False
2016-07-27,75,False
2016-07-28,60,False
2016-07-29,65,False
2016-07-30,43,False
2016-07-31,39,False
2016-08-01,60,False
2016-08-02,65,False
2016-08-03,61,False
2016-08-04,64,False
2016-08-05,70,False
2016-08-06,32,False
2016-08-07,33,False
2016-08-08,56,False
2016-08-09,61,False
2016-08-10,57,False
2016-08-11,44,False
2016-08-12,47,False
2016-08-13,24,False
2016-08-14,30,False
2016-08-15,47,False
2016-08-16,65,False
2016-08-17,56,False
2016-08-18,56,False
2016-08-19,55,False
2016-08-20,28,False
2016-08-21,28,False
2016-08-22,57,False
2016-08-23,60,False
2016-08-24,55,False
2016-08-25,58,False
2016-08-26,55,False
2016-08-27,36,False
2016-08-28,38,False
2016-08-29,64,False
2016-08-30,73,False
2016-08-31,57,False
2016-09-01,63,False
2016-09-02,71,False
2016-09-03,29,False
2016-09-04,32,False
2016-09-05,56,False
2016-09-06,70,False
2016-09-07,60,False
2016-09-08,68,False
2016-09-09,62,False
2016-09-10,39,False
2016-09-11,38,False
2016-09-12,54,False
2016-09-13,68,False
2016-09-14,63,False
2016-09-15,69,False
2016-09-16,65,False
2016-09-17,41,False
2016-09-18,34,False
2016-09-19,64,False
2016-09-20,61,False
2016-09-21,69,False
2016-09-22,66,False
2016-09-23,55,False
2016-09-24,35,False
2016-09-25,41,False
2016-09-26,60,False
2016-09-27,70,False
2016-09-28,69,False
2016-09-29,67,False
2016-09-30,65,False
2016-10-01,39,False
2016-10-02,36,False
2016-10-03,51,False
2016-10-04,60,False
2016-10-05,66,False
2016-10-06,63,False
2016-10-07,65,False
2016-10-08,34,False
2016-10-09,35,False
2016-10-10,58,False
2016-10-11,68,False
2016-10-12,66,False
2016-10-13,61,False
2016-10-14,68,False
2016-10-15,34,False
2016-10-16,38,False
2016-10-17,75,False
2016-10-18,76,False
2016-10-19,71,False
2016-10-20,66,False
2016-10-21,71,False
2016-10-22,40,False
2016-10-23,41,False
2016-10-24,73,False
2016-10-25,73,False
2016-10-26,74,False
2016-10-27,72,False
2016-10-28,59,False
2016-10-29,41,False
2016-10-30,34,False
2016-10-31,55,False
2016-11-01,67,False
2016-11-02,74,False
2016-11-03,71,False
2016-11-04,62,False
2016-11-05,39,False
2016-11-06,31,False
2016-11-07,68,False
2016-11-08,64,False
2016-11-09,61,False
2016-11-10,69,False
2016-11-11,60,False
2016-11-12,35,False
2016-11-13,27,False
2016-11-14,67,False
2016-11-15,67,False
2016-11-16,75,False
2016-11-17,76,False
2016-11-18,67,False
2016-11-19,40,False
2016-11-20,38,False
2016-11-21,74,False
2016-11-22,85,False
2016-11-23,64,False
2016-11-24,57,False
2016-11-25,68,False
2016-11-26,43,False
2016-11-27,47,False
2016-11-28,64,False
2016-11-29,58,False
2016-11-30,76,False
2016-12-01,76,False
2016-12-02,55,False
2016-12-03,39,False
2016-12-04,42,False
2016-12-05,56,False
2016-12-06,61,False
2016-12-07,64,False
2016-12-08,68,False
2016-12-09,61,False
2016-12-10,36,False
2016-12-11,31,False
2016-12-12,61,False
2016-12-13,76,False
2016-12-14,73,False
2016-12-15,63,False
2016-12-16,61,False
2016-12-17,43,False
2016-12-18,33,False
2016-12-19,59,False
2016-12-20,72,False
2016-12-21,59,False
2016-12-22,59,False
2016-12-23,45,False
2016-12-24,37,False
2016-12-25,30,False
2016-12-26,51,False
2016-12-27,53,False
2016-12-28,45,False
2016-12-29,49,False
2016-12-30,46,False
2016-12-31,28,False
2017-01-01,38,False
2017-01-02,56,False
2017-01-03,78,False
2017-01-04,61,False
2017-01-05,87,False
2017-01-06,62,False
2017-01-07,48,False
2017-01-08,48,False
2017-01-09,74,False
2017-01-10,80,False
2017-01-11,81,False
2017-01-12,85,False
2017-01-13,76,False
2017-01-14,47,False
2017-01-15,48,False
2017-01-16,73,False
2017-01-17,79,False
2017-01-18,78,False
2017-01-19,82,False
2017-01-20,73,False
2017-01-21,52,False
2017-01-22,41,False
2017-01-23,86,False
2017-01-24,82,False
2017-01-25,95,False
2017-01-26,87,False
2017-01-27,83,False
2017-01-28,62,False
2017-01-29,48,False
2017-01-30,71,False
2017-01-31,79,False
2017-02-01,76,False
2017-02-02,76,False
2017-02-03,76,False
2017-02-04,59,False
2017-02-05,50,False
2017-02-06,65,False
2017-02-07,81,False
2017-02-08,74,False
2017-02-09,86,False
2017-02-10,69,False
2017-02-11,48,False
2017-02-12,46,False
2017-02-13,86,False
2017-02-14,72,False
2017-02-15,75,False
2017-02-16,81,False
2017-02-17,73,False
2017-02-18,55,False
2017-02-19,52,False
2017-02-20,79,False
2017-02-21,80,False
2017-02-22,77,False
2017-02-23,72,False
2017-02-24,69,False
2017-02-25,52,False
2017-02-26,50,False
2017-02-27,76,False
2017-02-28,71,False
2017-03-01,75,False
2017-03-02,70,False
2017-03-03,80,False
2017-03-04,59,False
2017-03-05,52,False
2017-03-06,77,False
2017-03-07,84,False
2017-03-08,78,False
2017-03-09,100,False
2017-03-10,69,False
2017-03-11,42,False
2017-03-12,44,False
2017-03-13,73,False
2017-03-14,83,False
2017-03-15,86,False
2017-03-16,84,False
2017-03-17,69,False
2017-03-18,44,False
2017-03-19,48,False
2017-03-20,78,False
2017-03-21,82,False
2017-03-22,69,False
2017-03-23,81,False
2017-03-24,71,False
2017-03-25,47,False
2017-03-26,50,False
2017-03-27,62,False
2017-03-28,76,False
2017-03-29,79,False
2017-03-30,88,False
2017-03-31,64,False
2017-04-01,45,False
2017-04-02,45,False
2017-04-03,69,False
2017-04-04,73,False
2017-04-05,71,False
2017-04-06,73,False
2017-04-07,66,False
2017-04-08,46,False
2017-04-09,35,False
2017-04-10,89,False
2017-04-11,77,False
2017-04-12,82,False
2017-04-13,74,False
2017-04-14,56,False
2017-04-15,55,False
2017-04-16,42,False
2017-04-17,59,False
2017-04-18,70,False
2017-04-19,78,False
2017-04-20,65,False
2017-04-21,70,False
2017-04-22,39,False
2017-04-23,42,False
2017-04-24,62,False
2017-04-25,71,False
2017-04-26,69,False
2017-04-27,75,False
2017-04-28,81,False
2017-04-29,40,False
2017-04-30,35,False
2017-05-01,49,False
2017-05-02,59,False
2017-05-03,63,False
2017-05-04,65,False
2017-05-05,62,False
2017-05-06,33,False
2017-05-07,46,False
2017-05-08,69,False
2017-05-09,81,False
2017-05-10,78,False
2017-05-11,84,False
2017-05-12,71,False
2017-05-13,36,False
2017-05-14,38,False
2017-05-15,64,False
2017-05-16,79,False
2017-05-17,74,False
2017-05-18,68,False
2017-05-19,75,False
2017-05-20,45,False
2017-05-21,48,False
2017-05-22,75,False
2017-05-23,72,False
2017-05-24,69,False
2017-05-25,65,False
2017-05-26,59,False
2017-05-27,40,False
2017-05-28,31,False
2017-05-29,64,False
2017-05-30,80,False
2017-05-31,73,False
2017-06-01,74,False
2017-06-02,57,False
2017-06-03,37,False
2017-06-04,43,False
2017-06-05,56,False
2017-06-06,65,False
2017-06-07,77,False
2017-06-08,55,False
2017-06-09,69,False
2017-06-10,38,False
2017-06-11,42,False
2017-06-12,65,False
2017-06-13,70,False
2017-06-14,66,False
2017-06-15,54,False
2017-06-16,69,False
2017-06-17,51,False
2017-06-18,40,False
2017-06-19,71,False
2017-06-20,73,False
2017-06-21,62,False
2017-06-22,59,False
2017-06-23,65,False
2017-06-24,41,False
2017-06-25,36,False
2017-06-26,67,False
2017-06-27,64,False
2017-06-28,92,False
2017-06-29,76,False
2017-06-30,96,False
2017-07-01,27,False
2017-07-02,35,False
2017-07-03,47,False
2017-07-04,60,False
2017-07-05,53,False
2017-07-06,61,False
2017-07-07,41,False
2017-07-08,28,False
2017-07-09,31,False
2017-07-10,41,False
2017-07-11,57,False
2017-07-12,50,False
2017-07-13,51,False
2017-07-14,48,False
2017-07-15,36,False
2017-07-16,27,False
2017-07-17,36,False
2017-07-18,47,False
2017-07-19,47,False
2017-07-20,56,False
2017-07-21,48,False
2017-07-22,31,False
2017-07-23,20,False
2017-07-24,50,False
2017-07-25,52,False
2017-07-26,51,False
2017-07-27,48,False
2017-07-28,45,False
2017-07-29,32,False
2017-07-30,23,False
2017-07-31,50,False
2017-08-01,61,False
2017-08-02,56,False
2017-08-03,48,False
2017-08-04,42,False
2017-08-05,26,False
2017-08-06,30,False
2017-08-07,42,False
2017-08-08,48,False
2017-08-09,57,False
2017-08-10,44,False
2017-08-11,45,False
2017-08-12,29,False
2017-08-13,35,False
2017-08-14,48,False
2017-08-15,44,False
2017-08-16,52,False
2017-08-17,58,False
2017-08-18,45,False
2017-08-19,27,False
2017-08-20,31,False
2017-08-21,55,False
2017-08-22,49,False
2017-08-23,46,False
2017-08-24,51,False
2017-08-25,45,False
2017-08-26,33,False
2017-08-27,23,False
2017-08-28,51,False
2017-08-29,60,False
2017-08-30,51,False
2017-08-31,50,False
2017-09-01,43,False
2017-09-02,29,False
2017-09-03,31,False
2017-09-04,45,False
2017-09-05,61,False
2017-09-06,57,False
2017-09-07,53,False
2017-09-08,63,False
2017-09-09,34,False
2017-09-10,41,False
2017-09-11,56,False
2017-09-12,54,False
2017-09-13,49,False
2017-09-14,54,False
2017-09-15,50,False
2017-09-16,30,False
2017-09-17,33,False
2017-09-18,58,False
2017-09-19,62,False
2017-09-20,60,False
2017-09-21,53,False
2017-09-22,45,False
2017-09-23,37,False
2017-09-24,60,False
2017-09-25,81,False
2017-09-26,65,False
2017-09-27,57,False
2017-09-28,47,False
2017-09-29,50,False
2017-09-30,27,False
2017-10-01,28,False
2017-10-02,45,False
2017-10-03,47,False
2017-10-04,56,False
2017-10-05,42,False
2017-10-06,56,False
2017-10-07,27,False
2017-10-08,38,False
2017-10-09,58,False
2017-10-10,49,False
2017-10-11,52,False
2017-10-12,61,False
2017-10-13,53,False
2017-10-14,38,False
2017-10-15,35,False
2017-10-16,50,False
2017-10-17,53,False
2017-10-18,62,False
2017-10-19,100,False
2017-10-20,89,False
2017-10-21,44,False
2017-10-22,35,False
2017-10-23,71,False
2017-10-24,75,False
2017-10-25,52,False
2017-10-26,61,False
2017-10-27,55,False
2017-10-28,40,False
2017-10-29,31,False
2017-10-30,53,False
2017-10-31,52,False
2017-11-01,52,False
2017-11-02,64,False
2017-11-03,54,False
2017-11-04,36,False
2017-11-05,33,False
2017-11-06,57,False
2017-11-07,60,False
2017-11-08,60,False
2017-11-09,58,False
2017-11-10,52,False
2017-11-11,34,False
2017-11-12,25,False
2017-11-13,60,False
2017-11-14,65,False
2017-11-15,55,False
2017-11-16,57,False
2017-11-17,52,False
2017-11-18,34,False
2017-11-19,30,False
2017-11-20,48,False
2017-11-21,61,False
2017-11-22,52,False
2017-11-23,49,False
2017-11-24,47,False
2017-11-25,29,False
2017-11-26,30,False
2017-11-27,59,False
2017-11-28,41,False
2017-11-29,55,False
2017-11-30,57,False
2017-12-01,51,False
2017-12-02,33,False
2017-12-03,29,False
2017-12-04,54,False
2017-12-05,53,False
2017-12-06,57,False
2017-12-07,65,False
2017-12-08,54,False
2017-12-09,32,False
2017-12-10,28,False
2017-12-11,52,False
2017-12-12,62,False
2017-12-13,58,False
2017-12-14,50,False
2017-12-15,41,False
2017-12-16,33,False
2017-12-17,39,False
2017-12-18,55,False
2017-12-19,69,False
2017-12-20,74,False
2017-12-21,58,False
2017-12-22,42,False
2017-12-23,29,False
2017-12-24,21,False
2017-12-25,32,False
2017-12-26,34,False
2017-12-27,38,False
2017-12-28,34,False
2017-12-29,32,False
2017-12-30,25,False
2017-12-31,20,False
2018-01-01,31,False
2018-01-02,51,False
2018-01-03,46,False
2018-01-04,49,False
2018-01-05,50,False
2018-01-06,34,False
2018-01-07,34,False
2018-01-08,54,False
2018-01-09,52,False
2018-01-10,56,False
2018-01-11,56,False
2018-01-12,51,False
2018-01-13,36,False
2018-01-14,29,False
2018-01-15,56,False
2018-01-16,56,False
2018-01-17,57,False
2018-01-18,58,False
2018-01-19,60,False
2018-01-20,27,False
2018-01-21,34,False
2018-01-22,50,False
2018-01-23,58,False
2018-01-24,55,False
2018-01-25,58,False
2018-01-26,45,False
2018-01-27,31,False
2018-01-28,45,False
2018-01-29,65,False
2018-01-30,56,False
2018-01-31,55,False
2018-02-01,64,False
2018-02-02,58,False
2018-02-03,35,False
2018-02-04,38,False
2018-02-05,61,False
2018-02-06,58,False
2018-02-07,67,False
2018-02-08,62,False
2018-02-09,50,False
2018-02-10,38,False
2018-02-11,29,False
2018-02-12,56,False
2018-02-13,55,False
2018-02-14,63,False
2018-02-15,49,False
2018-02-16,57,False
2018-02-17,44,False
2018-02-18,41,False
2018-02-19,69,False
2018-02-20,71,False
2018-02-21,72,False
2018-02-22,63,False
2018-02-23,60,False
2018-02-24,38,False
2018-02-25,37,False
2018-02-26,63,False
2018-02-27,59,False
2018-02-28,73,False
2018-03-01,62,False
2018-03-02,64,False
2018-03-03,41,False
2018-03-04,33,False
2018-03-05,73,False
2018-03-06,71,False
2018-03-07,59,False
2018-03-08,57,False
2018-03-09,74,False
2018-03-10,42,False
2018-03-11,35,False
2018-03-12,54,False
2018-03-13,79,False
2018-03-14,100,False
2018-03-15,68,False
2018-03-16,66,False
2018-03-17,32,False
2018-03-18,34,False
2018-03-19,56,False
2018-03-20,68,False
2018-03-21,65,False
2018-03-22,64,False
2018-03-23,76,False
2018-03-24,34,False
2018-03-25,29,False
2018-03-26,77,False
2018-03-27,68,False
2018-03-28,61,False
2018-03-29,54,False
2018-03-30,45,False
2018-03-31,47,False
2018-04-01,32,False
2018-04-02,48,False
2018-04-03,80,False
2018-04-04,60,False
2018-04-05,55,False
2018-04-06,66,False
2018-04-07,56,False
2018-04-08,43,False
2018-04-09,74,False
2018-04-10,86,False
2018-04-11,77,False
2018-04-12,68,False
2018-04-13,59,False
2018-04-14,35,False
2018-04-15,39,False
2018-04-16,59,False
2018-04-17,75,False
2018-04-18,60,False
2018-04-19,64,False
2018-04-20,59,False
2018-04-21,34,False
2018-04-22,30,False
2018-04-23,72,False
2018-04-24,56,False
2018-04-25,60,False
2018-04-26,62,False
2018-04-27,63,False
2018-04-28,34,False
2018-04-29,27,False
2018-04-30,39,False
2018-05-01,36,False
2018-05-02,59,False
2018-05-03,56,False
2018-05-04,59,False
2018-05-05,37,False
2018-05-06,36,False
2018-05-07,60,False
2018-05-08,69,False
2018-05-09,62,False
2018-05-10,58,False
2018-05-11,54,False
2018-05-12,38,False
2018-05-13,30,False
2018-05-14,61,False
2018-05-15,69,False
2018-05-16,75,False
2018-05-17,72,False
2018-05-18,58,False
2018-05-19,30,False
2018-05-20,27,False
2018-05-21,59,False
2018-05-22,68,False
2018-05-23,71,False
2018-05-24,72,False
2018-05-25,65,False
2018-05-26,42,False
2018-05-27,43,False
2018-05-28,54,False
2018-05-29,61,False
2018-05-30,62,False
2018-05-31,63,False
2018-06-01,60,False
2018-06-02,40,False
2018-06-03,35,False
2018-06-04,56,False
2018-06-05,61,False
2018-06-06,69,False
2018-06-07,69,False
2018-06-08,59,False
