date,GOOGL,isPartial
2014-12-16,88,False
2014-12-17,77,False
2014-12-18,79,False
2014-12-19,83,False
2014-12-20,81,False
2014-12-21,81,False
2014-12-22,85,False
2014-12-23,77,False
2014-12-24,82,False
2014-12-25,88,False
2014-12-26,82,False
2014-12-27,81,False
2014-12-28,79,False
2014-12-29,82,False
2014-12-30,73,False
2014-12-31,77,False
2015-01-01,90,False
2015-01-02,83,False
2015-01-03,88,False
2015-01-04,86,False
2015-01-05,85,False
2015-01-06,86,False
2015-01-07,84,False
2015-01-08,89,False
2015-01-09,94,False
2015-01-10,88,False
2015-01-11,87,False
2015-01-12,86,False
2015-01-13,81,False
2015-01-14,91,False
2015-01-15,87,False
2015-01-16,87,False
2015-01-17,86,False
2015-01-18,93,False
2015-01-19,86,False
2015-01-20,86,False
2015-01-21,91,False
2015-01-22,91,False
2015-01-23,80,False
2015-01-24,90,False
2015-01-25,86,False
2015-01-26,85,False
2015-01-27,95,False
2015-01-28,89,False
2015-01-29,91,False
2015-01-30,94,False
2015-01-31,92,False
2015-02-01,91,False
2015-02-02,85,False
2015-02-03,94,False
2015-02-04,85,False
2015-02-05,88,False
2015-02-06,88,False
2015-02-07,93,False
2015-02-08,85,False
2015-02-09,90,False
2015-02-10,83,False
2015-02-11,94,False
2015-02-12,93,False
2015-02-13,89,False
2015-02-14,88,False
2015-02-15,95,False
2015-02-16,88,False
2015-02-17,90,False
2015-02-18,100,False
2015-02-19,87,False
2015-02-20,89,False
2015-02-21,87,False
2015-02-22,92,False
2015-02-23,91,False
2015-02-24,93,False
2015-02-25,86,False
2015-02-26,89,False
2015-02-27,90,False
2015-02-28,80,False
2015-03-01,86,False
2015-03-02,91,False
2015-03-03,90,False
2015-03-04,87,False
2015-03-05,91,False
2015-03-06,78,False
2015-03-07,82,False
2015-03-08,89,False
2015-03-09,89,False
2015-03-10,88,False
2015-03-11,88,False
2015-03-12,94,False
2015-03-13,85,False
2015-03-14,84,False
2015-03-15,90,False
2015-03-16,92,False
2015-03-17,84,False
2015-03-18,92,False
2015-03-19,87,False
2015-03-20,89,False
2015-03-21,88,False
2015-03-22,84,False
2015-03-23,84,False
2015-03-24,93,False
2015-03-25,75,False
2015-03-26,88,False
2015-03-27,86,False
2015-03-28,91,False
2015-03-29,93,False
2015-03-30,84,False
2015-03-31,88,False
2015-04-01,86,False
2015-04-02,83,False
2015-04-03,86,False
2015-04-04,82,False
2015-04-05,87,False
2015-04-06,95,False
2015-04-07,82,False
2015-04-08,81,False
2015-04-09,82,False
2015-04-10,85,False
2015-04-11,84,False
2015-04-12,83,False
2015-04-13,84,False
2015-04-14,88,False
2015-04-15,85,False
2015-04-16,85,False
2015-04-17,87,False
2015-04-18,82,False
2015-04-19,83,False
2015-04-20,82,False
2015-04-21,85,False
2015-04-22,91,False
2015-04-23,82,False
2015-04-24,90,False
2015-04-25,84,False
2015-04-26,82,False
2015-04-27,97,False
2015-04-28,88,False
2015-04-29,81,False
2015-04-30,88,False
2015-05-01,88,False
2015-05-02,78,False
2015-05-03,80,False
2015-05-04,82,False
2015-05-05,77,False
2015-05-06,90,False
2015-05-07,89,False
2015-05-08,81,False
2015-05-09,82,False
2015-05-10,81,False
2015-05-11,81,False
2015-05-12,87,False
2015-05-13,86,False
2015-05-14,82,False
2015-05-15,72,False
2015-05-16,81,False
2015-05-17,79,False
2015-05-18,82,False
2015-05-19,80,False
2015-05-20,85,False
2015-05-21,81,False
2015-05-22,83,False
2015-05-23,79,False
2015-05-24,78,False
2015-05-25,79,False
2015-05-26,79,False
2015-05-27,80,False
2015-05-28,81,False
2015-05-29,81,False
2015-05-30,81,False
2015-05-31,80,False
2015-06-01,81,False
2015-06-02,77,False
2015-06-03,79,False
2015-06-04,77,False
2015-06-05,85,False
2015-06-06,76,False
2015-06-07,78,False
2015-06-08,83,False
2015-06-09,78,False
2015-06-10,81,False
2015-06-11,83,False
2015-06-12,79,False
2015-06-13,81,False
2015-06-14,76,False
2015-06-15,73,False
2015-06-16,72,False
2015-06-17,72,False
2015-06-18,80,False
2015-06-19,75,False
2015-06-20,73,False
2015-06-21,77,False
2015-06-22,79,False
2015-06-23,76,False
2015-06-24,78,False
2015-06-25,75,False
2015-06-26,79,False
2015-06-27,75,False
2015-06-28,78,False
2015-06-29,80,False
2015-06-30,74,False
2015-07-01,76,False
2015-07-02,82,False
2015-07-03,75,False
2015-07-04,74,False
2015-07-05,72,False
2015-07-06,74,False
2015-07-07,76,False
2015-07-08,74,False
2015-07-09,96,False
2015-07-10,73,False
2015-07-11,75,False
2015-07-12,77,False
2015-07-13,71,False
2015-07-14,75,False
2015-07-15,75,False
2015-07-16,84,False
2015-07-17,90,False
2015-07-18,88,False
2015-07-19,85,False
2015-07-20,74,False
2015-07-21,79,False
2015-07-22,82,False
2015-07-23,71,False
2015-07-24,83,False
2015-07-25,80,False
2015-07-26,78,False
2015-07-27,76,False
2015-07-28,74,False
2015-07-29,72,False
2015-07-30,76,False
2015-07-31,76,False
2015-08-01,76,False
2015-08-02,74,False
2015-08-03,77,False
2015-08-04,81,False
2015-08-05,73,False
2015-08-06,71,False
2015-08-07,72,False
2015-08-08,74,False
2015-08-09,77,False
2015-08-10,78,False
2015-08-11,82,False
2015-08-12,76,False
2015-08-13,76,False
2015-08-14,73,False
2015-08-15,77,False
2015-08-16,76,False
2015-08-17,89,False
2015-08-18,71,False
2015-08-19,75,False
2015-08-20,77,False
2015-08-21,75,False
2015-08-22,71,False
2015-08-23,77,False
2015-08-24,72,False
2015-08-25,73,False
2015-08-26,87,False
2015-08-27,75,False
2015-08-28,74,False
2015-08-29,73,False
2015-08-30,77,False
2015-08-31,73,False
2015-09-01,78,False
2015-09-02,81,False
2015-09-03,84,False
2015-09-04,66,False
2015-09-05,77,False
2015-09-06,77,False
2015-09-07,72,False
2015-09-08,78,False
2015-09-09,70,False
2015-09-10,96,False
2015-09-11,79,False
2015-09-12,75,False
2015-09-13,78,False
2015-09-14,75,False
2015-09-15,81,False
2015-09-16,81,False
2015-09-17,85,False
2015-09-18,88,False
2015-09-19,73,False
2015-09-20,75,False
2015-09-21,100,False
2015-09-22,76,False
2015-09-23,79,False
2015-09-24,77,False
2015-09-25,80,False
2015-09-26,75,False
2015-09-27,78,False
2015-09-28,82,False
2015-09-29,76,False
2015-09-30,79,False
2015-10-01,72,False
2015-10-02,76,False
2015-10-03,77,False
2015-10-04,75,False
2015-10-05,79,False
2015-10-06,87,False
2015-10-07,80,False
2015-10-08,82,False
2015-10-09,81,False
2015-10-10,77,False
2015-10-11,76,False
2015-10-12,78,False
2015-10-13,84,False
2015-10-14,79,False
2015-10-15,84,False
2015-10-16,82,False
2015-10-17,76,False
2015-10-18,78,False
2015-10-19,74,False
2015-10-20,75,False
2015-10-21,79,False
2015-10-22,83,False
2015-10-23,85,False
2015-10-24,76,False
2015-10-25,74,False
2015-10-26,77,False
2015-10-27,78,False
2015-10-28,76,False
2015-10-29,82,False
2015-10-30,81,False
2015-10-31,79,False
2015-11-01,77,False
2015-11-02,86,False
2015-11-03,79,False
2015-11-04,84,False
2015-11-05,75,False
2015-11-06,78,False
2015-11-07,73,False
2015-11-08,74,False
2015-11-09,87,False
2015-11-10,75,False
2015-11-11,90,False
2015-11-12,79,False
2015-11-13,80,False
2015-11-14,77,False
2015-11-15,75,False
2015-11-16,76,False
2015-11-17,79,False
2015-11-18,79,False
2015-11-19,82,False
2015-11-20,80,False
2015-11-21,75,False
2015-11-22,74,False
2015-11-23,76,False
2015-11-24,79,False
2015-11-25,72,False
2015-11-26,72,False
2015-11-27,82,False
2015-11-28,74,False
2015-11-29,73,False
2015-11-30,74,False
2015-12-01,84,False
2015-12-02,76,False
2015-12-03,80,False
2015-12-04,78,False
2015-12-05,74,False
2015-12-06,74,False
2015-12-07,77,False
2015-12-08,79,False
2015-12-09,81,False
2015-12-10,81,False
2015-12-11,78,False
2015-12-12,73,False
2015-12-13,73,False
2015-12-14,74,False
2015-12-15,81,False
2015-12-16,78,False
2015-12-17,81,False
2015-12-18,77,False
2015-12-19,77,False
2015-12-20,73,False
2015-12-21,68,False
2015-12-22,71,False
2015-12-23,83,False
2015-12-24,75,False
2015-12-25,75,False
2015-12-26,76,False
2015-12-27,71,False
2015-12-28,70,False
2015-12-29,72,False
2015-12-30,69,False
2015-12-31,75,False
2016-01-01,80,False
2016-01-02,80,False
2016-01-03,74,False
2016-01-04,80,False
2016-01-05,83,False
2016-01-06,85,False
2016-01-07,82,False
2016-01-08,83,False
2016-01-09,77,False
2016-01-10,79,False
2016-01-11,87,False
2016-01-12,89,False
2016-01-13,83,False
2016-01-14,82,False
2016-01-15,92,False
2016-01-16,78,False
2016-01-17,75,False
2016-01-18,78,False
2016-01-19,83,False
2016-01-20,81,False
2016-01-21,91,False
2016-01-22,86,False
2016-01-23,78,False
2016-01-24,79,False
2016-01-25,88,False
2016-01-26,84,False
2016-01-27,100,False
2016-01-28,88,False
2016-01-29,82,False
2016-01-30,79,False
2016-01-31,81,False
2016-02-01,81,False
2016-02-02,95,False
2016-02-03,86,False
2016-02-04,94,False
2016-02-05,87,False
2016-02-06,79,False
2016-02-07,75,False
2016-02-08,87,False
2016-02-09,82,False
2016-02-10,91,False
2016-02-11,86,False
2016-02-12,88,False
2016-02-13,76,False
2016-02-14,79,False
2016-02-15,76,False
2016-02-16,87,False
2016-02-17,88,False
2016-02-18,85,False
2016-02-19,83,False
2016-02-20,81,False
2016-02-21,79,False
2016-02-22,81,False
2016-02-23,73,False
2016-02-24,85,False
2016-02-25,83,False
2016-02-26,89,False
2016-02-27,76,False
2016-02-28,78,False
2016-02-29,82,False
2016-03-01,84,False
2016-03-02,87,False
2016-03-03,98,False
2016-03-04,87,False
2016-03-05,75,False
2016-03-06,83,False
2016-03-07,86,False
2016-03-08,87,False
2016-03-09,83,False
2016-03-10,85,False
2016-03-11,79,False
2016-03-12,76,False
2016-03-13,76,False
2016-03-14,79,False
2016-03-15,84,False
2016-03-16,78,False
2016-03-17,89,False
2016-03-18,81,False
2016-03-19,76,False
2016-03-20,78,False
2016-03-21,82,False
2016-03-22,85,False
2016-03-23,79,False
2016-03-24,80,False
2016-03-25,80,False
2016-03-26,75,False
2016-03-27,72,False
2016-03-28,78,False
2016-03-29,86,False
2016-03-30,83,False
2016-03-31,78,False
2016-04-01,79,False
2016-04-02,73,False
2016-04-03,77,False
2016-04-04,80,False
2016-04-05,85,False
2016-04-06,85,False
2016-04-07,73,False
2016-04-08,81,False
2016-04-09,74,False
2016-04-10,74,False
2016-04-11,88,False
2016-04-12,82,False
2016-04-13,79,False
2016-04-14,75,False
2016-04-15,82,False
2016-04-16,74,False
2016-04-17,72,False
2016-04-18,82,False
2016-04-19,82,False
2016-04-20,83,False
2016-04-21,82,False
2016-04-22,82,False
2016-04-23,79,False
2016-04-24,72,False
2016-04-25,74,False
2016-04-26,79,False
2016-04-27,81,False
2016-04-28,79,False
2016-04-29,83,False
2016-04-30,79,False
2016-05-01,74,False
2016-05-02,94,False
2016-05-03,81,False
2016-05-04,84,False
2016-05-05,87,False
2016-05-06,80,False
2016-05-07,70,False
2016-05-08,74,False
2016-05-09,81,False
2016-05-10,70,False
2016-05-11,87,False
2016-05-12,82,False
2016-05-13,88,False
2016-05-14,73,False
2016-05-15,75,False
2016-05-16,78,False
2016-05-17,81,False
2016-05-18,89,False
2016-05-19,83,False
2016-05-20,79,False
2016-05-21,74,False
2016-05-22,72,False
2016-05-23,71,False
2016-05-24,77,False
2016-05-25,74,False
2016-05-26,80,False
2016-05-27,82,False
2016-05-28,70,False
2016-05-29,71,False
2016-05-30,73,False
2016-05-31,80,False
2016-06-01,78,False
2016-06-02,79,False
2016-06-03,78,False
2016-06-04,72,False
2016-06-05,72,False
2016-06-06,75,False
2016-06-07,77,False
2016-06-08,74,False
2016-06-09,75,False
2016-06-10,77,False
2016-06-11,67,False
2016-06-12,69,False
2016-06-13,72,False
2016-06-14,77,False
2016-06-15,75,False
2016-06-16,76,False
2016-06-17,70,False
2016-06-18,67,False
2016-06-19,68,False
2016-06-20,76,False
2016-06-21,76,False
2016-06-22,73,False
2016-06-23,73,False
2016-06-24,74,False
2016-06-25,70,False
2016-06-26,71,False
2016-06-27,73,False
2016-06-28,75,False
2016-06-29,75,False
2016-06-30,73,False
2016-07-01,86,False
2016-07-02,81,False
2016-07-03,80,False
2016-07-04,84,False
2016-07-05,87,False
2016-07-06,91,False
2016-07-07,83,False
2016-07-08,88,False
2016-07-09,89,False
2016-07-10,82,False
2016-07-11,87,False
2016-07-12,90,False
2016-07-13,84,False
2016-07-14,87,False
2016-07-15,86,False
2016-07-16,76,False
2016-07-17,82,False
2016-07-18,90,False
2016-07-19,80,False
2016-07-20,83,False
2016-07-21,85,False
2016-07-22,86,False
2016-07-23,83,False
2016-07-24,85,False
2016-07-25,89,False
2016-07-26,85,False
2016-07-27,87,False
2016-07-28,100,False
2016-07-29,96,False
2016-07-30,86,False
2016-07-31,82,False
2016-08-01,89,False
2016-08-02,85,False
2016-08-03,86,False
2016-08-04,90,False
2016-08-05,91,False
2016-08-06,80,False
2016-08-07,83,False
2016-08-08,86,False
2016-08-09,83,False
2016-08-10,84,False
2016-08-11,83,False
2016-08-12,85,False
2016-08-13,84,False
2016-08-14,79,False
2016-08-15,85,False
2016-08-16,84,False
2016-08-17,83,False
2016-08-18,85,False
2016-08-19,86,False
2016-08-20,81,False
2016-08-21,78,False
2016-08-22,87,False
2016-08-23,88,False
2016-08-24,87,False
2016-08-25,82,False
2016-08-26,82,False
2016-08-27,74,False
2016-08-28,77,False
2016-08-29,86,False
2016-08-30,83,False
2016-08-31,83,False
2016-09-01,88,False
2016-09-02,86,False
2016-09-03,74,False
2016-09-04,74,False
2016-09-05,76,False
2016-09-06,92,False
2016-09-07,90,False
2016-09-08,87,False
2016-09-09,84,False
2016-09-10,75,False
2016-09-11,77,False
2016-09-12,87,False
2016-09-13,88,False
2016-09-14,88,False
2016-09-15,91,False
2016-09-16,88,False
2016-09-17,73,False
2016-09-18,75,False
2016-09-19,88,False
2016-09-20,87,False
2016-09-21,94,False
2016-09-22,95,False
2016-09-23,91,False
2016-09-24,83,False
2016-09-25,76,False
2016-09-26,88,False
2016-09-27,94,False
2016-09-28,90,False
2016-09-29,93,False
2016-09-30,90,False
2016-10-01,82,False
2016-10-02,79,False
2016-10-03,92,False
2016-10-04,91,False
2016-10-05,94,False
2016-10-06,90,False
2016-10-07,89,False
2016-10-08,78,False
2016-10-09,79,False
2016-10-10,89,False
2016-10-11,91,False
2016-10-12,92,False
2016-10-13,90,False
2016-10-14,92,False
2016-10-15,77,False
2016-10-16,78,False
2016-10-17,91,False
2016-10-18,92,False
2016-10-19,92,False
2016-10-20,92,False
2016-10-21,93,False
2016-10-22,82,False
2016-10-23,82,False
2016-10-24,93,False
2016-10-25,89,False
2016-10-26,91,False
2016-10-27,97,False
2016-10-28,92,False
2016-10-29,80,False
2016-10-30,80,False
2016-10-31,87,False
2016-11-01,91,False
2016-11-02,94,False
2016-11-03,88,False
2016-11-04,91,False
2016-11-05,77,False
2016-11-06,78,False
2016-11-07,86,False
2016-11-08,89,False
2016-11-09,88,False
2016-11-10,93,False
2016-11-11,86,False
2016-11-12,78,False
2016-11-13,81,False
2016-11-14,88,False
2016-11-15,93,False
2016-11-16,92,False
2016-11-17,91,False
2016-11-18,91,False
2016-11-19,76,False
2016-11-20,83,False
2016-11-21,87,False
2016-11-22,83,False
2016-11-23,86,False
2016-11-24,79,False
2016-11-25,79,False
2016-11-26,75,False
2016-11-27,77,False
2016-11-28,82,False
2016-11-29,86,False
2016-11-30,87,False
2016-12-01,91,False
2016-12-02,86,False
2016-12-03,75,False
2016-12-04,75,False
2016-12-05,82,False
2016-12-06,81,False
2016-12-07,89,False
2016-12-08,84,False
2016-12-09,83,False
2016-12-10,74,False
2016-12-11,72,False
2016-12-12,84,False
2016-12-13,83,False
2016-12-14,88,False
2016-12-15,88,False
2016-12-16,86,False
2016-12-17,75,False
2016-12-18,69,False
2016-12-19,86,False
2016-12-20,83,False
2016-12-21,82,False
2016-12-22,78,False
2016-12-23,76,False
2016-12-24,72,False
2016-12-25,79,False
2016-12-26,73,False
2016-12-27,79,False
2016-12-28,75,False
2016-12-29,71,False
2016-12-30,75,False
2016-12-31,70,False
2017-01-01,74,False
2017-01-02,74,False
2017-01-03,81,False
2017-01-04,82,False
2017-01-05,81,False
2017-01-06,80,False
2017-01-07,75,False
2017-01-08,78,False
2017-01-09,86,False
2017-01-10,83,False
2017-01-11,83,False
2017-01-12,84,False
2017-01-13,84,False
2017-01-14,73,False
2017-01-15,73,False
2017-01-16,78,False
2017-01-17,83,False
2017-01-18,84,False
2017-01-19,82,False
2017-01-20,84,False
2017-01-21,76,False
2017-01-22,73,False
2017-01-23,83,False
2017-01-24,83,False
2017-01-25,88,False
2017-01-26,100,False
2017-01-27,89,False
2017-01-28,77,False
2017-01-29,76,False
2017-01-30,84,False
2017-01-31,86,False
2017-02-01,84,False
2017-02-02,89,False
2017-02-03,85,False
2017-02-04,74,False
2017-02-05,74,False
2017-02-06,81,False
2017-02-07,82,False
2017-02-08,85,False
2017-02-09,80,False
2017-02-10,85,False
2017-02-11,73,False
2017-02-12,69,False
2017-02-13,85,False
2017-02-14,86,False
2017-02-15,82,False
2017-02-16,83,False
2017-02-17,78,False
2017-02-18,72,False
2017-02-19,68,False
2017-02-20,78,False
2017-02-21,80,False
2017-02-22,84,False
2017-02-23,87,False
2017-02-24,80,False
2017-02-25,69,False
2017-02-26,72,False
2017-02-27,80,False
2017-02-28,82,False
2017-03-01,84,False
2017-03-02,79,False
2017-03-03,84,False
2017-03-04,71,False
2017-03-05,72,False
2017-03-06,89,False
2017-03-07,81,False
2017-03-08,88,False
2017-03-09,83,False
2017-03-10,83,False
2017-03-11,66,False
2017-03-12,71,False
2017-03-13,81,False
2017-03-14,81,False
2017-03-15,83,False
2017-03-16,83,False
2017-03-17,77,False
2017-03-18,71,False
2017-03-19,72,False
2017-03-20,83,False
2017-03-21,83,False
2017-03-22,85,False
2017-03-23,84,False
2017-03-24,79,False
2017-03-25,68,False
2017-03-26,70,False
2017-03-27,83,False
2017-03-28,79,False
2017-03-29,80,False
2017-03-30,80,False
2017-03-31,80,False
2017-04-01,68,False
2017-04-02,66,False
2017-04-03,78,False
2017-04-04,78,False
2017-04-05,80,False
2017-04-06,79,False
2017-04-07,76,False
2017-04-08,66,False
2017-04-09,67,False
2017-04-10,79,False
2017-04-11,76,False
2017-04-12,75,False
2017-04-13,74,False
2017-04-14,72,False
2017-04-15,65,False
2017-04-16,64,False
2017-04-17,71,False
2017-04-18,75,False
2017-04-19,77,False
2017-04-20,76,False
2017-04-21,75,False
2017-04-22,69,False
2017-04-23,68,False
2017-04-24,83,False
2017-04-25,82,False
2017-04-26,86,False
2017-04-27,87,False
2017-04-28,92,False
2017-04-29,71,False
2017-04-30,65,False
2017-05-01,78,False
2017-05-02,86,False
2017-05-03,80,False
2017-05-04,82,False
2017-05-05,80,False
2017-05-06,69,False
2017-05-07,70,False
2017-05-08,79,False
2017-05-09,84,False
2017-05-10,80,False
2017-05-11,81,False
2017-05-12,81,False
2017-05-13,66,False
2017-05-14,64,False
2017-05-15,82,False
2017-05-16,81,False
2017-05-17,86,False
2017-05-18,80,False
2017-05-19,81,False
2017-05-20,69,False
2017-05-21,67,False
2017-05-22,82,False
2017-05-23,82,False
2017-05-24,81,False
2017-05-25,79,False
2017-05-26,78,False
2017-05-27,59,False
2017-05-28,61,False
2017-05-29,69,False
2017-05-30,75,False
2017-05-31,78,False
2017-06-01,78,False
2017-06-02,76,False
2017-06-03,65,False
2017-06-04,63,False
2017-06-05,77,False
2017-06-06,76,False
2017-06-07,74,False
2017-06-08,71,False
2017-06-09,74,False
2017-06-10,62,False
2017-06-11,62,False
2017-06-12,75,False
2017-06-13,70,False
2017-06-14,76,False
2017-06-15,71,False
2017-06-16,74,False
2017-06-17,65,False
2017-06-18,62,False
2017-06-19,68,False
2017-06-20,70,False
2017-06-21,69,False
2017-06-22,69,False
2017-06-23,66,False
2017-06-24,60,False
2017-06-25,58,False
2017-06-26,69,False
2017-06-27,77,False
2017-06-28,74,False
2017-06-29,74,False
2017-06-30,70,False
2017-07-01,73,False
2017-07-02,73,False
2017-07-03,87,False
2017-07-04,85,False
2017-07-05,85,False
2017-07-06,83,False
2017-07-07,84,False
2017-07-08,74,False
2017-07-09,76,False
2017-07-10,86,False
2017-07-11,86,False
2017-07-12,86,False
2017-07-13,79,False
2017-07-14,76,False
2017-07-15,76,False
2017-07-16,75,False
2017-07-17,85,False
2017-07-18,87,False
2017-07-19,87,False
2017-07-20,79,False
2017-07-21,79,False
2017-07-22,71,False
2017-07-23,72,False
2017-07-24,100,False
2017-07-25,96,False
2017-07-26,80,False
2017-07-27,85,False
2017-07-28,84,False
2017-07-29,72,False
2017-07-30,71,False
2017-07-31,82,False
2017-08-01,80,False
2017-08-02,76,False
2017-08-03,80,False
2017-08-04,79,False
2017-08-05,71,False
2017-08-06,71,False
2017-08-07,78,False
2017-08-08,79,False
2017-08-09,84,False
2017-08-10,79,False
2017-08-11,80,False
2017-08-12,74,False
2017-08-13,64,False
2017-08-14,82,False
2017-08-15,79,False
2017-08-16,79,False
2017-08-17,77,False
2017-08-18,79,False
2017-08-19,70,False
2017-08-20,70,False
2017-08-21,81,False
2017-08-22,79,False
2017-08-23,81,False
2017-08-24,78,False
2017-08-25,79,False
2017-08-26,75,False
2017-08-27,69,False
2017-08-28,82,False
2017-08-29,78,False
2017-08-30,80,False
2017-08-31,83,False
2017-09-01,78,False
2017-09-02,64,False
2017-09-03,67,False
2017-09-04,80,False
2017-09-05,84,False
2017-09-06,83,False
2017-09-07,86,False
2017-09-08,82,False
2017-09-09,70,False
2017-09-10,69,False
2017-09-11,87,False
2017-09-12,84,False
2017-09-13,84,False
2017-09-14,87,False
2017-09-15,84,False
2017-09-16,70,False
2017-09-17,69,False
2017-09-18,85,False
2017-09-19,90,False
2017-09-20,88,False
2017-09-21,89,False
2017-09-22,89,False
2017-09-23,72,False
2017-09-24,73,False
2017-09-25,86,False
2017-09-26,85,False
2017-09-27,91,False
2017-09-28,91,False
2017-09-29,88,False
2017-09-30,74,False
2017-10-01,71,False
2017-10-02,84,False
2017-10-03,88,False
2017-10-04,94,False
2017-10-05,88,False
2017-10-06,87,False
2017-10-07,69,False
2017-10-08,76,False
2017-10-09,82,False
2017-10-10,90,False
2017-10-11,94,False
2017-10-12,89,False
2017-10-13,89,False
2017-10-14,74,False
2017-10-15,71,False
2017-10-16,86,False
2017-10-17,88,False
2017-10-18,91,False
2017-10-19,89,False
2017-10-20,86,False
2017-10-21,68,False
2017-10-22,69,False
2017-10-23,87,False
2017-10-24,94,False
2017-10-25,91,False
2017-10-26,100,False
2017-10-27,99,False
2017-10-28,74,False
2017-10-29,67,False
2017-10-30,90,False
2017-10-31,87,False
2017-11-01,87,False
2017-11-02,86,False
2017-11-03,88,False
2017-11-04,69,False
2017-11-05,72,False
2017-11-06,92,False
2017-11-07,91,False
2017-11-08,91,False
2017-11-09,93,False
2017-11-10,83,False
2017-11-11,74,False
2017-11-12,72,False
2017-11-13,92,False
2017-11-14,88,False
2017-11-15,88,False
2017-11-16,91,False
2017-11-17,88,False
2017-11-18,71,False
2017-11-19,76,False
2017-11-20,88,False
2017-11-21,88,False
2017-11-22,84,False
2017-11-23,79,False
2017-11-24,80,False
2017-11-25,71,False
2017-11-26,75,False
2017-11-27,88,False
2017-11-28,89,False
2017-11-29,89,False
2017-11-30,89,False
2017-12-01,84,False
2017-12-02,73,False
2017-12-03,72,False
2017-12-04,92,False
2017-12-05,92,False
2017-12-06,87,False
2017-12-07,91,False
2017-12-08,86,False
2017-12-09,70,False
2017-12-10,73,False
2017-12-11,88,False
2017-12-12,85,False
2017-12-13,85,False
2017-12-14,87,False
2017-12-15,87,False
2017-12-16,77,False
2017-12-17,71,False
2017-12-18,86,False
2017-12-19,85,False
2017-12-20,81,False
2017-12-21,77,False
2017-12-22,74,False
2017-12-23,71,False
2017-12-24,66,False
2017-12-25,65,False
2017-12-26,70,False
2017-12-27,66,False
2017-12-28,68,False
2017-12-29,70,False
2017-12-30,66,False
2017-12-31,66,False
2018-01-01,65,False
2018-01-02,79,False
2018-01-03,79,False
2018-01-04,73,False
2018-01-05,79,False
2018-01-06,67,False
2018-01-07,71,False
2018-01-08,80,False
2018-01-09,86,False
2018-01-10,85,False
2018-01-11,89,False
2018-01-12,87,False
2018-01-13,70,False
2018-01-14,72,False
2018-01-15,78,False
2018-01-16,86,False
2018-01-17,83,False
2018-01-18,88,False
2018-01-19,82,False
2018-01-20,68,False
2018-01-21,66,False
2018-01-22,85,False
2018-01-23,84,False
2018-01-24,88,False
2018-01-25,89,False
2018-01-26,84,False
2018-01-27,71,False
2018-01-28,68,False
2018-01-29,85,False
2018-01-30,88,False
2018-01-31,92,False
2018-02-01,99,False
2018-02-02,98,False
2018-02-03,73,False
2018-02-04,68,False
2018-02-05,86,False
2018-02-06,97,False
2018-02-07,91,False
2018-02-08,90,False
2018-02-09,100,False
2018-02-10,67,False
2018-02-11,74,False
2018-02-12,88,False
2018-02-13,88,False
2018-02-14,89,False
2018-02-15,85,False
2018-02-16,84,False
2018-02-17,70,False
2018-02-18,68,False
2018-02-19,76,False
2018-02-20,90,False
2018-02-21,89,False
2018-02-22,90,False
2018-02-23,83,False
2018-02-24,71,False
2018-02-25,66,False
2018-02-26,89,False
2018-02-27,88,False
2018-02-28,86,False
2018-03-01,85,False
2018-03-02,85,False
2018-03-03,66,False
2018-03-04,67,False
2018-03-05,84,False
2018-03-06,83,False
2018-03-07,89,False
2018-03-08,90,False
2018-03-09,81,False
2018-03-10,69,False
2018-03-11,68,False
2018-03-12,84,False
2018-03-13,83,False
2018-03-14,84,False
2018-03-15,83,False
2018-03-16,80,False
2018-03-17,70,False
2018-03-18,64,False
2018-03-19,88,False
2018-03-20,84,False
2018-03-21,84,False
2018-03-22,84,False
2018-03-23,86,False
2018-03-24,69,False
2018-03-25,61,False
2018-03-26,88,False
2018-03-27,83,False
2018-03-28,89,False
2018-03-29,82,False
2018-03-30,74,False
2018-03-31,63,False
2018-04-01,60,False
2018-04-02,76,False
2018-04-03,85,False
2018-04-04,82,False
2018-04-05,81,False
2018-04-06,84,False
2018-04-07,67,False
2018-04-08,65,False
2018-04-09,88,False
2018-04-10,82,False
2018-04-11,80,False
2018-04-12,81,False
2018-04-13,84,False
2018-04-14,62,False
2018-04-15,65,False
2018-04-16,83,False
2018-04-17,79,False
2018-04-18,83,False
2018-04-19,84,False
2018-04-20,81,False
2018-04-21,66,False
2018-04-22,59,False
2018-04-23,100,False
2018-04-24,96,False
2018-04-25,87,False
2018-04-26,88,False
2018-04-27,84,False
2018-04-28,60,False
2018-04-29,66,False
2018-04-30,79,False
2018-05-01,83,False
2018-05-02,81,False
2018-05-03,85,False
2018-05-04,81,False
2018-05-05,60,False
2018-05-06,68,False
2018-05-07,87,False
2018-05-08,86,False
2018-05-09,84,False
2018-05-10,83,False
2018-05-11,83,False
2018-05-12,58,False
2018-05-13,67,False
2018-05-14,81,False
2018-05-15,83,False
2018-05-16,87,False
2018-05-17,80,False
2018-05-18,78,False
2018-05-19,57,False
2018-05-20,60,False
2018-05-21,78,False
2018-05-22,82,False
2018-05-23,80,False
2018-05-24,77,False
2018-05-25,71,False
2018-05-26,58,False
2018-05-27,58,False
2018-05-28,65,False
2018-05-29,77,False
2018-05-30,79,False
2018-05-31,79,False
2018-06-01,75,False
2018-06-02,59,False
2018-06-03,59,False
2018-06-04,81,False
2018-06-05,79,False
2018-06-06,75,False
2018-06-07,75,False
2018-06-08,72,False
