date,CDW,isPartial
2014-12-16,71,False
2014-12-17,78,False
2014-12-18,75,False
2014-12-19,63,False
2014-12-20,25,False
2014-12-21,22,False
2014-12-22,58,False
2014-12-23,48,False
2014-12-24,24,False
2014-12-25,26,False
2014-12-26,28,False
2014-12-27,33,False
2014-12-28,19,False
2014-12-29,50,False
2014-12-30,46,False
2014-12-31,37,False
2015-01-01,12,False
2015-01-02,43,False
2015-01-03,26,False
2015-01-04,23,False
2015-01-05,63,False
2015-01-06,76,False
2015-01-07,67,False
2015-01-08,77,False
2015-01-09,71,False
2015-01-10,22,False
2015-01-11,22,False
2015-01-12,73,False
2015-01-13,77,False
2015-01-14,75,False
2015-01-15,85,False
2015-01-16,69,False
2015-01-17,34,False
2015-01-18,24,False
2015-01-19,63,False
2015-01-20,78,False
2015-01-21,81,False
2015-01-22,80,False
2015-01-23,73,False
2015-01-24,29,False
2015-01-25,19,False
2015-01-26,66,False
2015-01-27,76,False
2015-01-28,92,False
2015-01-29,80,False
2015-01-30,81,False
2015-01-31,27,False
2015-02-01,19,False
2015-02-02,76,False
2015-02-03,80,False
2015-02-04,79,False
2015-02-05,64,False
2015-02-06,75,False
2015-02-07,32,False
2015-02-08,22,False
2015-02-09,81,False
2015-02-10,82,False
2015-02-11,80,False
2015-02-12,77,False
2015-02-13,78,False
2015-02-14,23,False
2015-02-15,22,False
2015-02-16,61,False
2015-02-17,77,False
2015-02-18,84,False
2015-02-19,78,False
2015-02-20,75,False
2015-02-21,24,False
2015-02-22,32,False
2015-02-23,70,False
2015-02-24,90,False
2015-02-25,88,False
2015-02-26,71,False
2015-02-27,68,False
2015-02-28,23,False
2015-03-01,23,False
2015-03-02,71,False
2015-03-03,89,False
2015-03-04,75,False
2015-03-05,75,False
2015-03-06,80,False
2015-03-07,29,False
2015-03-08,28,False
2015-03-09,74,False
2015-03-10,89,False
2015-03-11,82,False
2015-03-12,86,False
2015-03-13,69,False
2015-03-14,21,False
2015-03-15,20,False
2015-03-16,69,False
2015-03-17,86,False
2015-03-18,90,False
2015-03-19,83,False
2015-03-20,71,False
2015-03-21,42,False
2015-03-22,30,False
2015-03-23,76,False
2015-03-24,73,False
2015-03-25,51,False
2015-03-26,84,False
2015-03-27,80,False
2015-03-28,33,False
2015-03-29,28,False
2015-03-30,72,False
2015-03-31,83,False
2015-04-01,79,False
2015-04-02,75,False
2015-04-03,66,False
2015-04-04,34,False
2015-04-05,33,False
2015-04-06,80,False
2015-04-07,87,False
2015-04-08,78,False
2015-04-09,69,False
2015-04-10,58,False
2015-04-11,21,False
2015-04-12,14,False
2015-04-13,78,False
2015-04-14,93,False
2015-04-15,83,False
2015-04-16,73,False
2015-04-17,71,False
2015-04-18,25,False
2015-04-19,21,False
2015-04-20,79,False
2015-04-21,83,False
2015-04-22,77,False
2015-04-23,82,False
2015-04-24,65,False
2015-04-25,21,False
2015-04-26,30,False
2015-04-27,74,False
2015-04-28,79,False
2015-04-29,82,False
2015-04-30,77,False
2015-05-01,73,False
2015-05-02,17,False
2015-05-03,28,False
2015-05-04,74,False
2015-05-05,75,False
2015-05-06,73,False
2015-05-07,92,False
2015-05-08,76,False
2015-05-09,24,False
2015-05-10,24,False
2015-05-11,68,False
2015-05-12,89,False
2015-05-13,87,False
2015-05-14,83,False
2015-05-15,75,False
2015-05-16,20,False
2015-05-17,23,False
2015-05-18,64,False
2015-05-19,87,False
2015-05-20,88,False
2015-05-21,73,False
2015-05-22,62,False
2015-05-23,25,False
2015-05-24,32,False
2015-05-25,37,False
2015-05-26,78,False
2015-05-27,84,False
2015-05-28,76,False
2015-05-29,71,False
2015-05-30,20,False
2015-05-31,22,False
2015-06-01,75,False
2015-06-02,86,False
2015-06-03,84,False
2015-06-04,71,False
2015-06-05,74,False
2015-06-06,22,False
2015-06-07,33,False
2015-06-08,72,False
2015-06-09,80,False
2015-06-10,84,False
2015-06-11,79,False
2015-06-12,74,False
2015-06-13,20,False
2015-06-14,37,False
2015-06-15,77,False
2015-06-16,83,False
2015-06-17,100,False
2015-06-18,82,False
2015-06-19,67,False
2015-06-20,28,False
2015-06-21,26,False
2015-06-22,73,False
2015-06-23,76,False
2015-06-24,70,False
2015-06-25,80,False
2015-06-26,67,False
2015-06-27,19,False
2015-06-28,25,False
2015-06-29,73,False
2015-06-30,76,False
2015-07-01,74,False
2015-07-02,62,False
2015-07-03,35,False
2015-07-04,25,False
2015-07-05,31,False
2015-07-06,75,False
2015-07-07,71,False
2015-07-08,76,False
2015-07-09,90,False
2015-07-10,63,False
2015-07-11,25,False
2015-07-12,17,False
2015-07-13,86,False
2015-07-14,85,False
2015-07-15,86,False
2015-07-16,80,False
2015-07-17,76,False
2015-07-18,25,False
2015-07-19,27,False
2015-07-20,87,False
2015-07-21,93,False
2015-07-22,100,False
2015-07-23,81,False
2015-07-24,72,False
2015-07-25,20,False
2015-07-26,25,False
2015-07-27,74,False
2015-07-28,81,False
2015-07-29,84,False
2015-07-30,73,False
2015-07-31,83,False
2015-08-01,28,False
2015-08-02,24,False
2015-08-03,92,False
2015-08-04,86,False
2015-08-05,88,False
2015-08-06,82,False
2015-08-07,71,False
2015-08-08,28,False
2015-08-09,24,False
2015-08-10,88,False
2015-08-11,88,False
2015-08-12,89,False
2015-08-13,80,False
2015-08-14,77,False
2015-08-15,27,False
2015-08-16,24,False
2015-08-17,77,False
2015-08-18,85,False
2015-08-19,91,False
2015-08-20,75,False
2015-08-21,71,False
2015-08-22,26,False
2015-08-23,24,False
2015-08-24,86,False
2015-08-25,89,False
2015-08-26,84,False
2015-08-27,84,False
2015-08-28,75,False
2015-08-29,27,False
2015-08-30,24,False
2015-08-31,86,False
2015-09-01,86,False
2015-09-02,92,False
2015-09-03,79,False
2015-09-04,66,False
2015-09-05,27,False
2015-09-06,27,False
2015-09-07,32,False
2015-09-08,75,False
2015-09-09,87,False
2015-09-10,76,False
2015-09-11,81,False
2015-09-12,19,False
2015-09-13,24,False
2015-09-14,82,False
2015-09-15,86,False
2015-09-16,85,False
2015-09-17,85,False
2015-09-18,68,False
2015-09-19,26,False
2015-09-20,23,False
2015-09-21,86,False
2015-09-22,83,False
2015-09-23,72,False
2015-09-24,89,False
2015-09-25,72,False
2015-09-26,26,False
2015-09-27,24,False
2015-09-28,84,False
2015-09-29,83,False
2015-09-30,91,False
2015-10-01,79,False
2015-10-02,79,False
2015-10-03,28,False
2015-10-04,24,False
2015-10-05,76,False
2015-10-06,81,False
2015-10-07,85,False
2015-10-08,93,False
2015-10-09,73,False
2015-10-10,19,False
2015-10-11,25,False
2015-10-12,89,False
2015-10-13,91,False
2015-10-14,79,False
2015-10-15,84,False
2015-10-16,71,False
2015-10-17,32,False
2015-10-18,26,False
2015-10-19,80,False
2015-10-20,83,False
2015-10-21,76,False
2015-10-22,80,False
2015-10-23,66,False
2015-10-24,25,False
2015-10-25,21,False
2015-10-26,72,False
2015-10-27,93,False
2015-10-28,85,False
2015-10-29,79,False
2015-10-30,66,False
2015-10-31,21,False
2015-11-01,23,False
2015-11-02,76,False
2015-11-03,87,False
2015-11-04,98,False
2015-11-05,82,False
2015-11-06,83,False
2015-11-07,22,False
2015-11-08,19,False
2015-11-09,79,False
2015-11-10,82,False
2015-11-11,73,False
2015-11-12,88,False
2015-11-13,87,False
2015-11-14,20,False
2015-11-15,27,False
2015-11-16,70,False
2015-11-17,84,False
2015-11-18,86,False
2015-11-19,73,False
2015-11-20,76,False
2015-11-21,20,False
2015-11-22,27,False
2015-11-23,74,False
2015-11-24,70,False
2015-11-25,62,False
2015-11-26,29,False
2015-11-27,43,False
2015-11-28,24,False
2015-11-29,24,False
2015-11-30,73,False
2015-12-01,82,False
2015-12-02,77,False
2015-12-03,79,False
2015-12-04,59,False
2015-12-05,21,False
2015-12-06,21,False
2015-12-07,79,False
2015-12-08,96,False
2015-12-09,79,False
2015-12-10,82,False
2015-12-11,61,False
2015-12-12,27,False
2015-12-13,22,False
2015-12-14,78,False
2015-12-15,84,False
2015-12-16,82,False
2015-12-17,91,False
2015-12-18,72,False
2015-12-19,21,False
2015-12-20,18,False
2015-12-21,68,False
2015-12-22,70,False
2015-12-23,51,False
2015-12-24,27,False
2015-12-25,15,False
2015-12-26,16,False
2015-12-27,15,False
2015-12-28,49,False
2015-12-29,55,False
2015-12-30,56,False
2015-12-31,41,False
2016-01-01,19,False
2016-01-02,17,False
2016-01-03,18,False
2016-01-04,54,False
2016-01-05,87,False
2016-01-06,76,False
2016-01-07,77,False
2016-01-08,71,False
2016-01-09,22,False
2016-01-10,25,False
2016-01-11,79,False
2016-01-12,75,False
2016-01-13,86,False
2016-01-14,80,False
2016-01-15,64,False
2016-01-16,23,False
2016-01-17,27,False
2016-01-18,52,False
2016-01-19,76,False
2016-01-20,81,False
2016-01-21,84,False
2016-01-22,80,False
2016-01-23,24,False
2016-01-24,30,False
2016-01-25,74,False
2016-01-26,78,False
2016-01-27,74,False
2016-01-28,76,False
2016-01-29,85,False
2016-01-30,28,False
2016-01-31,23,False
2016-02-01,79,False
2016-02-02,74,False
2016-02-03,87,False
2016-02-04,85,False
2016-02-05,78,False
2016-02-06,26,False
2016-02-07,24,False
2016-02-08,74,False
2016-02-09,79,False
2016-02-10,74,False
2016-02-11,84,False
2016-02-12,73,False
2016-02-13,24,False
2016-02-14,22,False
2016-02-15,53,False
2016-02-16,80,False
2016-02-17,78,False
2016-02-18,81,False
2016-02-19,74,False
2016-02-20,25,False
2016-02-21,33,False
2016-02-22,80,False
2016-02-23,74,False
2016-02-24,76,False
2016-02-25,82,False
2016-02-26,72,False
2016-02-27,21,False
2016-02-28,27,False
2016-02-29,73,False
2016-03-01,71,False
2016-03-02,61,False
2016-03-03,71,False
2016-03-04,73,False
2016-03-05,21,False
2016-03-06,25,False
2016-03-07,66,False
2016-03-08,90,False
2016-03-09,78,False
2016-03-10,85,False
2016-03-11,76,False
2016-03-12,23,False
2016-03-13,26,False
2016-03-14,77,False
2016-03-15,93,False
2016-03-16,79,False
2016-03-17,64,False
2016-03-18,74,False
2016-03-19,27,False
2016-03-20,28,False
2016-03-21,68,False
2016-03-22,88,False
2016-03-23,89,False
2016-03-24,80,False
2016-03-25,61,False
2016-03-26,22,False
2016-03-27,18,False
2016-03-28,68,False
2016-03-29,70,False
2016-03-30,83,False
2016-03-31,73,False
2016-04-01,73,False
2016-04-02,21,False
2016-04-03,36,False
2016-04-04,87,False
2016-04-05,85,False
2016-04-06,90,False
2016-04-07,74,False
2016-04-08,74,False
2016-04-09,32,False
2016-04-10,21,False
2016-04-11,81,False
2016-04-12,81,False
2016-04-13,85,False
2016-04-14,87,False
2016-04-15,61,False
2016-04-16,27,False
2016-04-17,29,False
2016-04-18,68,False
2016-04-19,72,False
2016-04-20,82,False
2016-04-21,77,False
2016-04-22,80,False
2016-04-23,29,False
2016-04-24,32,False
2016-04-25,72,False
2016-04-26,80,False
2016-04-27,74,False
2016-04-28,85,False
2016-04-29,80,False
2016-04-30,27,False
2016-05-01,19,False
2016-05-02,77,False
2016-05-03,73,False
2016-05-04,76,False
2016-05-05,80,False
2016-05-06,76,False
2016-05-07,16,False
2016-05-08,23,False
2016-05-09,85,False
2016-05-10,65,False
2016-05-11,75,False
2016-05-12,94,False
2016-05-13,71,False
2016-05-14,26,False
2016-05-15,26,False
2016-05-16,77,False
2016-05-17,83,False
2016-05-18,74,False
2016-05-19,85,False
2016-05-20,63,False
2016-05-21,21,False
2016-05-22,23,False
2016-05-23,66,False
2016-05-24,89,False
2016-05-25,88,False
2016-05-26,78,False
2016-05-27,59,False
2016-05-28,13,False
2016-05-29,22,False
2016-05-30,28,False
2016-05-31,77,False
2016-06-01,77,False
2016-06-02,89,False
2016-06-03,66,False
2016-06-04,26,False
2016-06-05,25,False
2016-06-06,75,False
2016-06-07,87,False
2016-06-08,78,False
2016-06-09,86,False
2016-06-10,74,False
2016-06-11,20,False
2016-06-12,22,False
2016-06-13,82,False
2016-06-14,86,False
2016-06-15,100,False
2016-06-16,73,False
2016-06-17,66,False
2016-06-18,24,False
2016-06-19,27,False
2016-06-20,70,False
2016-06-21,84,False
2016-06-22,83,False
2016-06-23,77,False
2016-06-24,56,False
2016-06-25,17,False
2016-06-26,16,False
2016-06-27,82,False
2016-06-28,87,False
2016-06-29,68,False
2016-06-30,73,False
2016-07-01,68,False
2016-07-02,27,False
2016-07-03,27,False
2016-07-04,35,False
2016-07-05,82,False
2016-07-06,71,False
2016-07-07,71,False
2016-07-08,71,False
2016-07-09,23,False
2016-07-10,33,False
2016-07-11,78,False
2016-07-12,81,False
2016-07-13,73,False
2016-07-14,84,False
2016-07-15,61,False
2016-07-16,26,False
2016-07-17,26,False
2016-07-18,80,False
2016-07-19,90,False
2016-07-20,85,False
2016-07-21,89,False
2016-07-22,60,False
2016-07-23,20,False
2016-07-24,35,False
2016-07-25,75,False
2016-07-26,74,False
2016-07-27,82,False
2016-07-28,83,False
2016-07-29,67,False
2016-07-30,23,False
2016-07-31,32,False
2016-08-01,65,False
2016-08-02,83,False
2016-08-03,94,False
2016-08-04,78,False
2016-08-05,74,False
2016-08-06,24,False
2016-08-07,23,False
2016-08-08,85,False
2016-08-09,100,False
2016-08-10,92,False
2016-08-11,91,False
2016-08-12,66,False
2016-08-13,24,False
2016-08-14,25,False
2016-08-15,70,False
2016-08-16,80,False
2016-08-17,88,False
2016-08-18,77,False
2016-08-19,86,False
2016-08-20,27,False
2016-08-21,23,False
2016-08-22,77,False
2016-08-23,98,False
2016-08-24,78,False
2016-08-25,84,False
2016-08-26,76,False
2016-08-27,25,False
2016-08-28,30,False
2016-08-29,87,False
2016-08-30,86,False
2016-08-31,87,False
2016-09-01,87,False
2016-09-02,71,False
2016-09-03,35,False
2016-09-04,26,False
2016-09-05,23,False
2016-09-06,80,False
2016-09-07,88,False
2016-09-08,84,False
2016-09-09,84,False
2016-09-10,20,False
2016-09-11,20,False
2016-09-12,70,False
2016-09-13,76,False
2016-09-14,81,False
2016-09-15,94,False
2016-09-16,70,False
2016-09-17,22,False
2016-09-18,16,False
2016-09-19,77,False
2016-09-20,84,False
2016-09-21,87,False
2016-09-22,97,False
2016-09-23,90,False
2016-09-24,27,False
2016-09-25,38,False
2016-09-26,98,False
2016-09-27,84,False
2016-09-28,91,False
2016-09-29,77,False
2016-09-30,65,False
2016-10-01,23,False
2016-10-02,24,False
2016-10-03,80,False
2016-10-04,86,False
2016-10-05,90,False
2016-10-06,73,False
2016-10-07,69,False
2016-10-08,31,False
2016-10-09,23,False
2016-10-10,60,False
2016-10-11,83,False
2016-10-12,80,False
2016-10-13,75,False
2016-10-14,64,False
2016-10-15,23,False
2016-10-16,12,False
2016-10-17,85,False
2016-10-18,84,False
2016-10-19,87,False
2016-10-20,76,False
2016-10-21,82,False
2016-10-22,11,False
2016-10-23,22,False
2016-10-24,74,False
2016-10-25,91,False
2016-10-26,81,False
2016-10-27,92,False
2016-10-28,72,False
2016-10-29,33,False
2016-10-30,23,False
2016-10-31,82,False
2016-11-01,86,False
2016-11-02,84,False
2016-11-03,78,False
2016-11-04,77,False
2016-11-05,28,False
2016-11-06,23,False
2016-11-07,85,False
2016-11-08,74,False
2016-11-09,62,False
2016-11-10,92,False
2016-11-11,75,False
2016-11-12,21,False
2016-11-13,27,False
2016-11-14,84,False
2016-11-15,85,False
2016-11-16,95,False
2016-11-17,86,False
2016-11-18,75,False
2016-11-19,27,False
2016-11-20,29,False
2016-11-21,86,False
2016-11-22,80,False
2016-11-23,56,False
2016-11-24,32,False
2016-11-25,44,False
2016-11-26,23,False
2016-11-27,19,False
2016-11-28,74,False
2016-11-29,82,False
2016-11-30,74,False
2016-12-01,82,False
2016-12-02,79,False
2016-12-03,26,False
2016-12-04,16,False
2016-12-05,79,False
2016-12-06,88,False
2016-12-07,86,False
2016-12-08,75,False
2016-12-09,74,False
2016-12-10,11,False
2016-12-11,27,False
2016-12-12,70,False
2016-12-13,78,False
2016-12-14,87,False
2016-12-15,68,False
2016-12-16,76,False
2016-12-17,39,False
2016-12-18,19,False
2016-12-19,80,False
2016-12-20,68,False
2016-12-21,69,False
2016-12-22,68,False
2016-12-23,41,False
2016-12-24,11,False
2016-12-25,14,False
2016-12-26,27,False
2016-12-27,52,False
2016-12-28,46,False
2016-12-29,55,False
2016-12-30,39,False
2016-12-31,30,False
2017-01-01,18,False
2017-01-02,21,False
2017-01-03,58,False
2017-01-04,74,False
2017-01-05,74,False
2017-01-06,68,False
2017-01-07,14,False
2017-01-08,19,False
2017-01-09,71,False
2017-01-10,71,False
2017-01-11,78,False
2017-01-12,74,False
2017-01-13,68,False
2017-01-14,29,False
2017-01-15,16,False
2017-01-16,68,False
2017-01-17,86,False
2017-01-18,85,False
2017-01-19,85,False
2017-01-20,73,False
2017-01-21,23,False
2017-01-22,31,False
2017-01-23,86,False
2017-01-24,79,False
2017-01-25,77,False
2017-01-26,74,False
2017-01-27,80,False
2017-01-28,24,False
2017-01-29,22,False
2017-01-30,78,False
2017-01-31,79,False
2017-02-01,81,False
2017-02-02,71,False
2017-02-03,72,False
2017-02-04,29,False
2017-02-05,26,False
2017-02-06,65,False
2017-02-07,100,False
2017-02-08,86,False
2017-02-09,91,False
2017-02-10,87,False
2017-02-11,28,False
2017-02-12,27,False
2017-02-13,80,False
2017-02-14,71,False
2017-02-15,74,False
2017-02-16,86,False
2017-02-17,70,False
2017-02-18,30,False
2017-02-19,35,False
2017-02-20,54,False
2017-02-21,81,False
2017-02-22,71,False
2017-02-23,80,False
2017-02-24,66,False
2017-02-25,27,False
2017-02-26,30,False
2017-02-27,69,False
2017-02-28,83,False
2017-03-01,83,False
2017-03-02,86,False
2017-03-03,85,False
2017-03-04,19,False
2017-03-05,34,False
2017-03-06,69,False
2017-03-07,75,False
2017-03-08,85,False
2017-03-09,85,False
2017-03-10,69,False
2017-03-11,26,False
2017-03-12,23,False
2017-03-13,71,False
2017-03-14,84,False
2017-03-15,62,False
2017-03-16,73,False
2017-03-17,60,False
2017-03-18,30,False
2017-03-19,28,False
2017-03-20,75,False
2017-03-21,76,False
2017-03-22,83,False
2017-03-23,77,False
2017-03-24,86,False
2017-03-25,30,False
2017-03-26,25,False
2017-03-27,82,False
2017-03-28,71,False
2017-03-29,78,False
2017-03-30,86,False
2017-03-31,72,False
2017-04-01,26,False
2017-04-02,27,False
2017-04-03,82,False
2017-04-04,82,False
2017-04-05,86,False
2017-04-06,91,False
2017-04-07,73,False
2017-04-08,28,False
2017-04-09,31,False
2017-04-10,76,False
2017-04-11,69,False
2017-04-12,77,False
2017-04-13,75,False
2017-04-14,50,False
2017-04-15,25,False
2017-04-16,15,False
2017-04-17,68,False
2017-04-18,83,False
2017-04-19,85,False
2017-04-20,75,False
2017-04-21,76,False
2017-04-22,27,False
2017-04-23,27,False
2017-04-24,78,False
2017-04-25,93,False
2017-04-26,87,False
2017-04-27,70,False
2017-04-28,68,False
2017-04-29,28,False
2017-04-30,20,False
2017-05-01,69,False
2017-05-02,80,False
2017-05-03,82,False
2017-05-04,70,False
2017-05-05,72,False
2017-05-06,20,False
2017-05-07,24,False
2017-05-08,83,False
2017-05-09,82,False
2017-05-10,77,False
2017-05-11,76,False
2017-05-12,72,False
2017-05-13,28,False
2017-05-14,22,False
2017-05-15,74,False
2017-05-16,71,False
2017-05-17,72,False
2017-05-18,76,False
2017-05-19,69,False
2017-05-20,26,False
2017-05-21,26,False
2017-05-22,73,False
2017-05-23,81,False
2017-05-24,81,False
2017-05-25,82,False
2017-05-26,63,False
2017-05-27,30,False
2017-05-28,21,False
2017-05-29,37,False
2017-05-30,76,False
2017-05-31,77,False
2017-06-01,76,False
2017-06-02,61,False
2017-06-03,33,False
2017-06-04,24,False
2017-06-05,68,False
2017-06-06,85,False
2017-06-07,88,False
2017-06-08,74,False
2017-06-09,78,False
2017-06-10,24,False
2017-06-11,27,False
2017-06-12,81,False
2017-06-13,79,False
2017-06-14,79,False
2017-06-15,73,False
2017-06-16,70,False
2017-06-17,28,False
2017-06-18,29,False
2017-06-19,77,False
2017-06-20,72,False
2017-06-21,85,False
2017-06-22,70,False
2017-06-23,61,False
2017-06-24,22,False
2017-06-25,26,False
2017-06-26,76,False
2017-06-27,93,False
2017-06-28,67,False
2017-06-29,70,False
2017-06-30,68,False
2017-07-01,24,False
2017-07-02,27,False
2017-07-03,53,False
2017-07-04,34,False
2017-07-05,65,False
2017-07-06,73,False
2017-07-07,67,False
2017-07-08,30,False
2017-07-09,23,False
2017-07-10,82,False
2017-07-11,72,False
2017-07-12,67,False
2017-07-13,83,False
2017-07-14,66,False
2017-07-15,25,False
2017-07-16,22,False
2017-07-17,86,False
2017-07-18,81,False
2017-07-19,83,False
2017-07-20,83,False
2017-07-21,68,False
2017-07-22,26,False
2017-07-23,22,False
2017-07-24,74,False
2017-07-25,90,False
2017-07-26,71,False
2017-07-27,82,False
2017-07-28,78,False
2017-07-29,22,False
2017-07-30,23,False
2017-07-31,72,False
2017-08-01,81,False
2017-08-02,79,False
2017-08-03,94,False
2017-08-04,77,False
2017-08-05,23,False
2017-08-06,27,False
2017-08-07,67,False
2017-08-08,99,False
2017-08-09,100,False
2017-08-10,81,False
2017-08-11,68,False
2017-08-12,19,False
2017-08-13,28,False
2017-08-14,74,False
2017-08-15,77,False
2017-08-16,93,False
2017-08-17,69,False
2017-08-18,66,False
2017-08-19,27,False
2017-08-20,34,False
2017-08-21,69,False
2017-08-22,83,False
2017-08-23,69,False
2017-08-24,77,False
2017-08-25,67,False
2017-08-26,25,False
2017-08-27,18,False
2017-08-28,64,False
2017-08-29,78,False
2017-08-30,84,False
2017-08-31,76,False
2017-09-01,66,False
2017-09-02,28,False
2017-09-03,28,False
2017-09-04,38,False
2017-09-05,73,False
2017-09-06,80,False
2017-09-07,79,False
2017-09-08,74,False
2017-09-09,21,False
2017-09-10,23,False
2017-09-11,83,False
2017-09-12,79,False
2017-09-13,82,False
2017-09-14,79,False
2017-09-15,75,False
2017-09-16,20,False
2017-09-17,25,False
2017-09-18,85,False
2017-09-19,87,False
2017-09-20,77,False
2017-09-21,81,False
2017-09-22,71,False
2017-09-23,22,False
2017-09-24,24,False
2017-09-25,85,False
2017-09-26,76,False
2017-09-27,78,False
2017-09-28,78,False
2017-09-29,77,False
2017-09-30,30,False
2017-10-01,29,False
2017-10-02,78,False
2017-10-03,65,False
2017-10-04,89,False
2017-10-05,85,False
2017-10-06,71,False
2017-10-07,26,False
2017-10-08,22,False
2017-10-09,61,False
2017-10-10,85,False
2017-10-11,76,False
2017-10-12,78,False
2017-10-13,61,False
2017-10-14,32,False
2017-10-15,28,False
2017-10-16,81,False
2017-10-17,75,False
2017-10-18,80,False
2017-10-19,77,False
2017-10-20,69,False
2017-10-21,29,False
2017-10-22,16,False
2017-10-23,72,False
2017-10-24,79,False
2017-10-25,79,False
2017-10-26,50,False
2017-10-27,73,False
2017-10-28,17,False
2017-10-29,24,False
2017-10-30,72,False
2017-10-31,75,False
2017-11-01,70,False
2017-11-02,79,False
2017-11-03,83,False
2017-11-04,35,False
2017-11-05,21,False
2017-11-06,75,False
2017-11-07,79,False
2017-11-08,70,False
2017-11-09,69,False
2017-11-10,59,False
2017-11-11,24,False
2017-11-12,25,False
2017-11-13,67,False
2017-11-14,80,False
2017-11-15,75,False
2017-11-16,78,False
2017-11-17,70,False
2017-11-18,22,False
2017-11-19,20,False
2017-11-20,62,False
2017-11-21,69,False
2017-11-22,52,False
2017-11-23,35,False
2017-11-24,36,False
2017-11-25,24,False
2017-11-26,21,False
2017-11-27,76,False
2017-11-28,79,False
2017-11-29,78,False
2017-11-30,72,False
2017-12-01,80,False
2017-12-02,31,False
2017-12-03,21,False
2017-12-04,65,False
2017-12-05,73,False
2017-12-06,68,False
2017-12-07,69,False
2017-12-08,61,False
2017-12-09,26,False
2017-12-10,17,False
2017-12-11,71,False
2017-12-12,70,False
2017-12-13,79,False
2017-12-14,70,False
2017-12-15,71,False
2017-12-16,24,False
2017-12-17,25,False
2017-12-18,63,False
2017-12-19,78,False
2017-12-20,59,False
2017-12-21,55,False
2017-12-22,42,False
2017-12-23,22,False
2017-12-24,11,False
2017-12-25,9,False
2017-12-26,40,False
2017-12-27,44,False
2017-12-28,50,False
2017-12-29,39,False
2017-12-30,24,False
2017-12-31,13,False
2018-01-01,15,False
2018-01-02,48,False
2018-01-03,47,False
2018-01-04,58,False
2018-01-05,59,False
2018-01-06,18,False
2018-01-07,21,False
2018-01-08,53,False
2018-01-09,61,False
2018-01-10,57,False
2018-01-11,69,False
2018-01-12,58,False
2018-01-13,24,False
2018-01-14,23,False
2018-01-15,51,False
2018-01-16,67,False
2018-01-17,57,False
2018-01-18,60,False
2018-01-19,55,False
2018-01-20,17,False
2018-01-21,16,False
2018-01-22,69,False
2018-01-23,100,False
2018-01-24,88,False
2018-01-25,68,False
2018-01-26,61,False
2018-01-27,22,False
2018-01-28,23,False
2018-01-29,67,False
2018-01-30,70,False
2018-01-31,67,False
2018-02-01,60,False
2018-02-02,52,False
2018-02-03,23,False
2018-02-04,14,False
2018-02-05,65,False
2018-02-06,68,False
2018-02-07,73,False
2018-02-08,59,False
2018-02-09,54,False
2018-02-10,16,False
2018-02-11,14,False
2018-02-12,60,False
2018-02-13,55,False
2018-02-14,68,False
2018-02-15,58,False
2018-02-16,56,False
2018-02-17,22,False
2018-02-18,18,False
2018-02-19,45,False
2018-02-20,55,False
2018-02-21,60,False
2018-02-22,63,False
2018-02-23,58,False
2018-02-24,27,False
2018-02-25,17,False
2018-02-26,59,False
2018-02-27,72,False
2018-02-28,52,False
2018-03-01,71,False
2018-03-02,56,False
2018-03-03,28,False
2018-03-04,24,False
2018-03-05,53,False
2018-03-06,60,False
2018-03-07,62,False
2018-03-08,69,False
2018-03-09,58,False
2018-03-10,18,False
2018-03-11,19,False
2018-03-12,63,False
2018-03-13,61,False
2018-03-14,58,False
2018-03-15,64,False
2018-03-16,54,False
2018-03-17,23,False
2018-03-18,18,False
2018-03-19,53,False
2018-03-20,68,False
2018-03-21,61,False
2018-03-22,58,False
2018-03-23,58,False
2018-03-24,23,False
2018-03-25,21,False
2018-03-26,51,False
2018-03-27,65,False
2018-03-28,69,False
2018-03-29,64,False
2018-03-30,37,False
2018-03-31,21,False
2018-04-01,16,False
2018-04-02,53,False
2018-04-03,53,False
2018-04-04,61,False
2018-04-05,61,False
2018-04-06,51,False
2018-04-07,15,False
2018-04-08,18,False
2018-04-09,59,False
2018-04-10,59,False
2018-04-11,62,False
2018-04-12,56,False
2018-04-13,60,False
2018-04-14,21,False
2018-04-15,20,False
2018-04-16,58,False
2018-04-17,63,False
2018-04-18,64,False
2018-04-19,60,False
2018-04-20,53,False
2018-04-21,16,False
2018-04-22,19,False
2018-04-23,62,False
2018-04-24,60,False
2018-04-25,59,False
2018-04-26,62,False
2018-04-27,54,False
2018-04-28,15,False
2018-04-29,11,False
2018-04-30,51,False
2018-05-01,69,False
2018-05-02,61,False
2018-05-03,56,False
2018-05-04,56,False
2018-05-05,17,False
2018-05-06,10,False
2018-05-07,58,False
2018-05-08,58,False
2018-05-09,47,False
2018-05-10,59,False
2018-05-11,46,False
2018-05-12,23,False
2018-05-13,21,False
2018-05-14,58,False
2018-05-15,48,False
2018-05-16,61,False
2018-05-17,62,False
2018-05-18,45,False
2018-05-19,21,False
2018-05-20,17,False
2018-05-21,57,False
2018-05-22,54,False
2018-05-23,68,False
2018-05-24,58,False
2018-05-25,47,False
2018-05-26,19,False
2018-05-27,17,False
2018-05-28,31,False
2018-05-29,61,False
2018-05-30,56,False
2018-05-31,53,False
2018-06-01,50,False
2018-06-02,18,False
2018-06-03,21,False
2018-06-04,61,False
2018-06-05,64,False
2018-06-06,54,False
2018-06-07,59,False
2018-06-08,56,False
