date,ROP,isPartial
2014-12-16,62,False
2014-12-17,67,False
2014-12-18,57,False
2014-12-19,65,False
2014-12-20,51,False
2014-12-21,56,False
2014-12-22,57,False
2014-12-23,55,False
2014-12-24,64,False
2014-12-25,61,False
2014-12-26,43,False
2014-12-27,55,False
2014-12-28,46,False
2014-12-29,73,False
2014-12-30,53,False
2014-12-31,60,False
2015-01-01,55,False
2015-01-02,60,False
2015-01-03,70,False
2015-01-04,45,False
2015-01-05,88,False
2015-01-06,80,False
2015-01-07,85,False
2015-01-08,75,False
2015-01-09,65,False
2015-01-10,62,False
2015-01-11,60,False
2015-01-12,74,False
2015-01-13,84,False
2015-01-14,88,False
2015-01-15,76,False
2015-01-16,78,False
2015-01-17,77,False
2015-01-18,71,False
2015-01-19,80,False
2015-01-20,85,False
2015-01-21,88,False
2015-01-22,76,False
2015-01-23,79,False
2015-01-24,63,False
2015-01-25,62,False
2015-01-26,81,False
2015-01-27,84,False
2015-01-28,90,False
2015-01-29,73,False
2015-01-30,76,False
2015-01-31,71,False
2015-02-01,74,False
2015-02-02,79,False
2015-02-03,84,False
2015-02-04,75,False
2015-02-05,66,False
2015-02-06,63,False
2015-02-07,71,False
2015-02-08,64,False
2015-02-09,73,False
2015-02-10,69,False
2015-02-11,87,False
2015-02-12,79,False
2015-02-13,69,False
2015-02-14,57,False
2015-02-15,58,False
2015-02-16,82,False
2015-02-17,84,False
2015-02-18,71,False
2015-02-19,67,False
2015-02-20,66,False
2015-02-21,62,False
2015-02-22,59,False
2015-02-23,78,False
2015-02-24,75,False
2015-02-25,89,False
2015-02-26,81,False
2015-02-27,66,False
2015-02-28,61,False
2015-03-01,66,False
2015-03-02,81,False
2015-03-03,83,False
2015-03-04,67,False
2015-03-05,72,False
2015-03-06,79,False
2015-03-07,74,False
2015-03-08,66,False
2015-03-09,91,False
2015-03-10,80,False
2015-03-11,80,False
2015-03-12,70,False
2015-03-13,75,False
2015-03-14,77,False
2015-03-15,75,False
2015-03-16,87,False
2015-03-17,91,False
2015-03-18,74,False
2015-03-19,92,False
2015-03-20,74,False
2015-03-21,62,False
2015-03-22,78,False
2015-03-23,85,False
2015-03-24,76,False
2015-03-25,80,False
2015-03-26,76,False
2015-03-27,74,False
2015-03-28,77,False
2015-03-29,100,False
2015-03-30,82,False
2015-03-31,74,False
2015-04-01,77,False
2015-04-02,85,False
2015-04-03,67,False
2015-04-04,75,False
2015-04-05,82,False
2015-04-06,70,False
2015-04-07,82,False
2015-04-08,84,False
2015-04-09,67,False
2015-04-10,72,False
2015-04-11,65,False
2015-04-12,80,False
2015-04-13,70,False
2015-04-14,93,False
2015-04-15,76,False
2015-04-16,82,False
2015-04-17,77,False
2015-04-18,73,False
2015-04-19,66,False
2015-04-20,87,False
2015-04-21,76,False
2015-04-22,74,False
2015-04-23,76,False
2015-04-24,67,False
2015-04-25,66,False
2015-04-26,71,False
2015-04-27,79,False
2015-04-28,85,False
2015-04-29,83,False
2015-04-30,87,False
2015-05-01,73,False
2015-05-02,64,False
2015-05-03,83,False
2015-05-04,77,False
2015-05-05,83,False
2015-05-06,81,False
2015-05-07,94,False
2015-05-08,61,False
2015-05-09,65,False
2015-05-10,79,False
2015-05-11,79,False
2015-05-12,79,False
2015-05-13,85,False
2015-05-14,86,False
2015-05-15,77,False
2015-05-16,68,False
2015-05-17,73,False
2015-05-18,90,False
2015-05-19,86,False
2015-05-20,77,False
2015-05-21,80,False
2015-05-22,74,False
2015-05-23,70,False
2015-05-24,68,False
2015-05-25,80,False
2015-05-26,76,False
2015-05-27,74,False
2015-05-28,77,False
2015-05-29,64,False
2015-05-30,73,False
2015-05-31,71,False
2015-06-01,86,False
2015-06-02,82,False
2015-06-03,91,False
2015-06-04,76,False
2015-06-05,77,False
2015-06-06,66,False
2015-06-07,84,False
2015-06-08,79,False
2015-06-09,75,False
2015-06-10,79,False
2015-06-11,85,False
2015-06-12,86,False
2015-06-13,57,False
2015-06-14,68,False
2015-06-15,77,False
2015-06-16,81,False
2015-06-17,73,False
2015-06-18,73,False
2015-06-19,65,False
2015-06-20,63,False
2015-06-21,58,False
2015-06-22,76,False
2015-06-23,77,False
2015-06-24,75,False
2015-06-25,78,False
2015-06-26,83,False
2015-06-27,72,False
2015-06-28,69,False
2015-06-29,77,False
2015-06-30,85,False
2015-07-01,30,False
2015-07-02,34,False
2015-07-03,29,False
2015-07-04,26,False
2015-07-05,30,False
2015-07-06,37,False
2015-07-07,32,False
2015-07-08,34,False
2015-07-09,30,False
2015-07-10,30,False
2015-07-11,26,False
2015-07-12,32,False
2015-07-13,34,False
2015-07-14,33,False
2015-07-15,33,False
2015-07-16,30,False
2015-07-17,30,False
2015-07-18,27,False
2015-07-19,29,False
2015-07-20,31,False
2015-07-21,30,False
2015-07-22,34,False
2015-07-23,34,False
2015-07-24,28,False
2015-07-25,25,False
2015-07-26,29,False
2015-07-27,35,False
2015-07-28,31,False
2015-07-29,31,False
2015-07-30,30,False
2015-07-31,28,False
2015-08-01,27,False
2015-08-02,29,False
2015-08-03,29,False
2015-08-04,33,False
2015-08-05,35,False
2015-08-06,33,False
2015-08-07,27,False
2015-08-08,31,False
2015-08-09,28,False
2015-08-10,35,False
2015-08-11,32,False
2015-08-12,35,False
2015-08-13,31,False
2015-08-14,31,False
2015-08-15,27,False
2015-08-16,28,False
2015-08-17,32,False
2015-08-18,34,False
2015-08-19,39,False
2015-08-20,33,False
2015-08-21,30,False
2015-08-22,31,False
2015-08-23,33,False
2015-08-24,34,False
2015-08-25,32,False
2015-08-26,33,False
2015-08-27,31,False
2015-08-28,33,False
2015-08-29,25,False
2015-08-30,35,False
2015-08-31,36,False
2015-09-01,35,False
2015-09-02,30,False
2015-09-03,34,False
2015-09-04,28,False
2015-09-05,29,False
2015-09-06,41,False
2015-09-07,35,False
2015-09-08,35,False
2015-09-09,34,False
2015-09-10,35,False
2015-09-11,33,False
2015-09-12,34,False
2015-09-13,32,False
2015-09-14,31,False
2015-09-15,31,False
2015-09-16,34,False
2015-09-17,32,False
2015-09-18,29,False
2015-09-19,29,False
2015-09-20,31,False
2015-09-21,36,False
2015-09-22,29,False
2015-09-23,33,False
2015-09-24,29,False
2015-09-25,33,False
2015-09-26,33,False
2015-09-27,29,False
2015-09-28,32,False
2015-09-29,34,False
2015-09-30,33,False
2015-10-01,34,False
2015-10-02,29,False
2015-10-03,33,False
2015-10-04,32,False
2015-10-05,34,False
2015-10-06,34,False
2015-10-07,36,False
2015-10-08,34,False
2015-10-09,29,False
2015-10-10,29,False
2015-10-11,28,False
2015-10-12,35,False
2015-10-13,32,False
2015-10-14,37,False
2015-10-15,32,False
2015-10-16,33,False
2015-10-17,23,False
2015-10-18,34,False
2015-10-19,33,False
2015-10-20,33,False
2015-10-21,34,False
2015-10-22,34,False
2015-10-23,25,False
2015-10-24,28,False
2015-10-25,25,False
2015-10-26,33,False
2015-10-27,33,False
2015-10-28,31,False
2015-10-29,32,False
2015-10-30,55,False
2015-10-31,72,False
2015-11-01,82,False
2015-11-02,93,False
2015-11-03,100,False
2015-11-04,99,False
2015-11-05,98,False
2015-11-06,84,False
2015-11-07,80,False
2015-11-08,55,False
2015-11-09,55,False
2015-11-10,51,False
2015-11-11,54,False
2015-11-12,64,False
2015-11-13,40,False
2015-11-14,43,False
2015-11-15,37,False
2015-11-16,36,False
2015-11-17,40,False
2015-11-18,40,False
2015-11-19,38,False
2015-11-20,36,False
2015-11-21,35,False
2015-11-22,37,False
2015-11-23,38,False
2015-11-24,33,False
2015-11-25,32,False
2015-11-26,33,False
2015-11-27,28,False
2015-11-28,27,False
2015-11-29,32,False
2015-11-30,30,False
2015-12-01,37,False
2015-12-02,35,False
2015-12-03,34,False
2015-12-04,31,False
2015-12-05,26,False
2015-12-06,29,False
2015-12-07,32,False
2015-12-08,32,False
2015-12-09,36,False
2015-12-10,34,False
2015-12-11,29,False
2015-12-12,27,False
2015-12-13,28,False
2015-12-14,35,False
2015-12-15,33,False
2015-12-16,35,False
2015-12-17,38,False
2015-12-18,28,False
2015-12-19,28,False
2015-12-20,27,False
2015-12-21,28,False
2015-12-22,31,False
2015-12-23,32,False
2015-12-24,28,False
2015-12-25,26,False
2015-12-26,31,False
2015-12-27,27,False
2015-12-28,31,False
2015-12-29,35,False
2015-12-30,35,False
2015-12-31,31,False
2016-01-01,58,False
2016-01-02,73,False
2016-01-03,68,False
2016-01-04,64,False
2016-01-05,66,False
2016-01-06,63,False
2016-01-07,61,False
2016-01-08,55,False
2016-01-09,72,False
2016-01-10,60,False
2016-01-11,60,False
2016-01-12,64,False
2016-01-13,58,False
2016-01-14,54,False
2016-01-15,59,False
2016-01-16,71,False
2016-01-17,56,False
2016-01-18,63,False
2016-01-19,58,False
2016-01-20,57,False
2016-01-21,58,False
2016-01-22,58,False
2016-01-23,65,False
2016-01-24,63,False
2016-01-25,62,False
2016-01-26,59,False
2016-01-27,55,False
2016-01-28,64,False
2016-01-29,63,False
2016-01-30,100,False
2016-01-31,64,False
2016-02-01,55,False
2016-02-02,65,False
2016-02-03,65,False
2016-02-04,62,False
2016-02-05,70,False
2016-02-06,69,False
2016-02-07,51,False
2016-02-08,59,False
2016-02-09,53,False
2016-02-10,60,False
2016-02-11,58,False
2016-02-12,62,False
2016-02-13,66,False
2016-02-14,57,False
2016-02-15,64,False
2016-02-16,68,False
2016-02-17,57,False
2016-02-18,61,False
2016-02-19,58,False
2016-02-20,60,False
2016-02-21,55,False
2016-02-22,62,False
2016-02-23,59,False
2016-02-24,58,False
2016-02-25,65,False
2016-02-26,57,False
2016-02-27,45,False
2016-02-28,56,False
2016-02-29,55,False
2016-03-01,71,False
2016-03-02,57,False
2016-03-03,70,False
2016-03-04,78,False
2016-03-05,80,False
2016-03-06,65,False
2016-03-07,60,False
2016-03-08,61,False
2016-03-09,58,False
2016-03-10,58,False
2016-03-11,58,False
2016-03-12,53,False
2016-03-13,60,False
2016-03-14,61,False
2016-03-15,63,False
2016-03-16,55,False
2016-03-17,66,False
2016-03-18,60,False
2016-03-19,53,False
2016-03-20,53,False
2016-03-21,57,False
2016-03-22,64,False
2016-03-23,60,False
2016-03-24,70,False
2016-03-25,53,False
2016-03-26,53,False
2016-03-27,56,False
2016-03-28,54,False
2016-03-29,69,False
2016-03-30,64,False
2016-03-31,56,False
2016-04-01,58,False
2016-04-02,58,False
2016-04-03,56,False
2016-04-04,71,False
2016-04-05,66,False
2016-04-06,63,False
2016-04-07,56,False
2016-04-08,63,False
2016-04-09,54,False
2016-04-10,57,False
2016-04-11,69,False
2016-04-12,64,False
2016-04-13,77,False
2016-04-14,57,False
2016-04-15,64,False
2016-04-16,52,False
2016-04-17,57,False
2016-04-18,62,False
2016-04-19,67,False
2016-04-20,65,False
2016-04-21,63,False
2016-04-22,51,False
2016-04-23,54,False
2016-04-24,58,False
2016-04-25,61,False
2016-04-26,63,False
2016-04-27,63,False
2016-04-28,65,False
2016-04-29,55,False
2016-04-30,61,False
2016-05-01,68,False
2016-05-02,64,False
2016-05-03,62,False
2016-05-04,60,False
2016-05-05,63,False
2016-05-06,57,False
2016-05-07,58,False
2016-05-08,56,False
2016-05-09,65,False
2016-05-10,74,False
2016-05-11,68,False
2016-05-12,62,False
2016-05-13,58,False
2016-05-14,58,False
2016-05-15,56,False
2016-05-16,71,False
2016-05-17,76,False
2016-05-18,70,False
2016-05-19,71,False
2016-05-20,58,False
2016-05-21,56,False
2016-05-22,57,False
2016-05-23,59,False
2016-05-24,64,False
2016-05-25,71,False
2016-05-26,67,False
2016-05-27,61,False
2016-05-28,55,False
2016-05-29,56,False
2016-05-30,63,False
2016-05-31,67,False
2016-06-01,56,False
2016-06-02,58,False
2016-06-03,57,False
2016-06-04,49,False
2016-06-05,54,False
2016-06-06,61,False
2016-06-07,64,False
2016-06-08,62,False
2016-06-09,61,False
2016-06-10,66,False
2016-06-11,59,False
2016-06-12,60,False
2016-06-13,62,False
2016-06-14,63,False
2016-06-15,58,False
2016-06-16,59,False
2016-06-17,65,False
2016-06-18,48,False
2016-06-19,49,False
2016-06-20,63,False
2016-06-21,62,False
2016-06-22,63,False
2016-06-23,56,False
2016-06-24,51,False
2016-06-25,52,False
2016-06-26,58,False
2016-06-27,56,False
2016-06-28,64,False
2016-06-29,63,False
2016-06-30,63,False
2016-07-01,78,False
2016-07-02,77,False
2016-07-03,83,False
2016-07-04,88,False
2016-07-05,75,False
2016-07-06,70,False
2016-07-07,76,False
2016-07-08,79,False
2016-07-09,77,False
2016-07-10,78,False
2016-07-11,89,False
2016-07-12,83,False
2016-07-13,83,False
2016-07-14,88,False
2016-07-15,77,False
2016-07-16,57,False
2016-07-17,75,False
2016-07-18,90,False
2016-07-19,90,False
2016-07-20,78,False
2016-07-21,79,False
2016-07-22,81,False
2016-07-23,73,False
2016-07-24,80,False
2016-07-25,83,False
2016-07-26,76,False
2016-07-27,80,False
2016-07-28,88,False
2016-07-29,72,False
2016-07-30,66,False
2016-07-31,91,False
2016-08-01,78,False
2016-08-02,81,False
2016-08-03,89,False
2016-08-04,68,False
2016-08-05,64,False
2016-08-06,74,False
2016-08-07,84,False
2016-08-08,81,False
2016-08-09,75,False
2016-08-10,77,False
2016-08-11,67,False
2016-08-12,82,False
2016-08-13,79,False
2016-08-14,75,False
2016-08-15,100,False
2016-08-16,81,False
2016-08-17,89,False
2016-08-18,80,False
2016-08-19,75,False
2016-08-20,75,False
2016-08-21,84,False
2016-08-22,96,False
2016-08-23,84,False
2016-08-24,88,False
2016-08-25,77,False
2016-08-26,75,False
2016-08-27,74,False
2016-08-28,62,False
2016-08-29,79,False
2016-08-30,93,False
2016-08-31,86,False
2016-09-01,86,False
2016-09-02,83,False
2016-09-03,75,False
2016-09-04,76,False
2016-09-05,74,False
2016-09-06,82,False
2016-09-07,85,False
2016-09-08,82,False
2016-09-09,75,False
2016-09-10,67,False
2016-09-11,69,False
2016-09-12,75,False
2016-09-13,79,False
2016-09-14,86,False
2016-09-15,69,False
2016-09-16,82,False
2016-09-17,68,False
2016-09-18,77,False
2016-09-19,82,False
2016-09-20,83,False
2016-09-21,87,False
2016-09-22,84,False
2016-09-23,77,False
2016-09-24,75,False
2016-09-25,82,False
2016-09-26,83,False
2016-09-27,77,False
2016-09-28,85,False
2016-09-29,81,False
2016-09-30,66,False
2016-10-01,69,False
2016-10-02,77,False
2016-10-03,72,False
2016-10-04,91,False
2016-10-05,69,False
2016-10-06,91,False
2016-10-07,70,False
2016-10-08,62,False
2016-10-09,74,False
2016-10-10,78,False
2016-10-11,75,False
2016-10-12,81,False
2016-10-13,69,False
2016-10-14,73,False
2016-10-15,83,False
2016-10-16,67,False
2016-10-17,80,False
2016-10-18,76,False
2016-10-19,91,False
2016-10-20,81,False
2016-10-21,75,False
2016-10-22,68,False
2016-10-23,85,False
2016-10-24,81,False
2016-10-25,66,False
2016-10-26,75,False
2016-10-27,86,False
2016-10-28,67,False
2016-10-29,74,False
2016-10-30,74,False
2016-10-31,88,False
2016-11-01,72,False
2016-11-02,76,False
2016-11-03,72,False
2016-11-04,77,False
2016-11-05,60,False
2016-11-06,79,False
2016-11-07,90,False
2016-11-08,73,False
2016-11-09,68,False
2016-11-10,79,False
2016-11-11,79,False
2016-11-12,75,False
2016-11-13,79,False
2016-11-14,75,False
2016-11-15,82,False
2016-11-16,79,False
2016-11-17,95,False
2016-11-18,69,False
2016-11-19,65,False
2016-11-20,74,False
2016-11-21,74,False
2016-11-22,85,False
2016-11-23,70,False
2016-11-24,65,False
2016-11-25,73,False
2016-11-26,61,False
2016-11-27,67,False
2016-11-28,74,False
2016-11-29,84,False
2016-11-30,83,False
2016-12-01,87,False
2016-12-02,70,False
2016-12-03,64,False
2016-12-04,76,False
2016-12-05,78,False
2016-12-06,86,False
2016-12-07,83,False
2016-12-08,85,False
2016-12-09,69,False
2016-12-10,65,False
2016-12-11,66,False
2016-12-12,65,False
2016-12-13,83,False
2016-12-14,70,False
2016-12-15,83,False
2016-12-16,69,False
2016-12-17,75,False
2016-12-18,82,False
2016-12-19,80,False
2016-12-20,77,False
2016-12-21,78,False
2016-12-22,79,False
2016-12-23,62,False
2016-12-24,72,False
2016-12-25,66,False
2016-12-26,74,False
2016-12-27,80,False
2016-12-28,83,False
2016-12-29,80,False
2016-12-30,78,False
2016-12-31,73,False
2017-01-01,36,False
2017-01-02,36,False
2017-01-03,41,False
2017-01-04,43,False
2017-01-05,37,False
2017-01-06,37,False
2017-01-07,30,False
2017-01-08,37,False
2017-01-09,34,False
2017-01-10,44,False
2017-01-11,38,False
2017-01-12,41,False
2017-01-13,37,False
2017-01-14,31,False
2017-01-15,32,False
2017-01-16,36,False
2017-01-17,35,False
2017-01-18,40,False
2017-01-19,41,False
2017-01-20,31,False
2017-01-21,29,False
2017-01-22,35,False
2017-01-23,35,False
2017-01-24,36,False
2017-01-25,40,False
2017-01-26,40,False
2017-01-27,31,False
2017-01-28,31,False
2017-01-29,35,False
2017-01-30,40,False
2017-01-31,40,False
2017-02-01,35,False
2017-02-02,39,False
2017-02-03,40,False
2017-02-04,36,False
2017-02-05,36,False
2017-02-06,37,False
2017-02-07,33,False
2017-02-08,39,False
2017-02-09,39,False
2017-02-10,33,False
2017-02-11,37,False
2017-02-12,38,False
2017-02-13,33,False
2017-02-14,36,False
2017-02-15,36,False
2017-02-16,34,False
2017-02-17,30,False
2017-02-18,33,False
2017-02-19,37,False
2017-02-20,39,False
2017-02-21,40,False
2017-02-22,39,False
2017-02-23,37,False
2017-02-24,36,False
2017-02-25,31,False
2017-02-26,33,False
2017-02-27,37,False
2017-02-28,37,False
2017-03-01,40,False
2017-03-02,37,False
2017-03-03,33,False
2017-03-04,32,False
2017-03-05,32,False
2017-03-06,40,False
2017-03-07,35,False
2017-03-08,39,False
2017-03-09,44,False
2017-03-10,36,False
2017-03-11,29,False
2017-03-12,34,False
2017-03-13,39,False
2017-03-14,43,False
2017-03-15,41,False
2017-03-16,36,False
2017-03-17,48,False
2017-03-18,100,False
2017-03-19,55,False
2017-03-20,56,False
2017-03-21,47,False
2017-03-22,47,False
2017-03-23,44,False
2017-03-24,41,False
2017-03-25,37,False
2017-03-26,40,False
2017-03-27,46,False
2017-03-28,44,False
2017-03-29,45,False
2017-03-30,38,False
2017-03-31,40,False
2017-04-01,33,False
2017-04-02,38,False
2017-04-03,41,False
2017-04-04,43,False
2017-04-05,39,False
2017-04-06,42,False
2017-04-07,36,False
2017-04-08,36,False
2017-04-09,36,False
2017-04-10,44,False
2017-04-11,39,False
2017-04-12,39,False
2017-04-13,40,False
2017-04-14,34,False
2017-04-15,33,False
2017-04-16,38,False
2017-04-17,40,False
2017-04-18,40,False
2017-04-19,43,False
2017-04-20,41,False
2017-04-21,44,False
2017-04-22,34,False
2017-04-23,33,False
2017-04-24,42,False
2017-04-25,39,False
2017-04-26,36,False
2017-04-27,41,False
2017-04-28,44,False
2017-04-29,37,False
2017-04-30,39,False
2017-05-01,42,False
2017-05-02,40,False
2017-05-03,38,False
2017-05-04,41,False
2017-05-05,37,False
2017-05-06,36,False
2017-05-07,36,False
2017-05-08,43,False
2017-05-09,43,False
2017-05-10,40,False
2017-05-11,45,False
2017-05-12,41,False
2017-05-13,33,False
2017-05-14,34,False
2017-05-15,44,False
2017-05-16,40,False
2017-05-17,40,False
2017-05-18,41,False
2017-05-19,37,False
2017-05-20,29,False
2017-05-21,35,False
2017-05-22,38,False
2017-05-23,41,False
2017-05-24,37,False
2017-05-25,42,False
2017-05-26,36,False
2017-05-27,33,False
2017-05-28,34,False
2017-05-29,38,False
2017-05-30,39,False
2017-05-31,38,False
2017-06-01,39,False
2017-06-02,31,False
2017-06-03,41,False
2017-06-04,33,False
2017-06-05,35,False
2017-06-06,44,False
2017-06-07,39,False
2017-06-08,43,False
2017-06-09,36,False
2017-06-10,36,False
2017-06-11,35,False
2017-06-12,39,False
2017-06-13,38,False
2017-06-14,43,False
2017-06-15,43,False
2017-06-16,35,False
2017-06-17,34,False
2017-06-18,37,False
2017-06-19,44,False
2017-06-20,40,False
2017-06-21,44,False
2017-06-22,39,False
2017-06-23,32,False
2017-06-24,33,False
2017-06-25,34,False
2017-06-26,37,False
2017-06-27,37,False
2017-06-28,40,False
2017-06-29,34,False
2017-06-30,34,False
2017-07-01,71,False
2017-07-02,74,False
2017-07-03,72,False
2017-07-04,77,False
2017-07-05,83,False
2017-07-06,91,False
2017-07-07,77,False
2017-07-08,77,False
2017-07-09,80,False
2017-07-10,80,False
2017-07-11,93,False
2017-07-12,100,False
2017-07-13,93,False
2017-07-14,88,False
2017-07-15,73,False
2017-07-16,71,False
2017-07-17,78,False
2017-07-18,85,False
2017-07-19,82,False
2017-07-20,74,False
2017-07-21,77,False
2017-07-22,73,False
2017-07-23,60,False
2017-07-24,84,False
2017-07-25,90,False
2017-07-26,90,False
2017-07-27,81,False
2017-07-28,82,False
2017-07-29,65,False
2017-07-30,82,False
2017-07-31,75,False
2017-08-01,85,False
2017-08-02,89,False
2017-08-03,91,False
2017-08-04,85,False
2017-08-05,76,False
2017-08-06,74,False
2017-08-07,73,False
2017-08-08,74,False
2017-08-09,93,False
2017-08-10,89,False
2017-08-11,85,False
2017-08-12,63,False
2017-08-13,70,False
2017-08-14,86,False
2017-08-15,84,False
2017-08-16,75,False
2017-08-17,84,False
2017-08-18,80,False
2017-08-19,73,False
2017-08-20,75,False
2017-08-21,79,False
2017-08-22,93,False
2017-08-23,77,False
2017-08-24,92,False
2017-08-25,78,False
2017-08-26,76,False
2017-08-27,72,False
2017-08-28,71,False
2017-08-29,84,False
2017-08-30,83,False
2017-08-31,82,False
2017-09-01,64,False
2017-09-02,66,False
2017-09-03,67,False
2017-09-04,65,False
2017-09-05,77,False
2017-09-06,77,False
2017-09-07,85,False
2017-09-08,75,False
2017-09-09,61,False
2017-09-10,63,False
2017-09-11,74,False
2017-09-12,77,False
2017-09-13,85,False
2017-09-14,75,False
2017-09-15,79,False
2017-09-16,72,False
2017-09-17,77,False
2017-09-18,77,False
2017-09-19,73,False
2017-09-20,81,False
2017-09-21,94,False
2017-09-22,67,False
2017-09-23,74,False
2017-09-24,68,False
2017-09-25,82,False
2017-09-26,79,False
2017-09-27,81,False
2017-09-28,80,False
2017-09-29,83,False
2017-09-30,73,False
2017-10-01,69,False
2017-10-02,88,False
2017-10-03,87,False
2017-10-04,91,False
2017-10-05,85,False
2017-10-06,78,False
2017-10-07,72,False
2017-10-08,88,False
2017-10-09,83,False
2017-10-10,86,False
2017-10-11,90,False
2017-10-12,81,False
2017-10-13,67,False
2017-10-14,62,False
2017-10-15,71,False
2017-10-16,79,False
2017-10-17,81,False
2017-10-18,81,False
2017-10-19,78,False
2017-10-20,65,False
2017-10-21,70,False
2017-10-22,65,False
2017-10-23,73,False
2017-10-24,81,False
2017-10-25,84,False
2017-10-26,74,False
2017-10-27,90,False
2017-10-28,70,False
2017-10-29,74,False
2017-10-30,77,False
2017-10-31,80,False
2017-11-01,80,False
2017-11-02,71,False
2017-11-03,70,False
2017-11-04,61,False
2017-11-05,73,False
2017-11-06,76,False
2017-11-07,83,False
2017-11-08,78,False
2017-11-09,75,False
2017-11-10,65,False
2017-11-11,82,False
2017-11-12,75,False
2017-11-13,78,False
2017-11-14,88,False
2017-11-15,87,False
2017-11-16,62,False
2017-11-17,78,False
2017-11-18,74,False
2017-11-19,65,False
2017-11-20,60,False
2017-11-21,73,False
2017-11-22,84,False
2017-11-23,72,False
2017-11-24,72,False
2017-11-25,64,False
2017-11-26,63,False
2017-11-27,80,False
2017-11-28,82,False
2017-11-29,90,False
2017-11-30,87,False
2017-12-01,80,False
2017-12-02,66,False
2017-12-03,62,False
2017-12-04,72,False
2017-12-05,80,False
2017-12-06,81,False
2017-12-07,80,False
2017-12-08,77,False
2017-12-09,74,False
2017-12-10,64,False
2017-12-11,79,False
2017-12-12,74,False
2017-12-13,85,False
2017-12-14,75,False
2017-12-15,80,False
2017-12-16,65,False
2017-12-17,68,False
2017-12-18,79,False
2017-12-19,83,False
2017-12-20,70,False
2017-12-21,85,False
2017-12-22,64,False
2017-12-23,64,False
2017-12-24,56,False
2017-12-25,66,False
2017-12-26,68,False
2017-12-27,69,False
2017-12-28,75,False
2017-12-29,71,False
2017-12-30,69,False
2017-12-31,64,False
2018-01-01,54,False
2018-01-02,67,False
2018-01-03,75,False
2018-01-04,76,False
2018-01-05,62,False
2018-01-06,53,False
2018-01-07,72,False
2018-01-08,73,False
2018-01-09,75,False
2018-01-10,79,False
2018-01-11,71,False
2018-01-12,61,False
2018-01-13,55,False
2018-01-14,65,False
2018-01-15,65,False
2018-01-16,62,False
2018-01-17,73,False
2018-01-18,76,False
2018-01-19,70,False
2018-01-20,62,False
2018-01-21,67,False
2018-01-22,68,False
2018-01-23,79,False
2018-01-24,72,False
2018-01-25,63,False
2018-01-26,64,False
2018-01-27,68,False
2018-01-28,76,False
2018-01-29,78,False
2018-01-30,67,False
2018-01-31,70,False
2018-02-01,70,False
2018-02-02,65,False
2018-02-03,66,False
2018-02-04,55,False
2018-02-05,67,False
2018-02-06,75,False
2018-02-07,82,False
2018-02-08,74,False
2018-02-09,73,False
2018-02-10,60,False
2018-02-11,62,False
2018-02-12,73,False
2018-02-13,67,False
2018-02-14,56,False
2018-02-15,67,False
2018-02-16,58,False
2018-02-17,55,False
2018-02-18,62,False
2018-02-19,67,False
2018-02-20,72,False
2018-02-21,81,False
2018-02-22,74,False
2018-02-23,71,False
2018-02-24,68,False
2018-02-25,64,False
2018-02-26,78,False
2018-02-27,80,False
2018-02-28,82,False
2018-03-01,74,False
2018-03-02,71,False
2018-03-03,67,False
2018-03-04,75,False
2018-03-05,75,False
2018-03-06,85,False
2018-03-07,77,False
2018-03-08,78,False
2018-03-09,70,False
2018-03-10,71,False
2018-03-11,67,False
2018-03-12,74,False
2018-03-13,79,False
2018-03-14,71,False
2018-03-15,72,False
2018-03-16,81,False
2018-03-17,66,False
2018-03-18,66,False
2018-03-19,82,False
2018-03-20,70,False
2018-03-21,80,False
2018-03-22,76,False
2018-03-23,73,False
2018-03-24,56,False
2018-03-25,64,False
2018-03-26,86,False
2018-03-27,81,False
2018-03-28,73,False
2018-03-29,77,False
2018-03-30,62,False
2018-03-31,63,False
2018-04-01,73,False
2018-04-02,72,False
2018-04-03,79,False
2018-04-04,73,False
2018-04-05,79,False
2018-04-06,69,False
2018-04-07,57,False
2018-04-08,61,False
2018-04-09,79,False
2018-04-10,77,False
2018-04-11,84,False
2018-04-12,80,False
2018-04-13,69,False
2018-04-14,72,False
2018-04-15,60,False
2018-04-16,73,False
2018-04-17,79,False
2018-04-18,85,False
2018-04-19,80,False
2018-04-20,73,False
2018-04-21,66,False
2018-04-22,73,False
2018-04-23,69,False
2018-04-24,83,False
2018-04-25,82,False
2018-04-26,77,False
2018-04-27,62,False
2018-04-28,68,False
2018-04-29,71,False
2018-04-30,75,False
2018-05-01,84,False
2018-05-02,78,False
2018-05-03,72,False
2018-05-04,65,False
2018-05-05,68,False
2018-05-06,70,False
2018-05-07,72,False
2018-05-08,80,False
2018-05-09,70,False
2018-05-10,73,False
2018-05-11,74,False
2018-05-12,65,False
2018-05-13,56,False
2018-05-14,87,False
2018-05-15,87,False
2018-05-16,80,False
2018-05-17,70,False
2018-05-18,68,False
2018-05-19,81,False
2018-05-20,66,False
2018-05-21,73,False
2018-05-22,77,False
2018-05-23,86,False
2018-05-24,70,False
2018-05-25,71,False
2018-05-26,76,False
2018-05-27,75,False
2018-05-28,69,False
2018-05-29,69,False
2018-05-30,78,False
2018-05-31,80,False
2018-06-01,74,False
2018-06-02,75,False
2018-06-03,70,False
2018-06-04,82,False
2018-06-05,72,False
2018-06-06,81,False
2018-06-07,85,False
2018-06-08,71,False
