date,GOOG,isPartial
2014-12-16,78,False
2014-12-17,75,False
2014-12-18,81,False
2014-12-19,74,False
2014-12-20,73,False
2014-12-21,68,False
2014-12-22,71,False
2014-12-23,73,False
2014-12-24,74,False
2014-12-25,75,False
2014-12-26,74,False
2014-12-27,70,False
2014-12-28,69,False
2014-12-29,71,False
2014-12-30,71,False
2014-12-31,68,False
2015-01-01,79,False
2015-01-02,84,False
2015-01-03,80,False
2015-01-04,81,False
2015-01-05,92,False
2015-01-06,88,False
2015-01-07,92,False
2015-01-08,86,False
2015-01-09,87,False
2015-01-10,81,False
2015-01-11,82,False
2015-01-12,89,False
2015-01-13,78,False
2015-01-14,86,False
2015-01-15,85,False
2015-01-16,92,False
2015-01-17,84,False
2015-01-18,83,False
2015-01-19,92,False
2015-01-20,89,False
2015-01-21,96,False
2015-01-22,92,False
2015-01-23,94,False
2015-01-24,83,False
2015-01-25,82,False
2015-01-26,95,False
2015-01-27,89,False
2015-01-28,94,False
2015-01-29,93,False
2015-01-30,96,False
2015-01-31,80,False
2015-02-01,82,False
2015-02-02,87,False
2015-02-03,87,False
2015-02-04,86,False
2015-02-05,86,False
2015-02-06,83,False
2015-02-07,84,False
2015-02-08,79,False
2015-02-09,91,False
2015-02-10,83,False
2015-02-11,85,False
2015-02-12,86,False
2015-02-13,92,False
2015-02-14,80,False
2015-02-15,81,False
2015-02-16,87,False
2015-02-17,85,False
2015-02-18,85,False
2015-02-19,84,False
2015-02-20,86,False
2015-02-21,80,False
2015-02-22,80,False
2015-02-23,83,False
2015-02-24,88,False
2015-02-25,87,False
2015-02-26,88,False
2015-02-27,89,False
2015-02-28,80,False
2015-03-01,81,False
2015-03-02,91,False
2015-03-03,100,False
2015-03-04,94,False
2015-03-05,91,False
2015-03-06,89,False
2015-03-07,84,False
2015-03-08,78,False
2015-03-09,99,False
2015-03-10,87,False
2015-03-11,93,False
2015-03-12,84,False
2015-03-13,82,False
2015-03-14,80,False
2015-03-15,81,False
2015-03-16,86,False
2015-03-17,83,False
2015-03-18,83,False
2015-03-19,81,False
2015-03-20,85,False
2015-03-21,77,False
2015-03-22,78,False
2015-03-23,88,False
2015-03-24,86,False
2015-03-25,73,False
2015-03-26,83,False
2015-03-27,82,False
2015-03-28,82,False
2015-03-29,76,False
2015-03-30,83,False
2015-03-31,84,False
2015-04-01,86,False
2015-04-02,86,False
2015-04-03,79,False
2015-04-04,77,False
2015-04-05,78,False
2015-04-06,87,False
2015-04-07,84,False
2015-04-08,85,False
2015-04-09,87,False
2015-04-10,84,False
2015-04-11,74,False
2015-04-12,75,False
2015-04-13,80,False
2015-04-14,89,False
2015-04-15,85,False
2015-04-16,82,False
2015-04-17,83,False
2015-04-18,74,False
2015-04-19,73,False
2015-04-20,86,False
2015-04-21,86,False
2015-04-22,87,False
2015-04-23,91,False
2015-04-24,90,False
2015-04-25,77,False
2015-04-26,74,False
2015-04-27,84,False
2015-04-28,86,False
2015-04-29,86,False
2015-04-30,81,False
2015-05-01,84,False
2015-05-02,73,False
2015-05-03,75,False
2015-05-04,80,False
2015-05-05,81,False
2015-05-06,83,False
2015-05-07,83,False
2015-05-08,84,False
2015-05-09,73,False
2015-05-10,74,False
2015-05-11,84,False
2015-05-12,78,False
2015-05-13,84,False
2015-05-14,80,False
2015-05-15,80,False
2015-05-16,76,False
2015-05-17,76,False
2015-05-18,88,False
2015-05-19,91,False
2015-05-20,82,False
2015-05-21,89,False
2015-05-22,79,False
2015-05-23,72,False
2015-05-24,71,False
2015-05-25,76,False
2015-05-26,82,False
2015-05-27,80,False
2015-05-28,81,False
2015-05-29,81,False
2015-05-30,76,False
2015-05-31,74,False
2015-06-01,79,False
2015-06-02,79,False
2015-06-03,82,False
2015-06-04,81,False
2015-06-05,84,False
2015-06-06,73,False
2015-06-07,72,False
2015-06-08,80,False
2015-06-09,80,False
2015-06-10,81,False
2015-06-11,83,False
2015-06-12,78,False
2015-06-13,73,False
2015-06-14,69,False
2015-06-15,75,False
2015-06-16,74,False
2015-06-17,82,False
2015-06-18,79,False
2015-06-19,78,False
2015-06-20,70,False
2015-06-21,69,False
2015-06-22,76,False
2015-06-23,75,False
2015-06-24,75,False
2015-06-25,75,False
2015-06-26,72,False
2015-06-27,70,False
2015-06-28,76,False
2015-06-29,78,False
2015-06-30,77,False
2015-07-01,75,False
2015-07-02,73,False
2015-07-03,69,False
2015-07-04,64,False
2015-07-05,65,False
2015-07-06,70,False
2015-07-07,74,False
2015-07-08,72,False
2015-07-09,70,False
2015-07-10,68,False
2015-07-11,69,False
2015-07-12,67,False
2015-07-13,70,False
2015-07-14,73,False
2015-07-15,76,False
2015-07-16,83,False
2015-07-17,100,False
2015-07-18,81,False
2015-07-19,73,False
2015-07-20,83,False
2015-07-21,79,False
2015-07-22,69,False
2015-07-23,64,False
2015-07-24,74,False
2015-07-25,69,False
2015-07-26,64,False
2015-07-27,81,False
2015-07-28,68,False
2015-07-29,74,False
2015-07-30,67,False
2015-07-31,69,False
2015-08-01,67,False
2015-08-02,65,False
2015-08-03,69,False
2015-08-04,66,False
2015-08-05,73,False
2015-08-06,68,False
2015-08-07,72,False
2015-08-08,65,False
2015-08-09,65,False
2015-08-10,82,False
2015-08-11,93,False
2015-08-12,78,False
2015-08-13,74,False
2015-08-14,74,False
2015-08-15,66,False
2015-08-16,65,False
2015-08-17,75,False
2015-08-18,73,False
2015-08-19,70,False
2015-08-20,75,False
2015-08-21,73,False
2015-08-22,67,False
2015-08-23,69,False
2015-08-24,84,False
2015-08-25,78,False
2015-08-26,71,False
2015-08-27,81,False
2015-08-28,77,False
2015-08-29,65,False
2015-08-30,68,False
2015-08-31,77,False
2015-09-01,78,False
2015-09-02,83,False
2015-09-03,72,False
2015-09-04,75,False
2015-09-05,65,False
2015-09-06,70,False
2015-09-07,69,False
2015-09-08,75,False
2015-09-09,77,False
2015-09-10,83,False
2015-09-11,85,False
2015-09-12,68,False
2015-09-13,68,False
2015-09-14,73,False
2015-09-15,67,False
2015-09-16,73,False
2015-09-17,72,False
2015-09-18,77,False
2015-09-19,67,False
2015-09-20,63,False
2015-09-21,77,False
2015-09-22,79,False
2015-09-23,74,False
2015-09-24,73,False
2015-09-25,71,False
2015-09-26,69,False
2015-09-27,69,False
2015-09-28,69,False
2015-09-29,79,False
2015-09-30,69,False
2015-10-01,73,False
2015-10-02,74,False
2015-10-03,66,False
2015-10-04,65,False
2015-10-05,77,False
2015-10-06,74,False
2015-10-07,74,False
2015-10-08,72,False
2015-10-09,72,False
2015-10-10,67,False
2015-10-11,65,False
2015-10-12,74,False
2015-10-13,76,False
2015-10-14,74,False
2015-10-15,72,False
2015-10-16,67,False
2015-10-17,65,False
2015-10-18,62,False
2015-10-19,72,False
2015-10-20,86,False
2015-10-21,69,False
2015-10-22,82,False
2015-10-23,83,False
2015-10-24,68,False
2015-10-25,66,False
2015-10-26,72,False
2015-10-27,75,False
2015-10-28,78,False
2015-10-29,79,False
2015-10-30,79,False
2015-10-31,74,False
2015-11-01,70,False
2015-11-02,81,False
2015-11-03,65,False
2015-11-04,76,False
2015-11-05,74,False
2015-11-06,71,False
2015-11-07,66,False
2015-11-08,60,False
2015-11-09,72,False
2015-11-10,76,False
2015-11-11,75,False
2015-11-12,81,False
2015-11-13,71,False
2015-11-14,65,False
2015-11-15,64,False
2015-11-16,73,False
2015-11-17,66,False
2015-11-18,77,False
2015-11-19,79,False
2015-11-20,72,False
2015-11-21,65,False
2015-11-22,63,False
2015-11-23,73,False
2015-11-24,72,False
2015-11-25,69,False
2015-11-26,69,False
2015-11-27,68,False
2015-11-28,66,False
2015-11-29,61,False
2015-11-30,71,False
2015-12-01,71,False
2015-12-02,77,False
2015-12-03,76,False
2015-12-04,67,False
2015-12-05,65,False
2015-12-06,66,False
2015-12-07,73,False
2015-12-08,75,False
2015-12-09,74,False
2015-12-10,72,False
2015-12-11,73,False
2015-12-12,63,False
2015-12-13,62,False
2015-12-14,75,False
2015-12-15,75,False
2015-12-16,67,False
2015-12-17,71,False
2015-12-18,68,False
2015-12-19,64,False
2015-12-20,62,False
2015-12-21,68,False
2015-12-22,71,False
2015-12-23,69,False
2015-12-24,66,False
2015-12-25,64,False
2015-12-26,62,False
2015-12-27,60,False
2015-12-28,67,False
2015-12-29,67,False
2015-12-30,64,False
2015-12-31,68,False
2016-01-01,65,False
2016-01-02,68,False
2016-01-03,68,False
2016-01-04,73,False
2016-01-05,77,False
2016-01-06,74,False
2016-01-07,79,False
2016-01-08,76,False
2016-01-09,67,False
2016-01-10,64,False
2016-01-11,80,False
2016-01-12,80,False
2016-01-13,78,False
2016-01-14,78,False
2016-01-15,75,False
2016-01-16,68,False
2016-01-17,63,False
2016-01-18,75,False
2016-01-19,77,False
2016-01-20,75,False
2016-01-21,79,False
2016-01-22,79,False
2016-01-23,63,False
2016-01-24,65,False
2016-01-25,75,False
2016-01-26,80,False
2016-01-27,84,False
2016-01-28,83,False
2016-01-29,79,False
2016-01-30,68,False
2016-01-31,68,False
2016-02-01,95,False
2016-02-02,100,False
2016-02-03,87,False
2016-02-04,88,False
2016-02-05,87,False
2016-02-06,68,False
2016-02-07,66,False
2016-02-08,81,False
2016-02-09,83,False
2016-02-10,79,False
2016-02-11,85,False
2016-02-12,77,False
2016-02-13,63,False
2016-02-14,66,False
2016-02-15,71,False
2016-02-16,77,False
2016-02-17,77,False
2016-02-18,91,False
2016-02-19,76,False
2016-02-20,68,False
2016-02-21,67,False
2016-02-22,84,False
2016-02-23,72,False
2016-02-24,77,False
2016-02-25,76,False
2016-02-26,79,False
2016-02-27,65,False
2016-02-28,64,False
2016-02-29,73,False
2016-03-01,80,False
2016-03-02,80,False
2016-03-03,76,False
2016-03-04,78,False
2016-03-05,62,False
2016-03-06,63,False
2016-03-07,75,False
2016-03-08,76,False
2016-03-09,76,False
2016-03-10,80,False
2016-03-11,75,False
2016-03-12,63,False
2016-03-13,61,False
2016-03-14,77,False
2016-03-15,73,False
2016-03-16,79,False
2016-03-17,78,False
2016-03-18,75,False
2016-03-19,63,False
2016-03-20,63,False
2016-03-21,75,False
2016-03-22,75,False
2016-03-23,75,False
2016-03-24,74,False
2016-03-25,72,False
2016-03-26,61,False
2016-03-27,63,False
2016-03-28,71,False
2016-03-29,74,False
2016-03-30,77,False
2016-03-31,76,False
2016-04-01,74,False
2016-04-02,66,False
2016-04-03,63,False
2016-04-04,74,False
2016-04-05,75,False
2016-04-06,76,False
2016-04-07,77,False
2016-04-08,74,False
2016-04-09,66,False
2016-04-10,62,False
2016-04-11,74,False
2016-04-12,77,False
2016-04-13,77,False
2016-04-14,74,False
2016-04-15,72,False
2016-04-16,65,False
2016-04-17,61,False
2016-04-18,79,False
2016-04-19,68,False
2016-04-20,75,False
2016-04-21,88,False
2016-04-22,88,False
2016-04-23,65,False
2016-04-24,67,False
2016-04-25,76,False
2016-04-26,78,False
2016-04-27,78,False
2016-04-28,78,False
2016-04-29,76,False
2016-04-30,65,False
2016-05-01,63,False
2016-05-02,76,False
2016-05-03,74,False
2016-05-04,74,False
2016-05-05,75,False
2016-05-06,72,False
2016-05-07,62,False
2016-05-08,60,False
2016-05-09,73,False
2016-05-10,78,False
2016-05-11,77,False
2016-05-12,78,False
2016-05-13,74,False
2016-05-14,59,False
2016-05-15,63,False
2016-05-16,72,False
2016-05-17,75,False
2016-05-18,75,False
2016-05-19,75,False
2016-05-20,75,False
2016-05-21,64,False
2016-05-22,64,False
2016-05-23,77,False
2016-05-24,74,False
2016-05-25,75,False
2016-05-26,74,False
2016-05-27,73,False
2016-05-28,58,False
2016-05-29,59,False
2016-05-30,70,False
2016-05-31,74,False
2016-06-01,75,False
2016-06-02,76,False
2016-06-03,71,False
2016-06-04,60,False
2016-06-05,57,False
2016-06-06,74,False
2016-06-07,70,False
2016-06-08,71,False
2016-06-09,74,False
2016-06-10,69,False
2016-06-11,60,False
2016-06-12,58,False
2016-06-13,70,False
2016-06-14,73,False
2016-06-15,70,False
2016-06-16,70,False
2016-06-17,71,False
2016-06-18,61,False
2016-06-19,59,False
2016-06-20,69,False
2016-06-21,69,False
2016-06-22,72,False
2016-06-23,68,False
2016-06-24,77,False
2016-06-25,57,False
2016-06-26,57,False
2016-06-27,76,False
2016-06-28,73,False
2016-06-29,71,False
2016-06-30,73,False
2016-07-01,75,False
2016-07-02,62,False
2016-07-03,61,False
2016-07-04,68,False
2016-07-05,77,False
2016-07-06,72,False
2016-07-07,72,False
2016-07-08,73,False
2016-07-09,65,False
2016-07-10,61,False
2016-07-11,75,False
2016-07-12,78,False
2016-07-13,75,False
2016-07-14,74,False
2016-07-15,77,False
2016-07-16,68,False
2016-07-17,63,False
2016-07-18,78,False
2016-07-19,71,False
2016-07-20,80,False
2016-07-21,73,False
2016-07-22,73,False
2016-07-23,65,False
2016-07-24,62,False
2016-07-25,77,False
2016-07-26,74,False
2016-07-27,81,False
2016-07-28,100,False
2016-07-29,94,False
2016-07-30,68,False
2016-07-31,66,False
2016-08-01,78,False
2016-08-02,80,False
2016-08-03,79,False
2016-08-04,76,False
2016-08-05,78,False
2016-08-06,68,False
2016-08-07,63,False
2016-08-08,78,False
2016-08-09,76,False
2016-08-10,77,False
2016-08-11,80,False
2016-08-12,75,False
2016-08-13,63,False
2016-08-14,60,False
2016-08-15,76,False
2016-08-16,75,False
2016-08-17,74,False
2016-08-18,76,False
2016-08-19,73,False
2016-08-20,64,False
2016-08-21,61,False
2016-08-22,74,False
2016-08-23,75,False
2016-08-24,74,False
2016-08-25,73,False
2016-08-26,74,False
2016-08-27,60,False
2016-08-28,59,False
2016-08-29,75,False
2016-08-30,73,False
2016-08-31,74,False
2016-09-01,72,False
2016-09-02,72,False
2016-09-03,61,False
2016-09-04,59,False
2016-09-05,66,False
2016-09-06,78,False
2016-09-07,75,False
2016-09-08,71,False
2016-09-09,74,False
2016-09-10,61,False
2016-09-11,56,False
2016-09-12,78,False
2016-09-13,73,False
2016-09-14,75,False
2016-09-15,75,False
2016-09-16,74,False
2016-09-17,59,False
2016-09-18,60,False
2016-09-19,72,False
2016-09-20,75,False
2016-09-21,78,False
2016-09-22,80,False
2016-09-23,75,False
2016-09-24,63,False
2016-09-25,58,False
2016-09-26,81,False
2016-09-27,80,False
2016-09-28,75,False
2016-09-29,74,False
2016-09-30,70,False
2016-10-01,57,False
2016-10-02,59,False
2016-10-03,72,False
2016-10-04,81,False
2016-10-05,77,False
2016-10-06,73,False
2016-10-07,70,False
2016-10-08,61,False
2016-10-09,59,False
2016-10-10,73,False
2016-10-11,78,False
2016-10-12,75,False
2016-10-13,77,False
2016-10-14,72,False
2016-10-15,59,False
2016-10-16,59,False
2016-10-17,76,False
2016-10-18,78,False
2016-10-19,76,False
2016-10-20,75,False
2016-10-21,72,False
2016-10-22,61,False
2016-10-23,59,False
2016-10-24,77,False
2016-10-25,79,False
2016-10-26,81,False
2016-10-27,90,False
2016-10-28,85,False
2016-10-29,61,False
2016-10-30,58,False
2016-10-31,76,False
2016-11-01,74,False
2016-11-02,80,False
2016-11-03,75,False
2016-11-04,76,False
2016-11-05,60,False
2016-11-06,60,False
2016-11-07,78,False
2016-11-08,76,False
2016-11-09,81,False
2016-11-10,84,False
2016-11-11,75,False
2016-11-12,60,False
2016-11-13,60,False
2016-11-14,77,False
2016-11-15,80,False
2016-11-16,81,False
2016-11-17,76,False
2016-11-18,75,False
2016-11-19,60,False
2016-11-20,56,False
2016-11-21,73,False
2016-11-22,74,False
2016-11-23,71,False
2016-11-24,65,False
2016-11-25,67,False
2016-11-26,57,False
2016-11-27,56,False
2016-11-28,72,False
2016-11-29,75,False
2016-11-30,72,False
2016-12-01,73,False
2016-12-02,68,False
2016-12-03,57,False
2016-12-04,57,False
2016-12-05,68,False
2016-12-06,72,False
2016-12-07,77,False
2016-12-08,72,False
2016-12-09,69,False
2016-12-10,56,False
2016-12-11,55,False
2016-12-12,73,False
2016-12-13,72,False
2016-12-14,74,False
2016-12-15,70,False
2016-12-16,69,False
2016-12-17,55,False
2016-12-18,53,False
2016-12-19,69,False
2016-12-20,66,False
2016-12-21,70,False
2016-12-22,64,False
2016-12-23,57,False
2016-12-24,54,False
2016-12-25,54,False
2016-12-26,55,False
2016-12-27,62,False
2016-12-28,64,False
2016-12-29,60,False
2016-12-30,60,False
2016-12-31,51,False
2017-01-01,60,False
2017-01-02,65,False
2017-01-03,77,False
2017-01-04,74,False
2017-01-05,79,False
2017-01-06,78,False
2017-01-07,59,False
2017-01-08,66,False
2017-01-09,79,False
2017-01-10,81,False
2017-01-11,81,False
2017-01-12,78,False
2017-01-13,73,False
2017-01-14,63,False
2017-01-15,62,False
2017-01-16,77,False
2017-01-17,81,False
2017-01-18,78,False
2017-01-19,75,False
2017-01-20,75,False
2017-01-21,63,False
2017-01-22,60,False
2017-01-23,80,False
2017-01-24,80,False
2017-01-25,85,False
2017-01-26,93,False
2017-01-27,94,False
2017-01-28,66,False
2017-01-29,61,False
2017-01-30,82,False
2017-01-31,84,False
2017-02-01,81,False
2017-02-02,82,False
2017-02-03,82,False
2017-02-04,64,False
2017-02-05,59,False
2017-02-06,75,False
2017-02-07,77,False
2017-02-08,76,False
2017-02-09,80,False
2017-02-10,73,False
2017-02-11,61,False
2017-02-12,61,False
2017-02-13,80,False
2017-02-14,72,False
2017-02-15,76,False
2017-02-16,80,False
2017-02-17,73,False
2017-02-18,61,False
2017-02-19,62,False
2017-02-20,70,False
2017-02-21,76,False
2017-02-22,74,False
2017-02-23,79,False
2017-02-24,74,False
2017-02-25,63,False
2017-02-26,62,False
2017-02-27,77,False
2017-02-28,75,False
2017-03-01,75,False
2017-03-02,79,False
2017-03-03,74,False
2017-03-04,59,False
2017-03-05,61,False
2017-03-06,77,False
2017-03-07,70,False
2017-03-08,79,False
2017-03-09,77,False
2017-03-10,77,False
2017-03-11,58,False
2017-03-12,55,False
2017-03-13,73,False
2017-03-14,77,False
2017-03-15,76,False
2017-03-16,78,False
2017-03-17,73,False
2017-03-18,60,False
2017-03-19,61,False
2017-03-20,77,False
2017-03-21,77,False
2017-03-22,76,False
2017-03-23,76,False
2017-03-24,74,False
2017-03-25,57,False
2017-03-26,59,False
2017-03-27,76,False
2017-03-28,74,False
2017-03-29,79,False
2017-03-30,74,False
2017-03-31,74,False
2017-04-01,56,False
2017-04-02,57,False
2017-04-03,75,False
2017-04-04,72,False
2017-04-05,73,False
2017-04-06,73,False
2017-04-07,71,False
2017-04-08,55,False
2017-04-09,58,False
2017-04-10,75,False
2017-04-11,72,False
2017-04-12,71,False
2017-04-13,67,False
2017-04-14,62,False
2017-04-15,59,False
2017-04-16,54,False
2017-04-17,67,False
2017-04-18,73,False
2017-04-19,72,False
2017-04-20,72,False
2017-04-21,71,False
2017-04-22,64,False
2017-04-23,59,False
2017-04-24,74,False
2017-04-25,73,False
2017-04-26,78,False
2017-04-27,100,False
2017-04-28,96,False
2017-04-29,61,False
2017-04-30,57,False
2017-05-01,76,False
2017-05-02,80,False
2017-05-03,80,False
2017-05-04,78,False
2017-05-05,78,False
2017-05-06,58,False
2017-05-07,61,False
2017-05-08,74,False
2017-05-09,77,False
2017-05-10,75,False
2017-05-11,74,False
2017-05-12,73,False
2017-05-13,60,False
2017-05-14,55,False
2017-05-15,77,False
2017-05-16,77,False
2017-05-17,82,False
2017-05-18,76,False
2017-05-19,73,False
2017-05-20,51,False
2017-05-21,53,False
2017-05-22,74,False
2017-05-23,77,False
2017-05-24,76,False
2017-05-25,79,False
2017-05-26,73,False
2017-05-27,57,False
2017-05-28,51,False
2017-05-29,64,False
2017-05-30,75,False
2017-05-31,73,False
2017-06-01,72,False
2017-06-02,71,False
2017-06-03,53,False
2017-06-04,51,False
2017-06-05,73,False
2017-06-06,78,False
2017-06-07,75,False
2017-06-08,73,False
2017-06-09,72,False
2017-06-10,52,False
2017-06-11,51,False
2017-06-12,74,False
2017-06-13,74,False
2017-06-14,70,False
2017-06-15,72,False
2017-06-16,70,False
2017-06-17,52,False
2017-06-18,51,False
2017-06-19,69,False
2017-06-20,65,False
2017-06-21,66,False
2017-06-22,65,False
2017-06-23,62,False
2017-06-24,52,False
2017-06-25,49,False
2017-06-26,67,False
2017-06-27,78,False
2017-06-28,75,False
2017-06-29,73,False
2017-06-30,74,False
2017-07-01,57,False
2017-07-02,54,False
2017-07-03,77,False
2017-07-04,74,False
2017-07-05,77,False
2017-07-06,74,False
2017-07-07,71,False
2017-07-08,55,False
2017-07-09,54,False
2017-07-10,73,False
2017-07-11,73,False
2017-07-12,76,False
2017-07-13,74,False
2017-07-14,70,False
2017-07-15,56,False
2017-07-16,56,False
2017-07-17,77,False
2017-07-18,75,False
2017-07-19,75,False
2017-07-20,68,False
2017-07-21,69,False
2017-07-22,55,False
2017-07-23,55,False
2017-07-24,96,False
2017-07-25,96,False
2017-07-26,78,False
2017-07-27,77,False
2017-07-28,75,False
2017-07-29,55,False
2017-07-30,52,False
2017-07-31,72,False
2017-08-01,73,False
2017-08-02,70,False
2017-08-03,66,False
2017-08-04,69,False
2017-08-05,51,False
2017-08-06,52,False
2017-08-07,70,False
2017-08-08,70,False
2017-08-09,72,False
2017-08-10,70,False
2017-08-11,76,False
2017-08-12,53,False
2017-08-13,51,False
2017-08-14,67,False
2017-08-15,67,False
2017-08-16,66,False
2017-08-17,69,False
2017-08-18,67,False
2017-08-19,54,False
2017-08-20,52,False
2017-08-21,71,False
2017-08-22,69,False
2017-08-23,66,False
2017-08-24,68,False
2017-08-25,69,False
2017-08-26,53,False
2017-08-27,49,False
2017-08-28,73,False
2017-08-29,69,False
2017-08-30,72,False
2017-08-31,72,False
2017-09-01,67,False
2017-09-02,51,False
2017-09-03,50,False
2017-09-04,63,False
2017-09-05,71,False
2017-09-06,70,False
2017-09-07,73,False
2017-09-08,67,False
2017-09-09,52,False
2017-09-10,52,False
2017-09-11,72,False
2017-09-12,70,False
2017-09-13,74,False
2017-09-14,70,False
2017-09-15,70,False
2017-09-16,54,False
2017-09-17,51,False
2017-09-18,76,False
2017-09-19,74,False
2017-09-20,72,False
2017-09-21,74,False
2017-09-22,67,False
2017-09-23,52,False
2017-09-24,53,False
2017-09-25,74,False
2017-09-26,74,False
2017-09-27,75,False
2017-09-28,75,False
2017-09-29,70,False
2017-09-30,55,False
2017-10-01,50,False
2017-10-02,75,False
2017-10-03,71,False
2017-10-04,72,False
2017-10-05,71,False
2017-10-06,72,False
2017-10-07,56,False
2017-10-08,53,False
2017-10-09,74,False
2017-10-10,74,False
2017-10-11,72,False
2017-10-12,77,False
2017-10-13,69,False
2017-10-14,55,False
2017-10-15,53,False
2017-10-16,71,False
2017-10-17,75,False
2017-10-18,70,False
2017-10-19,74,False
2017-10-20,65,False
2017-10-21,53,False
2017-10-22,49,False
2017-10-23,72,False
2017-10-24,77,False
2017-10-25,71,False
2017-10-26,95,False
2017-10-27,100,False
2017-10-28,61,False
2017-10-29,53,False
2017-10-30,75,False
2017-10-31,73,False
2017-11-01,76,False
2017-11-02,76,False
2017-11-03,76,False
2017-11-04,56,False
2017-11-05,56,False
2017-11-06,78,False
2017-11-07,76,False
2017-11-08,78,False
2017-11-09,78,False
2017-11-10,71,False
2017-11-11,58,False
2017-11-12,59,False
2017-11-13,74,False
2017-11-14,77,False
2017-11-15,79,False
2017-11-16,76,False
2017-11-17,73,False
2017-11-18,56,False
2017-11-19,53,False
2017-11-20,74,False
2017-11-21,73,False
2017-11-22,69,False
2017-11-23,64,False
2017-11-24,67,False
2017-11-25,57,False
2017-11-26,55,False
2017-11-27,73,False
2017-11-28,74,False
2017-11-29,78,False
2017-11-30,77,False
2017-12-01,71,False
2017-12-02,58,False
2017-12-03,52,False
2017-12-04,78,False
2017-12-05,78,False
2017-12-06,75,False
2017-12-07,73,False
2017-12-08,75,False
2017-12-09,53,False
2017-12-10,52,False
2017-12-11,74,False
2017-12-12,75,False
2017-12-13,70,False
2017-12-14,72,False
2017-12-15,70,False
2017-12-16,55,False
2017-12-17,54,False
2017-12-18,76,False
2017-12-19,72,False
2017-12-20,70,False
2017-12-21,64,False
2017-12-22,64,False
2017-12-23,52,False
2017-12-24,50,False
2017-12-25,52,False
2017-12-26,62,False
2017-12-27,64,False
2017-12-28,61,False
2017-12-29,57,False
2017-12-30,51,False
2017-12-31,49,False
2018-01-01,53,False
2018-01-02,70,False
2018-01-03,73,False
2018-01-04,68,False
2018-01-05,67,False
2018-01-06,57,False
2018-01-07,52,False
2018-01-08,72,False
2018-01-09,70,False
2018-01-10,70,False
2018-01-11,74,False
2018-01-12,73,False
2018-01-13,55,False
2018-01-14,54,False
2018-01-15,67,False
2018-01-16,67,False
2018-01-17,71,False
2018-01-18,74,False
2018-01-19,69,False
2018-01-20,55,False
2018-01-21,51,False
2018-01-22,74,False
2018-01-23,76,False
2018-01-24,72,False
2018-01-25,78,False
2018-01-26,69,False
2018-01-27,54,False
2018-01-28,50,False
2018-01-29,75,False
2018-01-30,73,False
2018-01-31,75,False
2018-02-01,97,False
2018-02-02,99,False
2018-02-03,57,False
2018-02-04,52,False
2018-02-05,87,False
2018-02-06,88,False
2018-02-07,82,False
2018-02-08,84,False
2018-02-09,81,False
2018-02-10,57,False
2018-02-11,55,False
2018-02-12,76,False
2018-02-13,77,False
2018-02-14,75,False
2018-02-15,73,False
2018-02-16,70,False
2018-02-17,52,False
2018-02-18,52,False
2018-02-19,62,False
2018-02-20,75,False
2018-02-21,71,False
2018-02-22,72,False
2018-02-23,69,False
2018-02-24,52,False
2018-02-25,51,False
2018-02-26,75,False
2018-02-27,76,False
2018-02-28,71,False
2018-03-01,70,False
2018-03-02,68,False
2018-03-03,50,False
2018-03-04,48,False
2018-03-05,70,False
2018-03-06,69,False
2018-03-07,68,False
2018-03-08,71,False
2018-03-09,69,False
2018-03-10,52,False
2018-03-11,51,False
2018-03-12,70,False
2018-03-13,72,False
2018-03-14,69,False
2018-03-15,70,False
2018-03-16,69,False
2018-03-17,50,False
2018-03-18,45,False
2018-03-19,70,False
2018-03-20,72,False
2018-03-21,73,False
2018-03-22,73,False
2018-03-23,72,False
2018-03-24,53,False
2018-03-25,50,False
2018-03-26,78,False
2018-03-27,73,False
2018-03-28,78,False
2018-03-29,74,False
2018-03-30,64,False
2018-03-31,50,False
2018-04-01,45,False
2018-04-02,70,False
2018-04-03,72,False
2018-04-04,72,False
2018-04-05,69,False
2018-04-06,68,False
2018-04-07,48,False
2018-04-08,50,False
2018-04-09,72,False
2018-04-10,72,False
2018-04-11,66,False
2018-04-12,69,False
2018-04-13,68,False
2018-04-14,49,False
2018-04-15,49,False
2018-04-16,72,False
2018-04-17,72,False
2018-04-18,71,False
2018-04-19,71,False
2018-04-20,68,False
2018-04-21,49,False
2018-04-22,47,False
2018-04-23,98,False
2018-04-24,100,False
2018-04-25,79,False
2018-04-26,77,False
2018-04-27,69,False
2018-04-28,49,False
2018-04-29,48,False
2018-04-30,71,False
2018-05-01,66,False
2018-05-02,69,False
2018-05-03,72,False
2018-05-04,70,False
2018-05-05,47,False
2018-05-06,49,False
2018-05-07,67,False
2018-05-08,69,False
2018-05-09,71,False
2018-05-10,69,False
2018-05-11,68,False
2018-05-12,48,False
2018-05-13,47,False
2018-05-14,72,False
2018-05-15,70,False
2018-05-16,70,False
2018-05-17,69,False
2018-05-18,63,False
2018-05-19,48,False
2018-05-20,48,False
2018-05-21,70,False
2018-05-22,69,False
2018-05-23,64,False
2018-05-24,62,False
2018-05-25,65,False
2018-05-26,46,False
2018-05-27,46,False
2018-05-28,57,False
2018-05-29,65,False
2018-05-30,64,False
2018-05-31,65,False
2018-06-01,67,False
2018-06-02,48,False
2018-06-03,46,False
2018-06-04,68,False
2018-06-05,65,False
2018-06-06,65,False
2018-06-07,64,False
2018-06-08,61,False
