date,QCOM,isPartial
2014-12-16,24,False
2014-12-17,33,False
2014-12-18,46,False
2014-12-19,32,False
2014-12-20,17,False
2014-12-21,12,False
2014-12-22,29,False
2014-12-23,42,False
2014-12-24,25,False
2014-12-25,13,False
2014-12-26,24,False
2014-12-27,0,False
2014-12-28,0,False
2014-12-29,28,False
2014-12-30,27,False
2014-12-31,23,False
2015-01-01,15,False
2015-01-02,20,False
2015-01-03,0,False
2015-01-04,0,False
2015-01-05,17,False
2015-01-06,25,False
2015-01-07,24,False
2015-01-08,18,False
2015-01-09,21,False
2015-01-10,0,False
2015-01-11,0,False
2015-01-12,20,False
2015-01-13,17,False
2015-01-14,20,False
2015-01-15,21,False
2015-01-16,19,False
2015-01-17,14,False
2015-01-18,0,False
2015-01-19,13,False
2015-01-20,26,False
2015-01-21,30,False
2015-01-22,23,False
2015-01-23,23,False
2015-01-24,9,False
2015-01-25,0,False
2015-01-26,21,False
2015-01-27,31,False
2015-01-28,54,False
2015-01-29,100,False
2015-01-30,46,False
2015-01-31,19,False
2015-02-01,9,False
2015-02-02,33,False
2015-02-03,49,False
2015-02-04,37,False
2015-02-05,35,False
2015-02-06,24,False
2015-02-07,14,False
2015-02-08,12,False
2015-02-09,54,False
2015-02-10,63,False
2015-02-11,39,False
2015-02-12,45,False
2015-02-13,36,False
2015-02-14,9,False
2015-02-15,10,False
2015-02-16,18,False
2015-02-17,24,False
2015-02-18,30,False
2015-02-19,21,False
2015-02-20,26,False
2015-02-21,9,False
2015-02-22,8,False
2015-02-23,27,False
2015-02-24,23,False
2015-02-25,25,False
2015-02-26,25,False
2015-02-27,21,False
2015-02-28,8,False
2015-03-01,0,False
2015-03-02,19,False
2015-03-03,21,False
2015-03-04,20,False
2015-03-05,25,False
2015-03-06,23,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,38,False
2015-03-10,51,False
2015-03-11,34,False
2015-03-12,29,False
2015-03-13,29,False
2015-03-14,9,False
2015-03-15,10,False
2015-03-16,26,False
2015-03-17,24,False
2015-03-18,24,False
2015-03-19,19,False
2015-03-20,20,False
2015-03-21,9,False
2015-03-22,8,False
2015-03-23,19,False
2015-03-24,19,False
2015-03-25,24,False
2015-03-26,30,False
2015-03-27,19,False
2015-03-28,8,False
2015-03-29,0,False
2015-03-30,20,False
2015-03-31,21,False
2015-04-01,19,False
2015-04-02,17,False
2015-04-03,16,False
2015-04-04,11,False
2015-04-05,0,False
2015-04-06,20,False
2015-04-07,28,False
2015-04-08,19,False
2015-04-09,26,False
2015-04-10,23,False
2015-04-11,10,False
2015-04-12,8,False
2015-04-13,36,False
2015-04-14,27,False
2015-04-15,25,False
2015-04-16,20,False
2015-04-17,25,False
2015-04-18,12,False
2015-04-19,9,False
2015-04-20,25,False
2015-04-21,26,False
2015-04-22,61,False
2015-04-23,51,False
2015-04-24,30,False
2015-04-25,9,False
2015-04-26,11,False
2015-04-27,28,False
2015-04-28,36,False
2015-04-29,24,False
2015-04-30,24,False
2015-05-01,27,False
2015-05-02,9,False
2015-05-03,0,False
2015-05-04,15,False
2015-05-05,17,False
2015-05-06,20,False
2015-05-07,17,False
2015-05-08,16,False
2015-05-09,0,False
2015-05-10,8,False
2015-05-11,23,False
2015-05-12,20,False
2015-05-13,23,False
2015-05-14,25,False
2015-05-15,25,False
2015-05-16,11,False
2015-05-17,0,False
2015-05-18,22,False
2015-05-19,20,False
2015-05-20,22,False
2015-05-21,24,False
2015-05-22,24,False
2015-05-23,14,False
2015-05-24,8,False
2015-05-25,6,False
2015-05-26,20,False
2015-05-27,28,False
2015-05-28,33,False
2015-05-29,25,False
2015-05-30,9,False
2015-05-31,0,False
2015-06-01,17,False
2015-06-02,23,False
2015-06-03,24,False
2015-06-04,24,False
2015-06-05,22,False
2015-06-06,0,False
2015-06-07,10,False
2015-06-08,20,False
2015-06-09,22,False
2015-06-10,22,False
2015-06-11,24,False
2015-06-12,19,False
2015-06-13,10,False
2015-06-14,0,False
2015-06-15,17,False
2015-06-16,23,False
2015-06-17,20,False
2015-06-18,22,False
2015-06-19,18,False
2015-06-20,0,False
2015-06-21,0,False
2015-06-22,24,False
2015-06-23,16,False
2015-06-24,28,False
2015-06-25,27,False
2015-06-26,24,False
2015-06-27,0,False
2015-06-28,8,False
2015-06-29,22,False
2015-06-30,27,False
2015-07-01,32,False
2015-07-02,24,False
2015-07-03,8,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,25,False
2015-07-07,32,False
2015-07-08,32,False
2015-07-09,34,False
2015-07-10,28,False
2015-07-11,0,False
2015-07-12,0,False
2015-07-13,24,False
2015-07-14,26,False
2015-07-15,32,False
2015-07-16,35,False
2015-07-17,25,False
2015-07-18,12,False
2015-07-19,13,False
2015-07-20,39,False
2015-07-21,67,False
2015-07-22,95,False
2015-07-23,83,False
2015-07-24,45,False
2015-07-25,13,False
2015-07-26,0,False
2015-07-27,43,False
2015-07-28,29,False
2015-07-29,33,False
2015-07-30,40,False
2015-07-31,29,False
2015-08-01,12,False
2015-08-02,0,False
2015-08-03,29,False
2015-08-04,31,False
2015-08-05,28,False
2015-08-06,23,False
2015-08-07,24,False
2015-08-08,0,False
2015-08-09,11,False
2015-08-10,22,False
2015-08-11,30,False
2015-08-12,26,False
2015-08-13,27,False
2015-08-14,19,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,26,False
2015-08-18,25,False
2015-08-19,25,False
2015-08-20,30,False
2015-08-21,30,False
2015-08-22,14,False
2015-08-23,0,False
2015-08-24,51,False
2015-08-25,50,False
2015-08-26,33,False
2015-08-27,31,False
2015-08-28,27,False
2015-08-29,14,False
2015-08-30,9,False
2015-08-31,22,False
2015-09-01,20,False
2015-09-02,27,False
2015-09-03,18,False
2015-09-04,19,False
2015-09-05,14,False
2015-09-06,0,False
2015-09-07,10,False
2015-09-08,22,False
2015-09-09,23,False
2015-09-10,28,False
2015-09-11,21,False
2015-09-12,8,False
2015-09-13,8,False
2015-09-14,18,False
2015-09-15,27,False
2015-09-16,25,False
2015-09-17,32,False
2015-09-18,25,False
2015-09-19,13,False
2015-09-20,8,False
2015-09-21,18,False
2015-09-22,22,False
2015-09-23,19,False
2015-09-24,25,False
2015-09-25,22,False
2015-09-26,10,False
2015-09-27,10,False
2015-09-28,19,False
2015-09-29,20,False
2015-09-30,15,False
2015-10-01,22,False
2015-10-02,17,False
2015-10-03,12,False
2015-10-04,8,False
2015-10-05,27,False
2015-10-06,16,False
2015-10-07,18,False
2015-10-08,22,False
2015-10-09,27,False
2015-10-10,10,False
2015-10-11,10,False
2015-10-12,24,False
2015-10-13,24,False
2015-10-14,23,False
2015-10-15,21,False
2015-10-16,22,False
2015-10-17,8,False
2015-10-18,8,False
2015-10-19,26,False
2015-10-20,23,False
2015-10-21,23,False
2015-10-22,28,False
2015-10-23,33,False
2015-10-24,13,False
2015-10-25,13,False
2015-10-26,24,False
2015-10-27,33,False
2015-10-28,23,False
2015-10-29,27,False
2015-10-30,25,False
2015-10-31,8,False
2015-11-01,0,False
2015-11-02,20,False
2015-11-03,24,False
2015-11-04,53,False
2015-11-05,100,False
2015-11-06,69,False
2015-11-07,18,False
2015-11-08,12,False
2015-11-09,29,False
2015-11-10,32,False
2015-11-11,30,False
2015-11-12,31,False
2015-11-13,23,False
2015-11-14,0,False
2015-11-15,9,False
2015-11-16,24,False
2015-11-17,22,False
2015-11-18,55,False
2015-11-19,67,False
2015-11-20,38,False
2015-11-21,17,False
2015-11-22,8,False
2015-11-23,39,False
2015-11-24,33,False
2015-11-25,25,False
2015-11-26,18,False
2015-11-27,17,False
2015-11-28,14,False
2015-11-29,9,False
2015-11-30,27,False
2015-12-01,28,False
2015-12-02,55,False
2015-12-03,48,False
2015-12-04,37,False
2015-12-05,16,False
2015-12-06,8,False
2015-12-07,33,False
2015-12-08,39,False
2015-12-09,24,False
2015-12-10,32,False
2015-12-11,28,False
2015-12-12,12,False
2015-12-13,8,False
2015-12-14,29,False
2015-12-15,45,False
2015-12-16,38,False
2015-12-17,35,False
2015-12-18,35,False
2015-12-19,19,False
2015-12-20,0,False
2015-12-21,26,False
2015-12-22,31,False
2015-12-23,29,False
2015-12-24,24,False
2015-12-25,15,False
2015-12-26,8,False
2015-12-27,0,False
2015-12-28,23,False
2015-12-29,30,False
2015-12-30,21,False
2015-12-31,22,False
2016-01-01,22,False
2016-01-02,12,False
2016-01-03,0,False
2016-01-04,41,False
2016-01-05,43,False
2016-01-06,38,False
2016-01-07,47,False
2016-01-08,60,False
2016-01-09,15,False
2016-01-10,0,False
2016-01-11,35,False
2016-01-12,38,False
2016-01-13,52,False
2016-01-14,42,False
2016-01-15,45,False
2016-01-16,17,False
2016-01-17,14,False
2016-01-18,29,False
2016-01-19,46,False
2016-01-20,32,False
2016-01-21,39,False
2016-01-22,45,False
2016-01-23,12,False
2016-01-24,0,False
2016-01-25,39,False
2016-01-26,35,False
2016-01-27,90,False
2016-01-28,100,False
2016-01-29,67,False
2016-01-30,18,False
2016-01-31,15,False
2016-02-01,61,False
2016-02-02,75,False
2016-02-03,61,False
2016-02-04,63,False
2016-02-05,51,False
2016-02-06,21,False
2016-02-07,12,False
2016-02-08,49,False
2016-02-09,50,False
2016-02-10,51,False
2016-02-11,45,False
2016-02-12,40,False
2016-02-13,22,False
2016-02-14,0,False
2016-02-15,23,False
2016-02-16,54,False
2016-02-17,62,False
2016-02-18,62,False
2016-02-19,45,False
2016-02-20,15,False
2016-02-21,13,False
2016-02-22,61,False
2016-02-23,67,False
2016-02-24,51,False
2016-02-25,54,False
2016-02-26,54,False
2016-02-27,18,False
2016-02-28,13,False
2016-02-29,45,False
2016-03-01,54,False
2016-03-02,51,False
2016-03-03,47,False
2016-03-04,52,False
2016-03-05,16,False
2016-03-06,11,False
2016-03-07,48,False
2016-03-08,48,False
2016-03-09,44,False
2016-03-10,35,False
2016-03-11,46,False
2016-03-12,18,False
2016-03-13,16,False
2016-03-14,43,False
2016-03-15,41,False
2016-03-16,37,False
2016-03-17,44,False
2016-03-18,29,False
2016-03-19,0,False
2016-03-20,0,False
2016-03-21,34,False
2016-03-22,39,False
2016-03-23,49,False
2016-03-24,36,False
2016-03-25,16,False
2016-03-26,0,False
2016-03-27,0,False
2016-03-28,37,False
2016-03-29,44,False
2016-03-30,42,False
2016-03-31,33,False
2016-04-01,33,False
2016-04-02,11,False
2016-04-03,0,False
2016-04-04,29,False
2016-04-05,33,False
2016-04-06,35,False
2016-04-07,36,False
2016-04-08,28,False
2016-04-09,0,False
2016-04-10,0,False
2016-04-11,27,False
2016-04-12,36,False
2016-04-13,31,False
2016-04-14,43,False
2016-04-15,40,False
2016-04-16,0,False
2016-04-17,13,False
2016-04-18,35,False
2016-04-19,50,False
2016-04-20,87,False
2016-04-21,75,False
2016-04-22,51,False
2016-04-23,17,False
2016-04-24,0,False
2016-04-25,40,False
2016-04-26,41,False
2016-04-27,34,False
2016-04-28,46,False
2016-04-29,30,False
2016-04-30,16,False
2016-05-01,0,False
2016-05-02,37,False
2016-05-03,23,False
2016-05-04,26,False
2016-05-05,26,False
2016-05-06,27,False
2016-05-07,17,False
2016-05-08,0,False
2016-05-09,25,False
2016-05-10,36,False
2016-05-11,31,False
2016-05-12,44,False
2016-05-13,37,False
2016-05-14,0,False
2016-05-15,0,False
2016-05-16,28,False
2016-05-17,43,False
2016-05-18,35,False
2016-05-19,31,False
2016-05-20,46,False
2016-05-21,15,False
2016-05-22,14,False
2016-05-23,53,False
2016-05-24,44,False
2016-05-25,56,False
2016-05-26,45,False
2016-05-27,42,False
2016-05-28,20,False
2016-05-29,0,False
2016-05-30,15,False
2016-05-31,40,False
2016-06-01,36,False
2016-06-02,38,False
2016-06-03,34,False
2016-06-04,0,False
2016-06-05,0,False
2016-06-06,25,False
2016-06-07,33,False
2016-06-08,32,False
2016-06-09,24,False
2016-06-10,35,False
2016-06-11,15,False
2016-06-12,0,False
2016-06-13,38,False
2016-06-14,19,False
2016-06-15,37,False
2016-06-16,34,False
2016-06-17,20,False
2016-06-18,0,False
2016-06-19,12,False
2016-06-20,34,False
2016-06-21,34,False
2016-06-22,25,False
2016-06-23,38,False
2016-06-24,57,False
2016-06-25,16,False
2016-06-26,0,False
2016-06-27,38,False
2016-06-28,38,False
2016-06-29,38,False
2016-06-30,44,False
2016-07-01,24,False
2016-07-02,7,False
2016-07-03,0,False
2016-07-04,10,False
2016-07-05,14,False
2016-07-06,18,False
2016-07-07,16,False
2016-07-08,23,False
2016-07-09,11,False
2016-07-10,0,False
2016-07-11,24,False
2016-07-12,23,False
2016-07-13,18,False
2016-07-14,19,False
2016-07-15,21,False
2016-07-16,0,False
2016-07-17,0,False
2016-07-18,24,False
2016-07-19,32,False
2016-07-20,76,False
2016-07-21,100,False
2016-07-22,72,False
2016-07-23,15,False
2016-07-24,10,False
2016-07-25,29,False
2016-07-26,31,False
2016-07-27,50,False
2016-07-28,31,False
2016-07-29,36,False
2016-07-30,12,False
2016-07-31,0,False
2016-08-01,46,False
2016-08-02,38,False
2016-08-03,34,False
2016-08-04,36,False
2016-08-05,33,False
2016-08-06,0,False
2016-08-07,0,False
2016-08-08,32,False
2016-08-09,27,False
2016-08-10,25,False
2016-08-11,26,False
2016-08-12,22,False
2016-08-13,0,False
2016-08-14,8,False
2016-08-15,26,False
2016-08-16,34,False
2016-08-17,19,False
2016-08-18,21,False
2016-08-19,26,False
2016-08-20,9,False
2016-08-21,0,False
2016-08-22,22,False
2016-08-23,20,False
2016-08-24,20,False
2016-08-25,16,False
2016-08-26,25,False
2016-08-27,0,False
2016-08-28,7,False
2016-08-29,24,False
2016-08-30,19,False
2016-08-31,15,False
2016-09-01,24,False
2016-09-02,17,False
2016-09-03,8,False
2016-09-04,9,False
2016-09-05,8,False
2016-09-06,21,False
2016-09-07,23,False
2016-09-08,27,False
2016-09-09,18,False
2016-09-10,8,False
2016-09-11,0,False
2016-09-12,20,False
2016-09-13,15,False
2016-09-14,21,False
2016-09-15,20,False
2016-09-16,24,False
2016-09-17,11,False
2016-09-18,0,False
2016-09-19,25,False
2016-09-20,15,False
2016-09-21,15,False
2016-09-22,16,False
2016-09-23,21,False
2016-09-24,0,False
2016-09-25,7,False
2016-09-26,16,False
2016-09-27,11,False
2016-09-28,16,False
2016-09-29,54,False
2016-09-30,66,False
2016-10-01,14,False
2016-10-02,10,False
2016-10-03,33,False
2016-10-04,33,False
2016-10-05,24,False
2016-10-06,26,False
2016-10-07,26,False
2016-10-08,7,False
2016-10-09,0,False
2016-10-10,17,False
2016-10-11,24,False
2016-10-12,25,False
2016-10-13,22,False
2016-10-14,21,False
2016-10-15,0,False
2016-10-16,0,False
2016-10-17,20,False
2016-10-18,20,False
2016-10-19,24,False
2016-10-20,22,False
2016-10-21,32,False
2016-10-22,13,False
2016-10-23,11,False
2016-10-24,29,False
2016-10-25,27,False
2016-10-26,29,False
2016-10-27,76,False
2016-10-28,54,False
2016-10-29,9,False
2016-10-30,0,False
2016-10-31,22,False
2016-11-01,31,False
2016-11-02,50,False
2016-11-03,39,False
2016-11-04,30,False
2016-11-05,8,False
2016-11-06,0,False
2016-11-07,24,False
2016-11-08,20,False
2016-11-09,40,False
2016-11-10,25,False
2016-11-11,26,False
2016-11-12,12,False
2016-11-13,0,False
2016-11-14,24,False
2016-11-15,26,False
2016-11-16,20,False
2016-11-17,21,False
2016-11-18,19,False
2016-11-19,12,False
2016-11-20,9,False
2016-11-21,20,False
2016-11-22,28,False
2016-11-23,27,False
2016-11-24,11,False
2016-11-25,18,False
2016-11-26,13,False
2016-11-27,0,False
2016-11-28,19,False
2016-11-29,24,False
2016-11-30,24,False
2016-12-01,35,False
2016-12-02,29,False
2016-12-03,7,False
2016-12-04,0,False
2016-12-05,25,False
2016-12-06,22,False
2016-12-07,30,False
2016-12-08,25,False
2016-12-09,31,False
2016-12-10,10,False
2016-12-11,7,False
2016-12-12,22,False
2016-12-13,26,False
2016-12-14,35,False
2016-12-15,27,False
2016-12-16,21,False
2016-12-17,13,False
2016-12-18,0,False
2016-12-19,16,False
2016-12-20,25,False
2016-12-21,21,False
2016-12-22,18,False
2016-12-23,13,False
2016-12-24,12,False
2016-12-25,0,False
2016-12-26,10,False
2016-12-27,18,False
2016-12-28,34,False
2016-12-29,22,False
2016-12-30,16,False
2016-12-31,11,False
2017-01-01,0,False
2017-01-02,10,False
2017-01-03,18,False
2017-01-04,20,False
2017-01-05,13,False
2017-01-06,16,False
2017-01-07,7,False
2017-01-08,0,False
2017-01-09,15,False
2017-01-10,16,False
2017-01-11,13,False
2017-01-12,18,False
2017-01-13,15,False
2017-01-14,7,False
2017-01-15,0,False
2017-01-16,6,False
2017-01-17,31,False
2017-01-18,37,False
2017-01-19,21,False
2017-01-20,29,False
2017-01-21,14,False
2017-01-22,7,False
2017-01-23,99,False
2017-01-24,78,False
2017-01-25,88,False
2017-01-26,100,False
2017-01-27,43,False
2017-01-28,15,False
2017-01-29,13,False
2017-01-30,33,False
2017-01-31,33,False
2017-02-01,38,False
2017-02-02,31,False
2017-02-03,36,False
2017-02-04,12,False
2017-02-05,6,False
2017-02-06,29,False
2017-02-07,30,False
2017-02-08,33,False
2017-02-09,33,False
2017-02-10,31,False
2017-02-11,10,False
2017-02-12,5,False
2017-02-13,28,False
2017-02-14,34,False
2017-02-15,36,False
2017-02-16,41,False
2017-02-17,28,False
2017-02-18,11,False
2017-02-19,0,False
2017-02-20,15,False
2017-02-21,26,False
2017-02-22,30,False
2017-02-23,29,False
2017-02-24,30,False
2017-02-25,9,False
2017-02-26,7,False
2017-02-27,25,False
2017-02-28,33,False
2017-03-01,32,False
2017-03-02,28,False
2017-03-03,24,False
2017-03-04,7,False
2017-03-05,7,False
2017-03-06,20,False
2017-03-07,27,False
2017-03-08,33,False
2017-03-09,27,False
2017-03-10,33,False
2017-03-11,11,False
2017-03-12,5,False
2017-03-13,25,False
2017-03-14,19,False
2017-03-15,27,False
2017-03-16,19,False
2017-03-17,15,False
2017-03-18,8,False
2017-03-19,9,False
2017-03-20,23,False
2017-03-21,18,False
2017-03-22,20,False
2017-03-23,20,False
2017-03-24,25,False
2017-03-25,6,False
2017-03-26,0,False
2017-03-27,13,False
2017-03-28,23,False
2017-03-29,22,False
2017-03-30,17,False
2017-03-31,24,False
2017-04-01,10,False
2017-04-02,8,False
2017-04-03,24,False
2017-04-04,24,False
2017-04-05,27,False
2017-04-06,21,False
2017-04-07,19,False
2017-04-08,10,False
2017-04-09,0,False
2017-04-10,15,False
2017-04-11,27,False
2017-04-12,35,False
2017-04-13,33,False
2017-04-14,17,False
2017-04-15,9,False
2017-04-16,7,False
2017-04-17,25,False
2017-04-18,26,False
2017-04-19,58,False
2017-04-20,60,False
2017-04-21,26,False
2017-04-22,7,False
2017-04-23,8,False
2017-04-24,26,False
2017-04-25,29,False
2017-04-26,25,False
2017-04-27,20,False
2017-04-28,41,False
2017-04-29,13,False
2017-04-30,0,False
2017-05-01,28,False
2017-05-02,21,False
2017-05-03,30,False
2017-05-04,29,False
2017-05-05,27,False
2017-05-06,11,False
2017-05-07,0,False
2017-05-08,19,False
2017-05-09,25,False
2017-05-10,21,False
2017-05-11,26,False
2017-05-12,19,False
2017-05-13,10,False
2017-05-14,7,False
2017-05-15,21,False
2017-05-16,26,False
2017-05-17,29,False
2017-05-18,30,False
2017-05-19,32,False
2017-05-20,11,False
2017-05-21,10,False
2017-05-22,35,False
2017-05-23,38,False
2017-05-24,40,False
2017-05-25,33,False
2017-05-26,30,False
2017-05-27,11,False
2017-05-28,0,False
2017-05-29,0,False
2017-05-30,21,False
2017-05-31,26,False
2017-06-01,37,False
2017-06-02,28,False
2017-06-03,9,False
2017-06-04,0,False
2017-06-05,21,False
2017-06-06,24,False
2017-06-07,25,False
2017-06-08,30,False
2017-06-09,28,False
2017-06-10,11,False
2017-06-11,0,False
2017-06-12,22,False
2017-06-13,20,False
2017-06-14,25,False
2017-06-15,24,False
2017-06-16,18,False
2017-06-17,0,False
2017-06-18,6,False
2017-06-19,19,False
2017-06-20,24,False
2017-06-21,26,False
2017-06-22,16,False
2017-06-23,19,False
2017-06-24,11,False
2017-06-25,7,False
2017-06-26,22,False
2017-06-27,24,False
2017-06-28,20,False
2017-06-29,21,False
2017-06-30,24,False
2017-07-01,4,False
2017-07-02,4,False
2017-07-03,8,False
2017-07-04,6,False
2017-07-05,7,False
2017-07-06,14,False
2017-07-07,12,False
2017-07-08,6,False
2017-07-09,0,False
2017-07-10,8,False
2017-07-11,11,False
2017-07-12,14,False
2017-07-13,12,False
2017-07-14,12,False
2017-07-15,5,False
2017-07-16,5,False
2017-07-17,10,False
2017-07-18,14,False
2017-07-19,33,False
2017-07-20,38,False
2017-07-21,23,False
2017-07-22,7,False
2017-07-23,4,False
2017-07-24,16,False
2017-07-25,14,False
2017-07-26,13,False
2017-07-27,14,False
2017-07-28,16,False
2017-07-29,6,False
2017-07-30,3,False
2017-07-31,10,False
2017-08-01,19,False
2017-08-02,17,False
2017-08-03,15,False
2017-08-04,17,False
2017-08-05,4,False
2017-08-06,0,False
2017-08-07,11,False
2017-08-08,15,False
2017-08-09,17,False
2017-08-10,12,False
2017-08-11,11,False
2017-08-12,5,False
2017-08-13,0,False
2017-08-14,10,False
2017-08-15,11,False
2017-08-16,15,False
2017-08-17,12,False
2017-08-18,10,False
2017-08-19,6,False
2017-08-20,0,False
2017-08-21,9,False
2017-08-22,12,False
2017-08-23,13,False
2017-08-24,9,False
2017-08-25,13,False
2017-08-26,6,False
2017-08-27,3,False
2017-08-28,10,False
2017-08-29,12,False
2017-08-30,11,False
2017-08-31,14,False
2017-09-01,9,False
2017-09-02,0,False
2017-09-03,0,False
2017-09-04,6,False
2017-09-05,15,False
2017-09-06,17,False
2017-09-07,11,False
2017-09-08,19,False
2017-09-09,6,False
2017-09-10,4,False
2017-09-11,13,False
2017-09-12,15,False
2017-09-13,13,False
2017-09-14,11,False
2017-09-15,15,False
2017-09-16,5,False
2017-09-17,4,False
2017-09-18,12,False
2017-09-19,15,False
2017-09-20,12,False
2017-09-21,12,False
2017-09-22,11,False
2017-09-23,5,False
2017-09-24,3,False
2017-09-25,11,False
2017-09-26,13,False
2017-09-27,9,False
2017-09-28,10,False
2017-09-29,12,False
2017-09-30,6,False
2017-10-01,4,False
2017-10-02,10,False
2017-10-03,12,False
2017-10-04,9,False
2017-10-05,14,False
2017-10-06,12,False
2017-10-07,5,False
2017-10-08,5,False
2017-10-09,11,False
2017-10-10,13,False
2017-10-11,20,False
2017-10-12,15,False
2017-10-13,16,False
2017-10-14,6,False
2017-10-15,5,False
2017-10-16,10,False
2017-10-17,16,False
2017-10-18,12,False
2017-10-19,9,False
2017-10-20,11,False
2017-10-21,5,False
2017-10-22,3,False
2017-10-23,14,False
2017-10-24,17,False
2017-10-25,15,False
2017-10-26,14,False
2017-10-27,19,False
2017-10-28,6,False
2017-10-29,5,False
2017-10-30,16,False
2017-10-31,41,False
2017-11-01,46,False
2017-11-02,38,False
2017-11-03,74,False
2017-11-04,36,False
2017-11-05,16,False
2017-11-06,100,False
2017-11-07,59,False
2017-11-08,48,False
2017-11-09,41,False
2017-11-10,31,False
2017-11-11,12,False
2017-11-12,6,False
2017-11-13,46,False
2017-11-14,38,False
2017-11-15,33,False
2017-11-16,27,False
2017-11-17,26,False
2017-11-18,11,False
2017-11-19,6,False
2017-11-20,25,False
2017-11-21,22,False
2017-11-22,31,False
2017-11-23,19,False
2017-11-24,23,False
2017-11-25,11,False
2017-11-26,8,False
2017-11-27,27,False
2017-11-28,28,False
2017-11-29,28,False
2017-11-30,25,False
2017-12-01,32,False
2017-12-02,10,False
2017-12-03,8,False
2017-12-04,24,False
2017-12-05,22,False
2017-12-06,25,False
2017-12-07,20,False
2017-12-08,15,False
2017-12-09,7,False
2017-12-10,6,False
2017-12-11,19,False
2017-12-12,19,False
2017-12-13,16,False
2017-12-14,16,False
2017-12-15,15,False
2017-12-16,9,False
2017-12-17,5,False
2017-12-18,13,False
2017-12-19,16,False
2017-12-20,17,False
2017-12-21,13,False
2017-12-22,16,False
2017-12-23,5,False
2017-12-24,6,False
2017-12-25,6,False
2017-12-26,12,False
2017-12-27,15,False
2017-12-28,14,False
2017-12-29,11,False
2017-12-30,7,False
2017-12-31,0,False
2018-01-01,7,False
2018-01-02,24,False
2018-01-03,27,False
2018-01-04,26,False
2018-01-05,25,False
2018-01-06,14,False
2018-01-07,8,False
2018-01-08,20,False
2018-01-09,22,False
2018-01-10,19,False
2018-01-11,27,False
2018-01-12,24,False
2018-01-13,12,False
2018-01-14,6,False
2018-01-15,13,False
2018-01-16,38,False
2018-01-17,31,False
2018-01-18,34,False
2018-01-19,31,False
2018-01-20,11,False
2018-01-21,5,False
2018-01-22,25,False
2018-01-23,31,False
2018-01-24,43,False
2018-01-25,31,False
2018-01-26,26,False
2018-01-27,12,False
2018-01-28,6,False
2018-01-29,23,False
2018-01-30,26,False
2018-01-31,49,False
2018-02-01,54,False
2018-02-02,35,False
2018-02-03,12,False
2018-02-04,9,False
2018-02-05,81,False
2018-02-06,58,False
2018-02-07,44,False
2018-02-08,40,False
2018-02-09,43,False
2018-02-10,16,False
2018-02-11,11,False
2018-02-12,38,False
2018-02-13,40,False
2018-02-14,50,False
2018-02-15,46,False
2018-02-16,40,False
2018-02-17,16,False
2018-02-18,11,False
2018-02-19,16,False
2018-02-20,46,False
2018-02-21,38,False
2018-02-22,32,False
2018-02-23,32,False
2018-02-24,14,False
2018-02-25,11,False
2018-02-26,48,False
2018-02-27,62,False
2018-02-28,40,False
2018-03-01,41,False
2018-03-02,37,False
2018-03-03,18,False
2018-03-04,11,False
2018-03-05,41,False
2018-03-06,50,False
2018-03-07,43,False
2018-03-08,37,False
2018-03-09,46,False
2018-03-10,19,False
2018-03-11,10,False
2018-03-12,54,False
2018-03-13,100,False
2018-03-14,60,False
2018-03-15,48,False
2018-03-16,67,False
2018-03-17,22,False
2018-03-18,10,False
2018-03-19,38,False
2018-03-20,36,False
2018-03-21,41,False
2018-03-22,37,False
2018-03-23,46,False
2018-03-24,17,False
2018-03-25,7,False
2018-03-26,34,False
2018-03-27,43,False
2018-03-28,33,False
2018-03-29,30,False
2018-03-30,19,False
2018-03-31,8,False
2018-04-01,7,False
2018-04-02,33,False
2018-04-03,31,False
2018-04-04,28,False
2018-04-05,30,False
2018-04-06,25,False
2018-04-07,8,False
2018-04-08,7,False
2018-04-09,25,False
2018-04-10,24,False
2018-04-11,20,False
2018-04-12,33,False
2018-04-13,37,False
2018-04-14,12,False
2018-04-15,10,False
2018-04-16,25,False
2018-04-17,29,False
2018-04-18,26,False
2018-04-19,42,False
2018-04-20,32,False
2018-04-21,11,False
2018-04-22,10,False
2018-04-23,33,False
2018-04-24,31,False
2018-04-25,55,False
2018-04-26,48,False
2018-04-27,32,False
2018-04-28,10,False
2018-04-29,8,False
2018-04-30,26,False
2018-05-01,27,False
2018-05-02,20,False
2018-05-03,27,False
2018-05-04,33,False
2018-05-05,11,False
2018-05-06,6,False
2018-05-07,27,False
2018-05-08,29,False
2018-05-09,29,False
2018-05-10,39,False
2018-05-11,29,False
2018-05-12,11,False
2018-05-13,6,False
2018-05-14,44,False
2018-05-15,33,False
2018-05-16,28,False
2018-05-17,32,False
2018-05-18,37,False
2018-05-19,14,False
2018-05-20,8,False
2018-05-21,29,False
2018-05-22,33,False
2018-05-23,31,False
2018-05-24,31,False
2018-05-25,34,False
2018-05-26,18,False
2018-05-27,13,False
2018-05-28,18,False
2018-05-29,39,False
2018-05-30,31,False
2018-05-31,35,False
2018-06-01,26,False
2018-06-02,14,False
2018-06-03,5,False
2018-06-04,27,False
2018-06-05,34,False
2018-06-06,30,False
2018-06-07,41,False
2018-06-08,35,False
