date,MSFT,isPartial
2018-06-09,14,False
2018-06-10,10,False
2018-06-11,41,False
2018-06-12,33,False
2018-06-13,42,False
2018-06-14,38,False
2018-06-15,34,False
2018-06-16,11,False
2018-06-17,8,False
2018-06-18,33,False
2018-06-19,32,False
2018-06-20,39,False
2018-06-21,36,False
2018-06-22,31,False
2018-06-23,10,False
2018-06-24,8,False
2018-06-25,37,False
2018-06-26,35,False
2018-06-27,36,False
2018-06-28,37,False
2018-06-29,29,False
2018-06-30,10,False
2018-07-01,5,False
2018-07-02,19,False
2018-07-03,22,False
2018-07-04,10,False
2018-07-05,21,False
2018-07-06,23,False
2018-07-07,7,False
2018-07-08,4,False
2018-07-09,21,False
2018-07-10,28,False
2018-07-11,25,False
2018-07-12,30,False
2018-07-13,32,False
2018-07-14,11,False
2018-07-15,7,False
2018-07-16,28,False
2018-07-17,34,False
2018-07-18,41,False
2018-07-19,92,False
2018-07-20,100,False
2018-07-21,17,False
2018-07-22,10,False
2018-07-23,42,False
2018-07-24,41,False
2018-07-25,42,False
2018-07-26,49,False
2018-07-27,42,False
2018-07-28,12,False
2018-07-29,7,False
2018-07-30,32,False
2018-07-31,36,False
2018-08-01,34,False
2018-08-02,36,False
2018-08-03,34,False
2018-08-04,11,False
2018-08-05,6,False
2018-08-06,27,False
2018-08-07,32,False
2018-08-08,31,False
2018-08-09,32,False
2018-08-10,26,False
2018-08-11,10,False
2018-08-12,8,False
2018-08-13,26,False
2018-08-14,28,False
2018-08-15,30,False
2018-08-16,30,False
2018-08-17,26,False
2018-08-18,10,False
2018-08-19,4,False
2018-08-20,26,False
2018-08-21,28,False
2018-08-22,27,False
2018-08-23,27,False
2018-08-24,27,False
2018-08-25,7,False
2018-08-26,6,False
2018-08-27,29,False
2018-08-28,32,False
2018-08-29,36,False
2018-08-30,34,False
2018-08-31,31,False
2018-09-01,9,False
2018-09-02,7,False
2018-09-03,9,False
2018-09-04,30,False
2018-09-05,33,False
2018-09-06,30,False
2018-09-07,26,False
2018-09-08,10,False
2018-09-09,6,False
2018-09-10,24,False
2018-09-11,27,False
2018-09-12,30,False
2018-09-13,30,False
2018-09-14,28,False
2018-09-15,10,False
2018-09-16,5,False
2018-09-17,27,False
2018-09-18,32,False
2018-09-19,30,False
2018-09-20,32,False
2018-09-21,33,False
2018-09-22,9,False
2018-09-23,7,False
2018-09-24,29,False
2018-09-25,29,False
2018-09-26,29,False
2018-09-27,27,False
2018-09-28,25,False
2018-09-29,9,False
2018-09-30,7,False
2018-10-01,28,False
2018-10-02,29,False
2018-10-03,28,False
2018-10-04,30,False
2018-10-05,26,False
2018-10-06,8,False
2018-10-07,6,False
2018-10-08,28,False
2018-10-09,30,False
2018-10-10,40,False
2018-10-11,54,False
2018-10-12,42,False
2018-10-13,14,False
2018-10-14,6,False
2018-10-15,33,False
2018-10-16,35,False
2018-10-17,33,False
2018-10-18,31,False
2018-10-19,29,False
2018-10-20,9,False
2018-10-21,6,False
2018-10-22,30,False
2018-10-23,38,False
2018-10-24,96,False
2018-10-25,83,False
2018-10-26,54,False
2018-10-27,16,False
2018-10-28,9,False
2018-10-29,38,False
2018-10-30,44,False
2018-10-31,37,False
2018-11-01,37,False
2018-11-02,35,False
2018-11-03,9,False
2018-11-04,6,False
2018-11-05,29,False
2018-11-06,28,False
2018-11-07,37,False
2018-11-08,32,False
2018-11-09,27,False
2018-11-10,8,False
2018-11-11,5,False
2018-11-12,24,False
2018-11-13,28,False
2018-11-14,28,False
2018-11-15,30,False
2018-11-16,27,False
2018-11-17,9,False
2018-11-18,5,False
2018-11-19,28,False
2018-11-20,37,False
2018-11-21,34,False
2018-11-22,12,False
2018-11-23,20,False
2018-11-24,13,False
2018-11-25,9,False
2018-11-26,30,False
2018-11-27,36,False
2018-11-28,44,False
2018-11-29,39,False
2018-11-30,34,False
2018-12-01,17,False
2018-12-02,8,False
2018-12-03,40,False
2018-12-04,38,False
2018-12-05,22,False
2018-12-06,35,False
2018-12-07,31,False
2018-12-08,11,False
2018-12-09,7,False
2018-12-10,31,False
2018-12-11,30,False
2018-12-12,34,False
2018-12-13,30,False
2018-12-14,29,False
2018-12-15,13,False
2018-12-16,6,False
2018-12-17,29,False
2018-12-18,32,False
2018-12-19,33,False
2018-12-20,36,False
2018-12-21,40,False
2018-12-22,14,False
2018-12-23,10,False
2018-12-24,32,False
2018-12-25,15,False
2018-12-26,40,False
2018-12-27,45,False
2018-12-28,34,False
2018-12-29,10,False
2018-12-30,6,False
2018-12-31,27,False
2019-01-01,11,False
2019-01-02,29,False
2019-01-03,41,False
2019-01-04,36,False
2019-01-05,11,False
2019-01-06,6,False
2019-01-07,28,False
2019-01-08,31,False
2019-01-09,29,False
2019-01-10,28,False
2019-01-11,26,False
2019-01-12,8,False
2019-01-13,5,False
2019-01-14,25,False
2019-01-15,30,False
2019-01-16,27,False
2019-01-17,27,False
2019-01-18,27,False
2019-01-19,12,False
2019-01-20,6,False
2019-01-21,9,False
2019-01-22,24,False
2019-01-23,24,False
2019-01-24,23,False
2019-01-25,25,False
2019-01-26,8,False
2019-01-27,6,False
2019-01-28,25,False
2019-01-29,30,False
2019-01-30,65,False
2019-01-31,62,False
2019-02-01,37,False
2019-02-02,10,False
2019-02-03,5,False
2019-02-04,26,False
2019-02-05,31,False
2019-02-06,30,False
2019-02-07,26,False
2019-02-08,24,False
2019-02-09,9,False
2019-02-10,4,False
2019-02-11,20,False
2019-02-12,24,False
2019-02-13,24,False
2019-02-14,22,False
2019-02-15,25,False
2019-02-16,9,False
2019-02-17,5,False
2019-02-18,9,False
2019-02-19,22,False
2019-02-20,21,False
2019-02-21,26,False
2019-02-22,28,False
2019-02-23,11,False
2019-02-24,6,False
2019-02-25,23,False
2019-02-26,25,False
2019-02-27,24,False
2019-02-28,25,False
2019-03-01,25,False
2019-03-02,9,False
2019-03-03,5,False
2019-03-04,22,False
2019-03-05,23,False
2019-03-06,20,False
2019-03-07,19,False
2019-03-08,21,False
2019-03-09,7,False
2019-03-10,5,False
2019-03-11,23,False
2019-03-12,23,False
2019-03-13,24,False
2019-03-14,24,False
2019-03-15,28,False
2019-03-16,9,False
2019-03-17,5,False
2019-03-18,28,False
2019-03-19,29,False
2019-03-20,28,False
2019-03-21,31,False
2019-03-22,31,False
2019-03-23,10,False
2019-03-24,5,False
2019-03-25,25,False
2019-03-26,27,False
2019-03-27,23,False
2019-03-28,24,False
2019-03-29,26,False
2019-03-30,7,False
2019-03-31,5,False
2019-04-01,24,False
2019-04-02,29,False
2019-04-03,26,False
2019-04-04,26,False
2019-04-05,26,False
2019-04-06,8,False
2019-04-07,6,False
2019-04-08,24,False
2019-04-09,22,False
2019-04-10,25,False
2019-04-11,25,False
2019-04-12,25,False
2019-04-13,9,False
2019-04-14,7,False
2019-04-15,23,False
2019-04-16,23,False
2019-04-17,26,False
2019-04-18,28,False
2019-04-19,19,False
2019-04-20,9,False
2019-04-21,6,False
2019-04-22,27,False
2019-04-23,36,False
2019-04-24,80,False
2019-04-25,100,False
2019-04-26,55,False
2019-04-27,15,False
2019-04-28,9,False
2019-04-29,32,False
2019-04-30,37,False
2019-05-01,38,False
2019-05-02,32,False
2019-05-03,36,False
2019-05-04,11,False
2019-05-05,8,False
2019-05-06,32,False
2019-05-07,32,False
2019-05-08,28,False
2019-05-09,30,False
2019-05-10,29,False
2019-05-11,9,False
2019-05-12,6,False
2019-05-13,32,False
2019-05-14,29,False
2019-05-15,27,False
2019-05-16,29,False
2019-05-17,29,False
2019-05-18,11,False
2019-05-19,6,False
2019-05-20,27,False
2019-05-21,28,False
2019-05-22,23,False
2019-05-23,25,False
2019-05-24,21,False
2019-05-25,8,False
2019-05-26,4,False
2019-05-27,7,False
2019-05-28,22,False
2019-05-29,21,False
2019-05-30,20,False
2019-05-31,24,False
2019-06-01,7,False
2019-06-02,5,False
2019-06-03,26,False
2019-06-04,31,False
2019-06-05,27,False
2019-06-06,27,False
2019-06-07,34,False
2019-06-08,13,False
2019-06-09,9,False
2019-06-10,32,False
2019-06-11,33,False
2019-06-12,26,False
2019-06-13,26,False
2019-06-14,24,False
2019-06-15,7,False
2019-06-16,5,False
2019-06-17,24,False
2019-06-18,29,False
2019-06-19,30,False
2019-06-20,32,False
2019-06-21,31,False
2019-06-22,9,False
2019-06-23,6,False
2019-06-24,28,False
2019-06-25,32,False
2019-06-26,31,False
2019-06-27,26,False
2019-06-28,26,False
2019-06-29,8,False
2019-06-30,6,False
2019-07-01,33,False
2019-07-02,28,False
2019-07-03,30,False
2019-07-04,12,False
2019-07-05,25,False
2019-07-06,8,False
2019-07-07,5,False
2019-07-08,25,False
2019-07-09,29,False
2019-07-10,31,False
2019-07-11,35,False
2019-07-12,34,False
2019-07-13,10,False
2019-07-14,7,False
2019-07-15,33,False
2019-07-16,37,False
2019-07-17,38,False
2019-07-18,92,False
2019-07-19,100,False
2019-07-20,17,False
2019-07-21,11,False
2019-07-22,41,False
2019-07-23,37,False
2019-07-24,38,False
2019-07-25,35,False
2019-07-26,35,False
2019-07-27,10,False
2019-07-28,9,False
2019-07-29,28,False
2019-07-30,29,False
2019-07-31,36,False
2019-08-01,38,False
2019-08-02,32,False
2019-08-03,6,False
2019-08-04,6,False
2019-08-05,37,False
2019-08-06,41,False
2019-08-07,35,False
2019-08-08,32,False
2019-08-09,32,False
2019-08-10,10,False
2019-08-11,8,False
2019-08-12,29,False
2019-08-13,37,False
2019-08-14,36,False
2019-08-15,41,False
2019-08-16,32,False
2019-08-17,12,False
2019-08-18,8,False
2019-08-19,33,False
2019-08-20,33,False
2019-08-21,31,False
2019-08-22,31,False
2019-08-23,32,False
2019-08-24,10,False
2019-08-25,8,False
2019-08-26,28,False
2019-08-27,31,False
2019-08-28,29,False
2019-08-29,31,False
2019-08-30,29,False
2019-08-31,9,False
2019-09-01,6,False
2019-09-02,8,False
2019-09-03,24,False
2019-09-04,26,False
2019-09-05,31,False
2019-09-06,30,False
2019-09-07,11,False
2019-09-08,5,False
2019-09-09,27,False
2019-09-10,28,False
2019-09-11,31,False
2019-09-12,35,False
2019-09-13,31,False
2019-09-14,9,False
2019-09-15,6,False
2019-09-16,24,False
2019-09-17,25,False
2019-09-18,33,False
2019-09-19,55,False
2019-09-20,39,False
2019-09-21,12,False
2019-09-22,7,False
2019-09-23,28,False
2019-09-24,29,False
2019-09-25,28,False
2019-09-26,28,False
2019-09-27,25,False
2019-09-28,10,False
2019-09-29,7,False
2019-09-30,24,False
2019-10-01,30,False
2019-10-02,36,False
2019-10-03,35,False
2019-10-04,30,False
2019-10-05,8,False
2019-10-06,6,False
2019-10-07,26,False
2019-10-08,29,False
2019-10-09,26,False
2019-10-10,31,False
2019-10-11,33,False
2019-10-12,10,False
2019-10-13,5,False
2019-10-14,25,False
2019-10-15,32,False
2019-10-16,33,False
2019-10-17,30,False
2019-10-18,32,False
2019-10-19,11,False
2019-10-20,6,False
2019-10-21,33,False
2019-10-22,41,False
2019-10-23,90,False
2019-10-24,78,False
2019-10-25,50,False
2019-10-26,51,False
2019-10-27,19,False
2019-10-28,67,False
2019-10-29,49,False
2019-10-30,42,False
2019-10-31,40,False
2019-11-01,37,False
2019-11-02,10,False
2019-11-03,8,False
2019-11-04,35,False
2019-11-05,36,False
2019-11-06,28,False
2019-11-07,34,False
2019-11-08,34,False
2019-11-09,12,False
2019-11-10,7,False
2019-11-11,28,False
2019-11-12,37,False
2019-11-13,34,False
2019-11-14,32,False
2019-11-15,42,False
2019-11-16,18,False
2019-11-17,9,False
2019-11-18,38,False
2019-11-19,41,False
2019-11-20,38,False
2019-11-21,34,False
2019-11-22,37,False
2019-11-23,12,False
2019-11-24,5,False
2019-11-25,34,False
2019-11-26,35,False
2019-11-27,34,False
2019-11-28,14,False
2019-11-29,21,False
2019-11-30,9,False
2019-12-01,6,False
2019-12-02,31,False
2019-12-03,32,False
2019-12-04,33,False
2019-12-05,30,False
2019-12-06,32,False
2019-12-07,11,False
2019-12-08,7,False
2019-12-09,28,False
2019-12-10,30,False
2019-12-11,25,False
2019-12-12,32,False
2019-12-13,36,False
2019-12-14,13,False
2019-12-15,9,False
2019-12-16,34,False
2019-12-17,36,False
2019-12-18,33,False
2019-12-19,36,False
2019-12-20,35,False
2019-12-21,13,False
2019-12-22,8,False
2019-12-23,31,False
2019-12-24,29,False
2019-12-25,11,False
2019-12-26,32,False
2019-12-27,35,False
2019-12-28,12,False
2019-12-29,9,False
2019-12-30,31,False
2019-12-31,30,False
2020-01-01,8,False
2020-01-02,30,False
2020-01-03,25,False
2020-01-04,8,False
2020-01-05,5,False
2020-01-06,24,False
2020-01-07,25,False
2020-01-08,29,False
2020-01-09,30,False
2020-01-10,27,False
2020-01-11,7,False
2020-01-12,5,False
2020-01-13,25,False
2020-01-14,28,False
2020-01-15,28,False
2020-01-16,32,False
2020-01-17,37,False
2020-01-18,11,False
2020-01-19,7,False
2020-01-20,10,False
2020-01-21,25,False
2020-01-22,27,False
2020-01-23,28,False
2020-01-24,28,False
2020-01-25,9,False
2020-01-26,6,False
2020-01-27,29,False
2020-01-28,34,False
2020-01-29,65,False
2020-01-30,74,False
2020-01-31,44,False
2020-02-01,14,False
2020-02-02,6,False
2020-02-03,36,False
2020-02-04,44,False
2020-02-05,58,False
2020-02-06,49,False
2020-02-07,48,False
2020-02-08,15,False
2020-02-09,10,False
2020-02-10,49,False
2020-02-11,68,False
2020-02-12,67,False
2020-02-13,67,False
2020-02-14,57,False
2020-02-15,15,False
2020-02-16,8,False
2020-02-17,16,False
2020-02-18,40,False
2020-02-19,44,False
2020-02-20,42,False
2020-02-21,46,False
2020-02-22,14,False
2020-02-23,8,False
2020-02-24,58,False
2020-02-25,65,False
2020-02-26,62,False
2020-02-27,78,False
2020-02-28,88,False
2020-02-29,22,False
2020-03-01,13,False
2020-03-02,69,False
2020-03-03,67,False
2020-03-04,54,False
2020-03-05,48,False
2020-03-06,54,False
2020-03-07,13,False
2020-03-08,11,False
2020-03-09,79,False
2020-03-10,66,False
2020-03-11,58,False
2020-03-12,86,False
2020-03-13,90,False
2020-03-14,29,False
2020-03-15,16,False
2020-03-16,81,False
2020-03-17,70,False
2020-03-18,73,False
2020-03-19,66,False
2020-03-20,63,False
2020-03-21,19,False
2020-03-22,13,False
2020-03-23,62,False
2020-03-24,64,False
2020-03-25,66,False
2020-03-26,58,False
2020-03-27,51,False
2020-03-28,15,False
2020-03-29,11,False
2020-03-30,56,False
2020-03-31,58,False
2020-04-01,52,False
2020-04-02,47,False
2020-04-03,39,False
2020-04-04,13,False
2020-04-05,11,False
2020-04-06,51,False
2020-04-07,51,False
2020-04-08,45,False
2020-04-09,48,False
2020-04-10,21,False
2020-04-11,9,False
2020-04-12,8,False
2020-04-13,40,False
2020-04-14,49,False
2020-04-15,47,False
2020-04-16,51,False
2020-04-17,56,False
2020-04-18,15,False
2020-04-19,10,False
2020-04-20,43,False
2020-04-21,47,False
2020-04-22,44,False
2020-04-23,42,False
2020-04-24,39,False
2020-04-25,15,False
2020-04-26,10,False
2020-04-27,45,False
2020-04-28,51,False
2020-04-29,89,False
2020-04-30,100,False
2020-05-01,51,False
2020-05-02,13,False
2020-05-03,9,False
2020-05-04,42,False
2020-05-05,46,False
2020-05-06,46,False
2020-05-07,40,False
2020-05-08,41,False
2020-05-09,12,False
2020-05-10,9,False
2020-05-11,37,False
2020-05-12,40,False
2020-05-13,41,False
2020-05-14,37,False
2020-05-15,36,False
2020-05-16,11,False
2020-05-17,6,False
2020-05-18,38,False
2020-05-19,37,False
2020-05-20,37,False
2020-05-21,33,False
2020-05-22,33,False
2020-05-23,9,False
2020-05-24,6,False
2020-05-25,11,False
2020-05-26,38,False
2020-05-27,38,False
2020-05-28,35,False
2020-05-29,29,False
2020-05-30,9,False
2020-05-31,7,False
2020-06-01,31,False
2020-06-02,32,False
2020-06-03,34,False
2020-06-04,33,False
2020-06-05,36,False
2020-06-06,12,False
2020-06-07,7,False
2020-06-08,35,False
2020-06-09,40,False
2020-06-10,50,False
2020-06-11,53,False
2020-06-12,49,False
2020-06-13,11,False
2020-06-14,7,False
2020-06-15,36,False
2020-06-16,40,False
2020-06-17,40,False
2020-06-18,36,False
2020-06-19,39,False
2020-06-20,11,False
2020-06-21,6,False
2020-06-22,43,False
2020-06-23,53,False
2020-06-24,43,False
2020-06-25,41,False
2020-06-26,43,False
2020-06-27,12,False
2020-06-28,8,False
2020-06-29,34,False
2020-06-30,38,False
2020-07-01,32,False
2020-07-02,32,False
2020-07-03,15,False
2020-07-04,6,False
2020-07-05,6,False
2020-07-06,35,False
2020-07-07,37,False
2020-07-08,36,False
2020-07-09,38,False
2020-07-10,36,False
2020-07-11,11,False
2020-07-12,7,False
2020-07-13,39,False
2020-07-14,41,False
2020-07-15,40,False
2020-07-16,38,False
2020-07-17,38,False
2020-07-18,12,False
2020-07-19,8,False
2020-07-20,45,False
2020-07-21,54,False
2020-07-22,100,False
2020-07-23,84,False
2020-07-24,58,False
2020-07-25,12,False
2020-07-26,9,False
2020-07-27,37,False
2020-07-28,36,False
2020-07-29,33,False
2020-07-30,42,False
2020-07-31,57,False
2020-08-01,21,False
2020-08-02,12,False
2020-08-03,88,False
2020-08-04,66,False
2020-08-05,48,False
2020-08-06,41,False
2020-08-07,41,False
2020-08-08,12,False
2020-08-09,8,False
2020-08-10,40,False
2020-08-11,42,False
2020-08-12,41,False
2020-08-13,35,False
2020-08-14,30,False
2020-08-15,8,False
2020-08-16,7,False
2020-08-17,31,False
2020-08-18,33,False
2020-08-19,32,False
2020-08-20,32,False
2020-08-21,35,False
2020-08-22,11,False
2020-08-23,7,False
2020-08-24,34,False
2020-08-25,34,False
2020-08-26,39,False
2020-08-27,59,False
2020-08-28,49,False
2020-08-29,14,False
2020-08-30,11,False
2020-08-31,41,False
2020-09-01,43,False
2020-09-02,44,False
2020-09-03,50,False
2020-09-04,56,False
2020-09-05,13,False
2020-09-06,7,False
2020-09-07,11,False
2020-09-08,49,False
2020-09-09,51,False
2020-09-10,41,False
2020-09-11,41,False
2020-09-12,9,False
2020-09-13,8,False
2020-09-14,49,False
2020-09-15,39,False
2020-09-16,34,False
2020-09-17,34,False
2020-09-18,34,False
2020-09-19,8,False
2020-09-20,6,False
2020-09-21,43,False
2020-09-22,41,False
2020-09-23,34,False
2020-09-24,32,False
2020-09-25,29,False
2020-09-26,9,False
2020-09-27,5,False
2020-09-28,27,False
2020-09-29,27,False
2020-09-30,26,False
2020-10-01,27,False
2020-10-02,31,False
2020-10-03,7,False
2020-10-04,6,False
2020-10-05,24,False
2020-10-06,27,False
2020-10-07,27,False
2020-10-08,24,False
2020-10-09,25,False
2020-10-10,7,False
2020-10-11,4,False
2020-10-12,28,False
2020-10-13,29,False
2020-10-14,29,False
2020-10-15,25,False
2020-10-16,23,False
2020-10-17,7,False
2020-10-18,6,False
2020-10-19,22,False
2020-10-20,23,False
2020-10-21,22,False
2020-10-22,22,False
2020-10-23,20,False
2020-10-24,7,False
2020-10-25,5,False
2020-10-26,28,False
2020-10-27,60,False
2020-10-28,56,False
2020-10-29,35,False
2020-10-30,33,False
2020-10-31,7,False
2020-11-01,4,False
2020-11-02,24,False
2020-11-03,23,False
2020-11-04,27,False
2020-11-05,32,False
2020-11-06,28,False
2020-11-07,8,False
2020-11-08,5,False
2020-11-09,35,False
2020-11-10,29,False
2020-11-11,29,False
2020-11-12,25,False
2020-11-13,23,False
2020-11-14,7,False
2020-11-15,4,False
2020-11-16,24,False
2020-11-17,21,False
2020-11-18,20,False
2020-11-19,22,False
2020-11-20,22,False
2020-11-21,6,False
2020-11-22,3,False
2020-11-23,20,False
2020-11-24,25,False
2020-11-25,22,False
2020-11-26,9,False
2020-11-27,16,False
2020-11-28,6,False
2020-11-29,4,False
2020-11-30,19,False
2020-12-01,23,False
2020-12-02,21,False
2020-12-03,19,False
2020-12-04,20,False
2020-12-05,6,False
2020-12-06,3,False
2020-12-07,19,False
2020-12-08,20,False
2020-12-09,20,False
2020-12-10,20,False
2020-12-11,19,False
2020-12-12,7,False
2020-12-13,4,False
2020-12-14,18,False
2020-12-15,18,False
2020-12-16,21,False
2020-12-17,23,False
2020-12-18,21,False
2020-12-19,8,False
2020-12-20,5,False
2020-12-21,22,False
2020-12-22,24,False
2020-12-23,22,False
2020-12-24,19,False
2020-12-25,6,False
2020-12-26,5,False
2020-12-27,4,False
2020-12-28,20,False
2020-12-29,24,False
2020-12-30,20,False
2020-12-31,18,False
2021-01-01,11,False
2021-01-02,6,False
2021-01-03,5,False
2021-01-04,28,False
2021-01-05,29,False
2021-01-06,34,False
2021-01-07,34,False
2021-01-08,34,False
2021-01-09,9,False
2021-01-10,6,False
2021-01-11,26,False
2021-01-12,27,False
2021-01-13,29,False
2021-01-14,28,False
2021-01-15,27,False
2021-01-16,8,False
2021-01-17,4,False
2021-01-18,10,False
2021-01-19,26,False
2021-01-20,40,False
2021-01-21,35,False
2021-01-22,35,False
2021-01-23,13,False
2021-01-24,10,False
2021-01-25,42,False
2021-01-26,92,False
2021-01-27,100,False
2021-01-28,62,False
2021-01-29,46,False
2021-01-30,14,False
2021-01-31,9,False
2021-02-01,42,False
2021-02-02,47,False
2021-02-03,44,False
2021-02-04,44,False
2021-02-05,36,False
2021-02-06,12,False
2021-02-07,8,False
2021-02-08,33,False
2021-02-09,32,False
2021-02-10,31,False
2021-02-11,32,False
2021-02-12,33,False
2021-02-13,11,False
2021-02-14,6,False
2021-02-15,12,False
2021-02-16,28,False
2021-02-17,29,False
2021-02-18,28,False
2021-02-19,27,False
2021-02-20,9,False
2021-02-21,7,False
2021-02-22,30,False
2021-02-23,34,False
2021-02-24,31,False
2021-02-25,29,False
2021-02-26,31,False
2021-02-27,10,False
2021-02-28,6,False
2021-03-01,26,False
2021-03-02,29,False
2021-03-03,29,False
2021-03-04,34,False
2021-03-05,36,False
2021-03-06,11,False
2021-03-07,8,False
2021-03-08,32,False
2021-03-09,34,False
2021-03-10,30,False
2021-03-11,29,False
2021-03-12,30,False
2021-03-13,8,False
2021-03-14,6,False
2021-03-15,27,False
2021-03-16,26,False
2021-03-17,26,False
2021-03-18,26,False
2021-03-19,27,False
2021-03-20,8,False
2021-03-21,7,False
2021-03-22,26,False
2021-03-23,33,False
2021-03-24,28,False
2021-03-25,27,False
2021-03-26,28,False
2021-03-27,8,False
2021-03-28,6,False
2021-03-29,23,False
2021-03-30,25,False
2021-03-31,32,False
2021-04-01,42,False
2021-04-02,17,False
2021-04-03,8,False
2021-04-04,5,False
2021-04-05,36,False
2021-04-06,34,False
2021-04-07,32,False
2021-04-08,33,False
2021-04-09,35,False
2021-04-10,11,False
2021-04-11,8,False
2021-04-12,42,False
2021-04-13,41,False
2021-04-14,36,False
2021-04-15,33,False
2021-04-16,32,False
2021-04-17,11,False
2021-04-18,7,False
2021-04-19,28,False
2021-04-20,26,False
2021-04-21,29,False
2021-04-22,28,False
2021-04-23,29,False
2021-04-24,11,False
2021-04-25,7,False
2021-04-26,28,False
2021-04-27,72,False
2021-04-28,79,False
2021-04-29,49,False
2021-04-30,34,False
2021-05-01,11,False
2021-05-02,6,False
2021-05-03,35,False
2021-05-04,38,False
2021-05-05,30,False
2021-05-06,30,False
2021-05-07,30,False
2021-05-08,10,False
2021-05-09,6,False
2021-05-10,30,False
2021-05-11,31,False
2021-05-12,31,False
2021-05-13,33,False
2021-05-14,29,False
2021-05-15,9,False
2021-05-16,7,False
2021-05-17,27,False
2021-05-18,27,False
2021-05-19,27,False
2021-05-20,24,False
2021-05-21,26,False
2021-05-22,6,False
2021-05-23,5,False
2021-05-24,25,False
2021-05-25,26,False
2021-05-26,27,False
2021-05-27,25,False
2021-05-28,25,False
2021-05-29,8,False
2021-05-30,5,False
2021-05-31,8,False
2021-06-01,25,False
2021-06-02,26,False
2021-06-03,22,False
2021-06-04,25,False
2021-06-05,9,False
2021-06-06,6,False
2021-06-07,22,False
2021-06-08,27,False
2021-06-09,23,False
2021-06-10,26,False
2021-06-11,28,False
2021-06-12,8,False
2021-06-13,5,False
2021-06-14,24,False
2021-06-15,25,False
2021-06-16,27,False
2021-06-17,25,False
2021-06-18,27,False
2021-06-19,8,False
2021-06-20,5,False
2021-06-21,27,False
2021-06-22,32,False
2021-06-23,35,False
2021-06-24,35,False
2021-06-25,33,False
2021-06-26,10,False
2021-06-27,7,False
2021-06-28,26,False
2021-06-29,29,False
2021-06-30,29,False
2021-07-01,36,False
2021-07-02,44,False
2021-07-03,15,False
2021-07-04,10,False
2021-07-05,16,False
2021-07-06,53,False
2021-07-07,50,False
2021-07-08,47,False
2021-07-09,41,False
2021-07-10,13,False
2021-07-11,8,False
2021-07-12,36,False
2021-07-13,41,False
2021-07-14,43,False
2021-07-15,39,False
2021-07-16,37,False
2021-07-17,12,False
2021-07-18,8,False
2021-07-19,36,False
2021-07-20,39,False
2021-07-21,38,False
2021-07-22,47,False
2021-07-23,50,False
2021-07-24,17,False
2021-07-25,11,False
2021-07-26,45,False
2021-07-27,88,False
2021-07-28,83,False
2021-07-29,45,False
2021-07-30,40,False
2021-07-31,11,False
2021-08-01,9,False
2021-08-02,33,False
2021-08-03,37,False
2021-08-04,31,False
2021-08-05,34,False
2021-08-06,36,False
2021-08-07,11,False
2021-08-08,7,False
2021-08-09,36,False
2021-08-10,31,False
2021-08-11,33,False
2021-08-12,34,False
2021-08-13,35,False
2021-08-14,11,False
2021-08-15,7,False
2021-08-16,34,False
2021-08-17,40,False
2021-08-18,37,False
2021-08-19,42,False
2021-08-20,56,False
2021-08-21,19,False
2021-08-22,9,False
2021-08-23,45,False
2021-08-24,53,False
2021-08-25,39,False
2021-08-26,36,False
2021-08-27,38,False
2021-08-28,10,False
2021-08-29,8,False
2021-08-30,35,False
2021-08-31,40,False
2021-09-01,37,False
2021-09-02,32,False
2021-09-03,32,False
2021-09-04,10,False
2021-09-05,7,False
2021-09-06,12,False
2021-09-07,32,False
2021-09-08,31,False
2021-09-09,33,False
2021-09-10,32,False
2021-09-11,10,False
2021-09-12,6,False
2021-09-13,32,False
2021-09-14,31,False
2021-09-15,47,False
2021-09-16,39,False
2021-09-17,34,False
2021-09-18,10,False
2021-09-19,8,False
2021-09-20,41,False
2021-09-21,40,False
2021-09-22,35,False
2021-09-23,37,False
2021-09-24,33,False
2021-09-25,8,False
2021-09-26,7,False
2021-09-27,32,False
2021-09-28,42,False
2021-09-29,37,False
2021-09-30,38,False
2021-10-01,36,False
2021-10-02,9,False
2021-10-03,6,False
2021-10-04,38,False
2021-10-05,42,False
2021-10-06,37,False
2021-10-07,40,False
2021-10-08,34,False
2021-10-09,9,False
2021-10-10,6,False
2021-10-11,30,False
2021-10-12,31,False
2021-10-13,31,False
2021-10-14,37,False
2021-10-15,38,False
2021-10-16,11,False
2021-10-17,8,False
2021-10-18,38,False
2021-10-19,40,False
2021-10-20,37,False
2021-10-21,41,False
2021-10-22,39,False
2021-10-23,10,False
2021-10-24,7,False
2021-10-25,39,False
2021-10-26,84,False
2021-10-27,100,False
2021-10-28,69,False
2021-10-29,71,False
2021-10-30,24,False
2021-10-31,13,False
2021-11-01,51,False
2021-11-02,49,False
2021-11-03,45,False
2021-11-04,47,False
2021-11-05,47,False
2021-11-06,14,False
2021-11-07,10,False
2021-11-08,46,False
2021-11-09,44,False
2021-11-10,41,False
2021-11-11,39,False
2021-11-12,41,False
2021-11-13,13,False
2021-11-14,9,False
2021-11-15,42,False
2021-11-16,45,False
2021-11-17,41,False
2021-11-18,44,False
2021-11-19,41,False
2021-11-20,12,False
2021-11-21,8,False
2021-11-22,43,False
2021-11-23,41,False
2021-11-24,35,False
2021-11-25,19,False
2021-11-26,37,False
2021-11-27,14,False
2021-11-28,9,False
2021-11-29,44,False
2021-11-30,52,False
