date,META,isPartial
2014-12-17,60,False
2014-12-18,66,False
2014-12-19,50,False
2014-12-20,47,False
2014-12-21,42,False
2014-12-22,49,False
2014-12-23,50,False
2014-12-24,42,False
2014-12-25,51,False
2014-12-26,48,False
2014-12-27,41,False
2014-12-28,40,False
2014-12-29,51,False
2014-12-30,49,False
2014-12-31,45,False
2015-01-01,70,False
2015-01-02,68,False
2015-01-03,63,False
2015-01-04,61,False
2015-01-05,77,False
2015-01-06,76,False
2015-01-07,72,False
2015-01-08,88,False
2015-01-09,78,False
2015-01-10,59,False
2015-01-11,61,False
2015-01-12,71,False
2015-01-13,74,False
2015-01-14,77,False
2015-01-15,86,False
2015-01-16,80,False
2015-01-17,61,False
2015-01-18,61,False
2015-01-19,80,False
2015-01-20,79,False
2015-01-21,84,False
2015-01-22,88,False
2015-01-23,77,False
2015-01-24,64,False
2015-01-25,62,False
2015-01-26,77,False
2015-01-27,76,False
2015-01-28,78,False
2015-01-29,84,False
2015-01-30,81,False
2015-01-31,62,False
2015-02-01,66,False
2015-02-02,73,False
2015-02-03,79,False
2015-02-04,85,False
2015-02-05,90,False
2015-02-06,80,False
2015-02-07,65,False
2015-02-08,59,False
2015-02-09,82,False
2015-02-10,83,False
2015-02-11,83,False
2015-02-12,87,False
2015-02-13,79,False
2015-02-14,62,False
2015-02-15,63,False
2015-02-16,78,False
2015-02-17,80,False
2015-02-18,86,False
2015-02-19,87,False
2015-02-20,87,False
2015-02-21,65,False
2015-02-22,66,False
2015-02-23,84,False
2015-02-24,84,False
2015-02-25,83,False
2015-02-26,89,False
2015-02-27,79,False
2015-02-28,71,False
2015-03-01,78,False
2015-03-02,87,False
2015-03-03,84,False
2015-03-04,84,False
2015-03-05,92,False
2015-03-06,77,False
2015-03-07,67,False
2015-03-08,64,False
2015-03-09,85,False
2015-03-10,83,False
2015-03-11,85,False
2015-03-12,91,False
2015-03-13,80,False
2015-03-14,66,False
2015-03-15,62,False
2015-03-16,81,False
2015-03-17,83,False
2015-03-18,85,False
2015-03-19,91,False
2015-03-20,82,False
2015-03-21,63,False
2015-03-22,66,False
2015-03-23,80,False
2015-03-24,84,False
2015-03-25,85,False
2015-03-26,94,False
2015-03-27,82,False
2015-03-28,66,False
2015-03-29,67,False
2015-03-30,82,False
2015-03-31,80,False
2015-04-01,80,False
2015-04-02,88,False
2015-04-03,69,False
2015-04-04,64,False
2015-04-05,64,False
2015-04-06,79,False
2015-04-07,83,False
2015-04-08,80,False
2015-04-09,92,False
2015-04-10,80,False
2015-04-11,67,False
2015-04-12,66,False
2015-04-13,83,False
2015-04-14,84,False
2015-04-15,80,False
2015-04-16,90,False
2015-04-17,83,False
2015-04-18,63,False
2015-04-19,66,False
2015-04-20,80,False
2015-04-21,81,False
2015-04-22,82,False
2015-04-23,91,False
2015-04-24,82,False
2015-04-25,65,False
2015-04-26,65,False
2015-04-27,84,False
2015-04-28,88,False
2015-04-29,82,False
2015-04-30,93,False
2015-05-01,74,False
2015-05-02,64,False
2015-05-03,64,False
2015-05-04,80,False
2015-05-05,85,False
2015-05-06,83,False
2015-05-07,98,False
2015-05-08,82,False
2015-05-09,66,False
2015-05-10,64,False
2015-05-11,85,False
2015-05-12,83,False
2015-05-13,85,False
2015-05-14,90,False
2015-05-15,82,False
2015-05-16,66,False
2015-05-17,66,False
2015-05-18,77,False
2015-05-19,82,False
2015-05-20,85,False
2015-05-21,89,False
2015-05-22,82,False
2015-05-23,62,False
2015-05-24,62,False
2015-05-25,78,False
2015-05-26,82,False
2015-05-27,85,False
2015-05-28,100,False
2015-05-29,83,False
2015-05-30,66,False
2015-05-31,78,False
2015-06-01,77,False
2015-06-02,85,False
2015-06-03,82,False
2015-06-04,91,False
2015-06-05,80,False
2015-06-06,62,False
2015-06-07,66,False
2015-06-08,76,False
2015-06-09,81,False
2015-06-10,84,False
2015-06-11,90,False
2015-06-12,79,False
2015-06-13,67,False
2015-06-14,66,False
2015-06-15,72,False
2015-06-16,79,False
2015-06-17,83,False
2015-06-18,90,False
2015-06-19,75,False
2015-06-20,64,False
2015-06-21,65,False
2015-06-22,82,False
2015-06-23,80,False
2015-06-24,83,False
2015-06-25,89,False
2015-06-26,79,False
2015-06-27,66,False
2015-06-28,64,False
2015-06-29,72,False
2015-06-30,79,False
2015-07-01,73,False
2015-07-02,83,False
2015-07-03,70,False
2015-07-04,54,False
2015-07-05,56,False
2015-07-06,70,False
2015-07-07,72,False
2015-07-08,71,False
2015-07-09,81,False
2015-07-10,68,False
2015-07-11,56,False
2015-07-12,57,False
2015-07-13,64,False
2015-07-14,69,False
2015-07-15,73,False
2015-07-16,79,False
2015-07-17,69,False
2015-07-18,59,False
2015-07-19,58,False
2015-07-20,65,False
2015-07-21,72,False
2015-07-22,72,False
2015-07-23,78,False
2015-07-24,72,False
2015-07-25,56,False
2015-07-26,54,False
2015-07-27,72,False
2015-07-28,71,False
2015-07-29,78,False
2015-07-30,82,False
2015-07-31,80,False
2015-08-01,65,False
2015-08-02,61,False
2015-08-03,78,False
2015-08-04,84,False
2015-08-05,96,False
2015-08-06,100,False
2015-08-07,85,False
2015-08-08,74,False
2015-08-09,65,False
2015-08-10,77,False
2015-08-11,79,False
2015-08-12,78,False
2015-08-13,79,False
2015-08-14,74,False
2015-08-15,58,False
2015-08-16,60,False
2015-08-17,72,False
2015-08-18,82,False
2015-08-19,73,False
2015-08-20,87,False
2015-08-21,72,False
2015-08-22,57,False
2015-08-23,59,False
2015-08-24,70,False
2015-08-25,79,False
2015-08-26,78,False
2015-08-27,84,False
2015-08-28,72,False
2015-08-29,58,False
2015-08-30,60,False
2015-08-31,75,False
2015-09-01,78,False
2015-09-02,78,False
2015-09-03,95,False
2015-09-04,73,False
2015-09-05,60,False
2015-09-06,64,False
2015-09-07,69,False
2015-09-08,76,False
2015-09-09,75,False
2015-09-10,86,False
2015-09-11,73,False
2015-09-12,58,False
2015-09-13,63,False
2015-09-14,75,False
2015-09-15,74,False
2015-09-16,74,False
2015-09-17,84,False
2015-09-18,76,False
2015-09-19,59,False
2015-09-20,58,False
2015-09-21,76,False
2015-09-22,75,False
2015-09-23,76,False
2015-09-24,84,False
2015-09-25,77,False
2015-09-26,63,False
2015-09-27,64,False
2015-09-28,74,False
2015-09-29,76,False
2015-09-30,80,False
2015-10-01,81,False
2015-10-02,70,False
2015-10-03,62,False
2015-10-04,61,False
2015-10-05,81,False
2015-10-06,71,False
2015-10-07,74,False
2015-10-08,78,False
2015-10-09,73,False
2015-10-10,64,False
2015-10-11,61,False
2015-10-12,72,False
2015-10-13,82,False
2015-10-14,78,False
2015-10-15,83,False
2015-10-16,74,False
2015-10-17,60,False
2015-10-18,67,False
2015-10-19,78,False
2015-10-20,71,False
2015-10-21,79,False
2015-10-22,90,False
2015-10-23,73,False
2015-10-24,63,False
2015-10-25,77,False
2015-10-26,96,False
2015-10-27,81,False
2015-10-28,80,False
2015-10-29,90,False
2015-10-30,72,False
2015-10-31,67,False
2015-11-01,65,False
2015-11-02,77,False
2015-11-03,75,False
2015-11-04,75,False
2015-11-05,83,False
2015-11-06,77,False
2015-11-07,59,False
2015-11-08,66,False
2015-11-09,73,False
2015-11-10,73,False
2015-11-11,79,False
2015-11-12,82,False
2015-11-13,74,False
2015-11-14,66,False
2015-11-15,62,False
2015-11-16,71,False
2015-11-17,75,False
2015-11-18,76,False
2015-11-19,83,False
2015-11-20,76,False
2015-11-21,57,False
2015-11-22,59,False
2015-11-23,73,False
2015-11-24,80,False
2015-11-25,75,False
2015-11-26,80,False
2015-11-27,69,False
2015-11-28,63,False
2015-11-29,73,False
2015-11-30,73,False
2015-12-01,74,False
2015-12-02,83,False
2015-12-03,90,False
2015-12-04,73,False
2015-12-05,57,False
2015-12-06,64,False
2015-12-07,71,False
2015-12-08,70,False
2015-12-09,71,False
2015-12-10,80,False
2015-12-11,69,False
2015-12-12,59,False
2015-12-13,67,False
2015-12-14,77,False
2015-12-15,75,False
2015-12-16,78,False
2015-12-17,85,False
2015-12-18,68,False
2015-12-19,55,False
2015-12-20,56,False
2015-12-21,65,False
2015-12-22,64,False
2015-12-23,61,False
2015-12-24,77,False
2015-12-25,52,False
2015-12-26,57,False
2015-12-27,56,False
2015-12-28,64,False
2015-12-29,65,False
2015-12-30,64,False
2015-12-31,71,False
2016-01-01,58,False
2016-01-02,62,False
2016-01-03,61,False
2016-01-04,75,False
2016-01-05,81,False
2016-01-06,72,False
2016-01-07,82,False
2016-01-08,75,False
2016-01-09,64,False
2016-01-10,62,False
2016-01-11,72,False
2016-01-12,77,False
2016-01-13,78,False
2016-01-14,86,False
2016-01-15,75,False
2016-01-16,63,False
2016-01-17,60,False
2016-01-18,76,False
2016-01-19,75,False
2016-01-20,78,False
2016-01-21,85,False
2016-01-22,78,False
2016-01-23,63,False
2016-01-24,62,False
2016-01-25,77,False
2016-01-26,83,False
2016-01-27,83,False
2016-01-28,86,False
2016-01-29,75,False
2016-01-30,63,False
2016-01-31,64,False
2016-02-01,78,False
2016-02-02,79,False
2016-02-03,80,False
2016-02-04,89,False
2016-02-05,77,False
2016-02-06,64,False
2016-02-07,65,False
2016-02-08,77,False
2016-02-09,78,False
2016-02-10,88,False
2016-02-11,95,False
2016-02-12,87,False
2016-02-13,70,False
2016-02-14,89,False
2016-02-15,87,False
2016-02-16,85,False
2016-02-17,88,False
2016-02-18,92,False
2016-02-19,81,False
2016-02-20,63,False
2016-02-21,72,False
2016-02-22,82,False
2016-02-23,85,False
2016-02-24,84,False
2016-02-25,86,False
2016-02-26,78,False
2016-02-27,66,False
2016-02-28,72,False
2016-02-29,82,False
2016-03-01,84,False
2016-03-02,84,False
2016-03-03,84,False
2016-03-04,76,False
2016-03-05,67,False
2016-03-06,64,False
2016-03-07,80,False
2016-03-08,79,False
2016-03-09,78,False
2016-03-10,89,False
2016-03-11,77,False
2016-03-12,63,False
2016-03-13,60,False
2016-03-14,80,False
2016-03-15,83,False
2016-03-16,81,False
2016-03-17,87,False
2016-03-18,77,False
2016-03-19,61,False
2016-03-20,60,False
2016-03-21,75,False
2016-03-22,78,False
2016-03-23,81,False
2016-03-24,79,False
2016-03-25,73,False
2016-03-26,63,False
2016-03-27,70,False
2016-03-28,84,False
2016-03-29,82,False
2016-03-30,81,False
2016-03-31,100,False
2016-04-01,81,False
2016-04-02,66,False
2016-04-03,66,False
2016-04-04,79,False
2016-04-05,86,False
2016-04-06,84,False
2016-04-07,84,False
2016-04-08,83,False
2016-04-09,63,False
2016-04-10,66,False
2016-04-11,83,False
2016-04-12,83,False
2016-04-13,85,False
2016-04-14,93,False
2016-04-15,82,False
2016-04-16,66,False
2016-04-17,67,False
2016-04-18,84,False
2016-04-19,85,False
2016-04-20,84,False
2016-04-21,84,False
2016-04-22,76,False
2016-04-23,64,False
2016-04-24,66,False
2016-04-25,86,False
2016-04-26,83,False
2016-04-27,88,False
2016-04-28,93,False
2016-04-29,81,False
2016-04-30,69,False
2016-05-01,68,False
2016-05-02,83,False
2016-05-03,84,False
2016-05-04,83,False
2016-05-05,100,False
2016-05-06,80,False
2016-05-07,65,False
2016-05-08,66,False
2016-05-09,79,False
2016-05-10,88,False
2016-05-11,85,False
2016-05-12,93,False
2016-05-13,83,False
2016-05-14,72,False
2016-05-15,70,False
2016-05-16,82,False
2016-05-17,81,False
2016-05-18,88,False
2016-05-19,90,False
2016-05-20,85,False
2016-05-21,69,False
2016-05-22,63,False
2016-05-23,86,False
2016-05-24,92,False
2016-05-25,95,False
2016-05-26,93,False
2016-05-27,78,False
2016-05-28,64,False
2016-05-29,67,False
2016-05-30,81,False
2016-05-31,85,False
2016-06-01,88,False
2016-06-02,93,False
2016-06-03,80,False
2016-06-04,67,False
2016-06-05,64,False
2016-06-06,77,False
2016-06-07,84,False
2016-06-08,81,False
2016-06-09,89,False
2016-06-10,82,False
2016-06-11,63,False
2016-06-12,64,False
2016-06-13,76,False
2016-06-14,83,False
2016-06-15,81,False
2016-06-16,88,False
2016-06-17,79,False
2016-06-18,61,False
2016-06-19,63,False
2016-06-20,74,False
2016-06-21,79,False
2016-06-22,81,False
2016-06-23,89,False
2016-06-24,73,False
2016-06-25,65,False
2016-06-26,62,False
2016-06-27,73,False
2016-06-28,82,False
2016-06-29,80,False
2016-06-30,91,False
2016-07-01,79,False
2016-07-02,65,False
2016-07-03,64,False
2016-07-04,76,False
2016-07-05,81,False
2016-07-06,77,False
2016-07-07,84,False
2016-07-08,78,False
2016-07-09,62,False
2016-07-10,54,False
2016-07-11,76,False
2016-07-12,73,False
2016-07-13,75,False
2016-07-14,82,False
2016-07-15,71,False
2016-07-16,56,False
2016-07-17,61,False
2016-07-18,75,False
2016-07-19,75,False
2016-07-20,78,False
2016-07-21,77,False
2016-07-22,72,False
2016-07-23,61,False
2016-07-24,59,False
2016-07-25,88,False
2016-07-26,79,False
2016-07-27,76,False
2016-07-28,87,False
2016-07-29,76,False
2016-07-30,61,False
2016-07-31,62,False
2016-08-01,77,False
2016-08-02,79,False
2016-08-03,78,False
2016-08-04,88,False
2016-08-05,78,False
2016-08-06,62,False
2016-08-07,62,False
2016-08-08,73,False
2016-08-09,72,False
2016-08-10,74,False
2016-08-11,83,False
2016-08-12,72,False
2016-08-13,60,False
2016-08-14,62,False
2016-08-15,66,False
2016-08-16,79,False
2016-08-17,75,False
2016-08-18,85,False
2016-08-19,75,False
2016-08-20,61,False
2016-08-21,60,False
2016-08-22,76,False
2016-08-23,80,False
2016-08-24,77,False
2016-08-25,88,False
2016-08-26,78,False
2016-08-27,63,False
2016-08-28,62,False
2016-08-29,79,False
2016-08-30,75,False
2016-08-31,79,False
2016-09-01,90,False
2016-09-02,79,False
2016-09-03,63,False
2016-09-04,60,False
2016-09-05,72,False
2016-09-06,79,False
2016-09-07,76,False
2016-09-08,86,False
2016-09-09,77,False
2016-09-10,67,False
2016-09-11,63,False
2016-09-12,81,False
2016-09-13,76,False
2016-09-14,80,False
2016-09-15,87,False
2016-09-16,74,False
2016-09-17,61,False
2016-09-18,63,False
2016-09-19,80,False
2016-09-20,80,False
2016-09-21,83,False
2016-09-22,90,False
2016-09-23,73,False
2016-09-24,64,False
2016-09-25,65,False
2016-09-26,79,False
2016-09-27,80,False
2016-09-28,82,False
2016-09-29,88,False
2016-09-30,77,False
2016-10-01,60,False
2016-10-02,63,False
2016-10-03,78,False
2016-10-04,85,False
2016-10-05,81,False
2016-10-06,94,False
2016-10-07,76,False
2016-10-08,66,False
2016-10-09,60,False
2016-10-10,78,False
2016-10-11,82,False
2016-10-12,76,False
2016-10-13,85,False
2016-10-14,75,False
2016-10-15,61,False
2016-10-16,63,False
2016-10-17,74,False
2016-10-18,79,False
2016-10-19,81,False
2016-10-20,100,False
2016-10-21,76,False
2016-10-22,65,False
2016-10-23,64,False
2016-10-24,80,False
2016-10-25,81,False
2016-10-26,82,False
2016-10-27,92,False
2016-10-28,75,False
2016-10-29,63,False
2016-10-30,62,False
2016-10-31,80,False
2016-11-01,77,False
2016-11-02,78,False
2016-11-03,89,False
2016-11-04,83,False
2016-11-05,62,False
2016-11-06,78,False
2016-11-07,79,False
2016-11-08,81,False
2016-11-09,66,False
2016-11-10,89,False
2016-11-11,80,False
2016-11-12,61,False
2016-11-13,61,False
2016-11-14,75,False
2016-11-15,76,False
2016-11-16,82,False
2016-11-17,94,False
2016-11-18,78,False
2016-11-19,61,False
2016-11-20,65,False
2016-11-21,79,False
2016-11-22,79,False
2016-11-23,81,False
2016-11-24,86,False
2016-11-25,73,False
2016-11-26,60,False
2016-11-27,65,False
2016-11-28,76,False
2016-11-29,81,False
2016-11-30,82,False
2016-12-01,97,False
2016-12-02,79,False
2016-12-03,71,False
2016-12-04,94,False
2016-12-05,84,False
2016-12-06,79,False
2016-12-07,82,False
2016-12-08,96,False
2016-12-09,80,False
2016-12-10,64,False
2016-12-11,74,False
2016-12-12,84,False
2016-12-13,84,False
2016-12-14,79,False
2016-12-15,84,False
2016-12-16,79,False
2016-12-17,60,False
2016-12-18,61,False
2016-12-19,72,False
2016-12-20,72,False
2016-12-21,76,False
2016-12-22,85,False
2016-12-23,65,False
2016-12-24,52,False
2016-12-25,50,False
2016-12-26,61,False
2016-12-27,66,False
2016-12-28,65,False
2016-12-29,87,False
2016-12-30,62,False
2016-12-31,51,False
2017-01-01,28,False
2017-01-02,31,False
2017-01-03,35,False
2017-01-04,33,False
2017-01-05,40,False
2017-01-06,34,False
2017-01-07,30,False
2017-01-08,29,False
2017-01-09,32,False
2017-01-10,36,False
2017-01-11,36,False
2017-01-12,40,False
2017-01-13,33,False
2017-01-14,29,False
2017-01-15,27,False
2017-01-16,35,False
2017-01-17,37,False
2017-01-18,36,False
2017-01-19,39,False
2017-01-20,34,False
2017-01-21,30,False
2017-01-22,31,False
2017-01-23,37,False
2017-01-24,37,False
2017-01-25,37,False
2017-01-26,43,False
2017-01-27,37,False
2017-01-28,31,False
2017-01-29,28,False
2017-01-30,35,False
2017-01-31,37,False
2017-02-01,33,False
2017-02-02,39,False
2017-02-03,36,False
2017-02-04,29,False
2017-02-05,30,False
2017-02-06,36,False
2017-02-07,41,False
2017-02-08,48,False
2017-02-09,50,False
2017-02-10,75,False
2017-02-11,71,False
2017-02-12,100,False
2017-02-13,55,False
2017-02-14,47,False
2017-02-15,39,False
2017-02-16,49,False
2017-02-17,41,False
2017-02-18,38,False
2017-02-19,37,False
2017-02-20,40,False
2017-02-21,43,False
2017-02-22,43,False
2017-02-23,46,False
2017-02-24,35,False
2017-02-25,38,False
2017-02-26,39,False
2017-02-27,37,False
2017-02-28,38,False
2017-03-01,41,False
2017-03-02,51,False
2017-03-03,41,False
2017-03-04,36,False
2017-03-05,35,False
2017-03-06,38,False
2017-03-07,39,False
2017-03-08,42,False
2017-03-09,47,False
2017-03-10,38,False
2017-03-11,35,False
2017-03-12,33,False
2017-03-13,39,False
2017-03-14,40,False
2017-03-15,45,False
2017-03-16,44,False
2017-03-17,42,False
2017-03-18,32,False
2017-03-19,33,False
2017-03-20,41,False
2017-03-21,40,False
2017-03-22,40,False
2017-03-23,43,False
2017-03-24,42,False
2017-03-25,41,False
2017-03-26,37,False
2017-03-27,40,False
2017-03-28,42,False
2017-03-29,39,False
2017-03-30,42,False
2017-03-31,39,False
2017-04-01,38,False
2017-04-02,36,False
2017-04-03,39,False
2017-04-04,39,False
2017-04-05,38,False
2017-04-06,44,False
2017-04-07,40,False
2017-04-08,37,False
2017-04-09,34,False
2017-04-10,41,False
2017-04-11,40,False
2017-04-12,40,False
2017-04-13,41,False
2017-04-14,38,False
2017-04-15,38,False
2017-04-16,34,False
2017-04-17,37,False
2017-04-18,39,False
2017-04-19,39,False
2017-04-20,45,False
2017-04-21,41,False
2017-04-22,39,False
2017-04-23,35,False
2017-04-24,40,False
2017-04-25,36,False
2017-04-26,38,False
2017-04-27,43,False
2017-04-28,41,False
2017-04-29,36,False
2017-04-30,35,False
2017-05-01,37,False
2017-05-02,40,False
2017-05-03,41,False
2017-05-04,42,False
2017-05-05,39,False
2017-05-06,37,False
2017-05-07,35,False
2017-05-08,38,False
2017-05-09,38,False
2017-05-10,40,False
2017-05-11,44,False
2017-05-12,38,False
2017-05-13,36,False
2017-05-14,30,False
2017-05-15,38,False
2017-05-16,37,False
2017-05-17,38,False
2017-05-18,43,False
2017-05-19,38,False
2017-05-20,39,False
2017-05-21,36,False
2017-05-22,38,False
2017-05-23,39,False
2017-05-24,39,False
2017-05-25,42,False
2017-05-26,38,False
2017-05-27,34,False
2017-05-28,33,False
2017-05-29,37,False
2017-05-30,38,False
2017-05-31,41,False
2017-06-01,44,False
2017-06-02,39,False
2017-06-03,30,False
2017-06-04,30,False
2017-06-05,40,False
2017-06-06,38,False
2017-06-07,40,False
2017-06-08,46,False
2017-06-09,35,False
2017-06-10,29,False
2017-06-11,29,False
2017-06-12,34,False
2017-06-13,37,False
2017-06-14,37,False
2017-06-15,42,False
2017-06-16,36,False
2017-06-17,29,False
2017-06-18,29,False
2017-06-19,35,False
2017-06-20,36,False
2017-06-21,37,False
2017-06-22,51,False
2017-06-23,36,False
2017-06-24,29,False
2017-06-25,30,False
2017-06-26,34,False
2017-06-27,35,False
2017-06-28,37,False
2017-06-29,40,False
2017-06-30,36,False
2017-07-01,62,False
2017-07-02,64,False
2017-07-03,74,False
2017-07-04,75,False
2017-07-05,73,False
2017-07-06,82,False
2017-07-07,73,False
2017-07-08,61,False
2017-07-09,62,False
2017-07-10,75,False
2017-07-11,80,False
2017-07-12,77,False
2017-07-13,89,False
2017-07-14,76,False
2017-07-15,62,False
2017-07-16,62,False
2017-07-17,72,False
2017-07-18,76,False
2017-07-19,76,False
2017-07-20,81,False
2017-07-21,70,False
2017-07-22,61,False
2017-07-23,59,False
2017-07-24,74,False
2017-07-25,86,False
2017-07-26,75,False
2017-07-27,86,False
2017-07-28,76,False
2017-07-29,65,False
2017-07-30,61,False
2017-07-31,78,False
2017-08-01,78,False
2017-08-02,76,False
2017-08-03,84,False
2017-08-04,71,False
2017-08-05,66,False
2017-08-06,60,False
2017-08-07,73,False
2017-08-08,75,False
2017-08-09,77,False
2017-08-10,89,False
2017-08-11,79,False
2017-08-12,69,False
2017-08-13,66,False
2017-08-14,91,False
2017-08-15,84,False
2017-08-16,84,False
2017-08-17,88,False
2017-08-18,76,False
2017-08-19,69,False
2017-08-20,67,False
2017-08-21,72,False
2017-08-22,80,False
2017-08-23,82,False
2017-08-24,84,False
2017-08-25,76,False
2017-08-26,64,False
2017-08-27,62,False
2017-08-28,75,False
2017-08-29,76,False
2017-08-30,77,False
2017-08-31,86,False
2017-09-01,77,False
2017-09-02,59,False
2017-09-03,60,False
2017-09-04,75,False
2017-09-05,77,False
2017-09-06,75,False
2017-09-07,100,False
2017-09-08,76,False
2017-09-09,59,False
2017-09-10,65,False
2017-09-11,73,False
2017-09-12,82,False
2017-09-13,76,False
2017-09-14,90,False
2017-09-15,76,False
2017-09-16,61,False
2017-09-17,63,False
2017-09-18,77,False
2017-09-19,70,False
2017-09-20,76,False
2017-09-21,88,False
2017-09-22,73,False
2017-09-23,63,False
2017-09-24,63,False
2017-09-25,77,False
2017-09-26,76,False
2017-09-27,73,False
2017-09-28,84,False
2017-09-29,74,False
2017-09-30,64,False
2017-10-01,68,False
2017-10-02,76,False
2017-10-03,82,False
2017-10-04,79,False
2017-10-05,99,False
2017-10-06,77,False
2017-10-07,64,False
2017-10-08,67,False
2017-10-09,78,False
2017-10-10,76,False
2017-10-11,74,False
2017-10-12,87,False
2017-10-13,75,False
2017-10-14,62,False
2017-10-15,67,False
2017-10-16,75,False
2017-10-17,80,False
2017-10-18,79,False
2017-10-19,89,False
2017-10-20,76,False
2017-10-21,66,False
2017-10-22,61,False
2017-10-23,74,False
2017-10-24,81,False
2017-10-25,81,False
2017-10-26,88,False
2017-10-27,73,False
2017-10-28,59,False
2017-10-29,68,False
2017-10-30,74,False
2017-10-31,76,False
2017-11-01,73,False
2017-11-02,83,False
2017-11-03,75,False
2017-11-04,64,False
2017-11-05,64,False
2017-11-06,82,False
2017-11-07,79,False
2017-11-08,81,False
2017-11-09,92,False
2017-11-10,78,False
2017-11-11,67,False
2017-11-12,80,False
2017-11-13,74,False
2017-11-14,78,False
2017-11-15,82,False
2017-11-16,88,False
2017-11-17,75,False
2017-11-18,60,False
2017-11-19,62,False
2017-11-20,71,False
2017-11-21,75,False
2017-11-22,74,False
2017-11-23,80,False
2017-11-24,72,False
2017-11-25,58,False
2017-11-26,60,False
2017-11-27,70,False
2017-11-28,78,False
2017-11-29,77,False
2017-11-30,84,False
2017-12-01,73,False
2017-12-02,61,False
2017-12-03,90,False
2017-12-04,73,False
2017-12-05,72,False
2017-12-06,71,False
2017-12-07,96,False
2017-12-08,70,False
2017-12-09,61,False
2017-12-10,61,False
2017-12-11,72,False
2017-12-12,73,False
2017-12-13,73,False
2017-12-14,86,False
2017-12-15,72,False
2017-12-16,60,False
2017-12-17,62,False
2017-12-18,68,False
2017-12-19,70,False
2017-12-20,74,False
2017-12-21,83,False
2017-12-22,65,False
2017-12-23,51,False
2017-12-24,49,False
2017-12-25,52,False
2017-12-26,60,False
2017-12-27,61,False
2017-12-28,78,False
2017-12-29,71,False
2017-12-30,60,False
2017-12-31,60,False
2018-01-01,18,False
2018-01-02,22,False
2018-01-03,22,False
2018-01-04,24,False
2018-01-05,22,False
2018-01-06,18,False
2018-01-07,19,False
2018-01-08,21,False
2018-01-09,28,False
2018-01-10,23,False
2018-01-11,26,False
2018-01-12,22,False
2018-01-13,18,False
2018-01-14,18,False
2018-01-15,22,False
2018-01-16,24,False
2018-01-17,24,False
2018-01-18,28,False
2018-01-19,23,False
2018-01-20,19,False
2018-01-21,19,False
2018-01-22,23,False
2018-01-23,23,False
2018-01-24,21,False
2018-01-25,26,False
2018-01-26,23,False
2018-01-27,20,False
2018-01-28,19,False
2018-01-29,23,False
2018-01-30,26,False
2018-01-31,25,False
2018-02-01,25,False
2018-02-02,23,False
2018-02-03,20,False
2018-02-04,19,False
2018-02-05,23,False
2018-02-06,29,False
2018-02-07,66,False
2018-02-08,61,False
2018-02-09,39,False
2018-02-10,41,False
2018-02-11,100,False
2018-02-12,36,False
2018-02-13,28,False
2018-02-14,30,False
2018-02-15,30,False
2018-02-16,27,False
2018-02-17,29,False
2018-02-18,31,False
2018-02-19,29,False
2018-02-20,26,False
2018-02-21,27,False
2018-02-22,30,False
2018-02-23,27,False
2018-02-24,24,False
2018-02-25,24,False
2018-02-26,25,False
2018-02-27,26,False
2018-02-28,26,False
2018-03-01,28,False
2018-03-02,24,False
2018-03-03,22,False
2018-03-04,20,False
2018-03-05,21,False
2018-03-06,24,False
2018-03-07,25,False
2018-03-08,26,False
2018-03-09,25,False
2018-03-10,21,False
2018-03-11,21,False
2018-03-12,26,False
2018-03-13,24,False
2018-03-14,24,False
2018-03-15,27,False
2018-03-16,23,False
2018-03-17,20,False
2018-03-18,20,False
2018-03-19,25,False
2018-03-20,23,False
2018-03-21,25,False
2018-03-22,28,False
2018-03-23,22,False
2018-03-24,21,False
2018-03-25,25,False
2018-03-26,25,False
2018-03-27,23,False
2018-03-28,25,False
2018-03-29,27,False
2018-03-30,21,False
2018-03-31,20,False
2018-04-01,19,False
2018-04-02,23,False
2018-04-03,24,False
2018-04-04,22,False
2018-04-05,25,False
2018-04-06,24,False
2018-04-07,21,False
2018-04-08,21,False
2018-04-09,24,False
2018-04-10,25,False
2018-04-11,24,False
2018-04-12,29,False
2018-04-13,24,False
2018-04-14,23,False
2018-04-15,22,False
2018-04-16,25,False
2018-04-17,25,False
2018-04-18,25,False
2018-04-19,29,False
2018-04-20,24,False
2018-04-21,22,False
2018-04-22,22,False
2018-04-23,25,False
2018-04-24,24,False
2018-04-25,23,False
2018-04-26,28,False
2018-04-27,23,False
2018-04-28,22,False
2018-04-29,21,False
2018-04-30,24,False
2018-05-01,24,False
2018-05-02,25,False
2018-05-03,25,False
2018-05-04,25,False
2018-05-05,26,False
2018-05-06,25,False
2018-05-07,23,False
2018-05-08,24,False
2018-05-09,24,False
2018-05-10,29,False
2018-05-11,26,False
2018-05-12,30,False
2018-05-13,27,False
2018-05-14,25,False
2018-05-15,25,False
2018-05-16,24,False
2018-05-17,27,False
2018-05-18,27,False
2018-05-19,23,False
2018-05-20,22,False
2018-05-21,24,False
2018-05-22,25,False
2018-05-23,23,False
2018-05-24,28,False
2018-05-25,24,False
2018-05-26,19,False
2018-05-27,22,False
2018-05-28,24,False
2018-05-29,22,False
2018-05-30,24,False
2018-05-31,27,False
2018-06-01,23,False
2018-06-02,21,False
2018-06-03,22,False
2018-06-04,23,False
2018-06-05,26,False
2018-06-06,24,False
2018-06-07,26,False
2018-06-08,24,False
2018-06-09,21,False
