date,AEP,isPartial
2014-12-16,56,False
2014-12-17,62,False
2014-12-18,49,False
2014-12-19,58,False
2014-12-20,42,False
2014-12-21,26,False
2014-12-22,45,False
2014-12-23,46,False
2014-12-24,43,False
2014-12-25,36,False
2014-12-26,44,False
2014-12-27,38,False
2014-12-28,33,False
2014-12-29,58,False
2014-12-30,49,False
2014-12-31,50,False
2015-01-01,33,False
2015-01-02,61,False
2015-01-03,44,False
2015-01-04,41,False
2015-01-05,54,False
2015-01-06,57,False
2015-01-07,54,False
2015-01-08,62,False
2015-01-09,61,False
2015-01-10,35,False
2015-01-11,33,False
2015-01-12,56,False
2015-01-13,52,False
2015-01-14,52,False
2015-01-15,63,False
2015-01-16,61,False
2015-01-17,39,False
2015-01-18,31,False
2015-01-19,48,False
2015-01-20,49,False
2015-01-21,55,False
2015-01-22,51,False
2015-01-23,55,False
2015-01-24,41,False
2015-01-25,31,False
2015-01-26,52,False
2015-01-27,45,False
2015-01-28,56,False
2015-01-29,54,False
2015-01-30,61,False
2015-01-31,48,False
2015-02-01,40,False
2015-02-02,57,False
2015-02-03,59,False
2015-02-04,54,False
2015-02-05,58,False
2015-02-06,61,False
2015-02-07,35,False
2015-02-08,32,False
2015-02-09,60,False
2015-02-10,56,False
2015-02-11,54,False
2015-02-12,59,False
2015-02-13,59,False
2015-02-14,41,False
2015-02-15,55,False
2015-02-16,60,False
2015-02-17,59,False
2015-02-18,56,False
2015-02-19,59,False
2015-02-20,77,False
2015-02-21,54,False
2015-02-22,36,False
2015-02-23,54,False
2015-02-24,59,False
2015-02-25,60,False
2015-02-26,58,False
2015-02-27,53,False
2015-02-28,42,False
2015-03-01,37,False
2015-03-02,65,False
2015-03-03,75,False
2015-03-04,63,False
2015-03-05,100,False
2015-03-06,80,False
2015-03-07,48,False
2015-03-08,31,False
2015-03-09,60,False
2015-03-10,58,False
2015-03-11,56,False
2015-03-12,58,False
2015-03-13,58,False
2015-03-14,41,False
2015-03-15,32,False
2015-03-16,59,False
2015-03-17,59,False
2015-03-18,52,False
2015-03-19,61,False
2015-03-20,60,False
2015-03-21,36,False
2015-03-22,32,False
2015-03-23,58,False
2015-03-24,53,False
2015-03-25,52,False
2015-03-26,55,False
2015-03-27,59,False
2015-03-28,31,False
2015-03-29,26,False
2015-03-30,62,False
2015-03-31,53,False
2015-04-01,60,False
2015-04-02,55,False
2015-04-03,56,False
2015-04-04,40,False
2015-04-05,31,False
2015-04-06,63,False
2015-04-07,68,False
2015-04-08,67,False
2015-04-09,69,False
2015-04-10,61,False
2015-04-11,38,False
2015-04-12,28,False
2015-04-13,63,False
2015-04-14,67,False
2015-04-15,60,False
2015-04-16,60,False
2015-04-17,55,False
2015-04-18,35,False
2015-04-19,33,False
2015-04-20,69,False
2015-04-21,60,False
2015-04-22,56,False
2015-04-23,54,False
2015-04-24,59,False
2015-04-25,44,False
2015-04-26,33,False
2015-04-27,60,False
2015-04-28,57,False
2015-04-29,54,False
2015-04-30,62,False
2015-05-01,66,False
2015-05-02,39,False
2015-05-03,34,False
2015-05-04,55,False
2015-05-05,60,False
2015-05-06,56,False
2015-05-07,60,False
2015-05-08,54,False
2015-05-09,37,False
2015-05-10,32,False
2015-05-11,75,False
2015-05-12,82,False
2015-05-13,57,False
2015-05-14,54,False
2015-05-15,74,False
2015-05-16,40,False
2015-05-17,34,False
2015-05-18,66,False
2015-05-19,58,False
2015-05-20,62,False
2015-05-21,60,False
2015-05-22,60,False
2015-05-23,33,False
2015-05-24,30,False
2015-05-25,37,False
2015-05-26,75,False
2015-05-27,80,False
2015-05-28,58,False
2015-05-29,75,False
2015-05-30,42,False
2015-05-31,41,False
2015-06-01,65,False
2015-06-02,66,False
2015-06-03,62,False
2015-06-04,58,False
2015-06-05,63,False
2015-06-06,43,False
2015-06-07,37,False
2015-06-08,71,False
2015-06-09,60,False
2015-06-10,66,False
2015-06-11,56,False
2015-06-12,66,False
2015-06-13,42,False
2015-06-14,39,False
2015-06-15,68,False
2015-06-16,84,False
2015-06-17,64,False
2015-06-18,67,False
2015-06-19,67,False
2015-06-20,48,False
2015-06-21,32,False
2015-06-22,63,False
2015-06-23,61,False
2015-06-24,62,False
2015-06-25,63,False
2015-06-26,62,False
2015-06-27,64,False
2015-06-28,42,False
2015-06-29,62,False
2015-06-30,69,False
2015-07-01,66,False
2015-07-02,69,False
2015-07-03,53,False
2015-07-04,32,False
2015-07-05,28,False
2015-07-06,71,False
2015-07-07,66,False
2015-07-08,73,False
2015-07-09,62,False
2015-07-10,67,False
2015-07-11,44,False
2015-07-12,40,False
2015-07-13,88,False
2015-07-14,100,False
2015-07-15,90,False
2015-07-16,71,False
2015-07-17,65,False
2015-07-18,53,False
2015-07-19,57,False
2015-07-20,80,False
2015-07-21,63,False
2015-07-22,60,False
2015-07-23,58,False
2015-07-24,58,False
2015-07-25,36,False
2015-07-26,34,False
2015-07-27,73,False
2015-07-28,66,False
2015-07-29,62,False
2015-07-30,67,False
2015-07-31,66,False
2015-08-01,39,False
2015-08-02,40,False
2015-08-03,81,False
2015-08-04,65,False
2015-08-05,70,False
2015-08-06,64,False
2015-08-07,66,False
2015-08-08,36,False
2015-08-09,34,False
2015-08-10,67,False
2015-08-11,67,False
2015-08-12,57,False
2015-08-13,60,False
2015-08-14,72,False
2015-08-15,42,False
2015-08-16,33,False
2015-08-17,67,False
2015-08-18,64,False
2015-08-19,62,False
2015-08-20,80,False
2015-08-21,66,False
2015-08-22,43,False
2015-08-23,33,False
2015-08-24,65,False
2015-08-25,68,False
2015-08-26,54,False
2015-08-27,63,False
2015-08-28,65,False
2015-08-29,34,False
2015-08-30,37,False
2015-08-31,67,False
2015-09-01,71,False
2015-09-02,64,False
2015-09-03,88,False
2015-09-04,71,False
2015-09-05,44,False
2015-09-06,34,False
2015-09-07,37,False
2015-09-08,65,False
2015-09-09,74,False
2015-09-10,68,False
2015-09-11,73,False
2015-09-12,43,False
2015-09-13,30,False
2015-09-14,67,False
2015-09-15,68,False
2015-09-16,63,False
2015-09-17,70,False
2015-09-18,65,False
2015-09-19,39,False
2015-09-20,36,False
2015-09-21,61,False
2015-09-22,62,False
2015-09-23,63,False
2015-09-24,57,False
2015-09-25,67,False
2015-09-26,36,False
2015-09-27,35,False
2015-09-28,71,False
2015-09-29,70,False
2015-09-30,74,False
2015-10-01,66,False
2015-10-02,74,False
2015-10-03,53,False
2015-10-04,37,False
2015-10-05,69,False
2015-10-06,63,False
2015-10-07,70,False
2015-10-08,67,False
2015-10-09,60,False
2015-10-10,31,False
2015-10-11,40,False
2015-10-12,61,False
2015-10-13,65,False
2015-10-14,71,False
2015-10-15,67,False
2015-10-16,65,False
2015-10-17,41,False
2015-10-18,36,False
2015-10-19,65,False
2015-10-20,63,False
2015-10-21,57,False
2015-10-22,53,False
2015-10-23,63,False
2015-10-24,38,False
2015-10-25,35,False
2015-10-26,63,False
2015-10-27,60,False
2015-10-28,60,False
2015-10-29,59,False
2015-10-30,62,False
2015-10-31,39,False
2015-11-01,40,False
2015-11-02,68,False
2015-11-03,62,False
2015-11-04,64,False
2015-11-05,59,False
2015-11-06,66,False
2015-11-07,37,False
2015-11-08,36,False
2015-11-09,69,False
2015-11-10,64,False
2015-11-11,58,False
2015-11-12,77,False
2015-11-13,74,False
2015-11-14,35,False
2015-11-15,28,False
2015-11-16,64,False
2015-11-17,60,False
2015-11-18,67,False
2015-11-19,62,False
2015-11-20,63,False
2015-11-21,39,False
2015-11-22,38,False
2015-11-23,59,False
2015-11-24,61,False
2015-11-25,50,False
2015-11-26,37,False
2015-11-27,44,False
2015-11-28,41,False
2015-11-29,35,False
2015-11-30,69,False
2015-12-01,71,False
2015-12-02,70,False
2015-12-03,71,False
2015-12-04,67,False
2015-12-05,36,False
2015-12-06,34,False
2015-12-07,67,False
2015-12-08,61,False
2015-12-09,60,False
2015-12-10,62,False
2015-12-11,65,False
2015-12-12,33,False
2015-12-13,35,False
2015-12-14,66,False
2015-12-15,61,False
2015-12-16,67,False
2015-12-17,60,False
2015-12-18,59,False
2015-12-19,39,False
2015-12-20,30,False
2015-12-21,52,False
2015-12-22,50,False
2015-12-23,52,False
2015-12-24,42,False
2015-12-25,21,False
2015-12-26,36,False
2015-12-27,44,False
2015-12-28,89,False
2015-12-29,80,False
2015-12-30,59,False
2015-12-31,53,False
2016-01-01,34,False
2016-01-02,32,False
2016-01-03,33,False
2016-01-04,61,False
2016-01-05,61,False
2016-01-06,60,False
2016-01-07,64,False
2016-01-08,63,False
2016-01-09,32,False
2016-01-10,61,False
2016-01-11,58,False
2016-01-12,65,False
2016-01-13,57,False
2016-01-14,60,False
2016-01-15,66,False
2016-01-16,39,False
2016-01-17,32,False
2016-01-18,53,False
2016-01-19,60,False
2016-01-20,58,False
2016-01-21,65,False
2016-01-22,62,False
2016-01-23,52,False
2016-01-24,30,False
2016-01-25,56,False
2016-01-26,56,False
2016-01-27,52,False
2016-01-28,59,False
2016-01-29,67,False
2016-01-30,37,False
2016-01-31,30,False
2016-02-01,58,False
2016-02-02,67,False
2016-02-03,72,False
2016-02-04,64,False
2016-02-05,64,False
2016-02-06,36,False
2016-02-07,32,False
2016-02-08,55,False
2016-02-09,59,False
2016-02-10,62,False
2016-02-11,66,False
2016-02-12,64,False
2016-02-13,38,False
2016-02-14,40,False
2016-02-15,62,False
2016-02-16,92,False
2016-02-17,66,False
2016-02-18,67,False
2016-02-19,65,False
2016-02-20,40,False
2016-02-21,29,False
2016-02-22,69,False
2016-02-23,59,False
2016-02-24,72,False
2016-02-25,78,False
2016-02-26,62,False
2016-02-27,38,False
2016-02-28,29,False
2016-02-29,64,False
2016-03-01,72,False
2016-03-02,68,False
2016-03-03,71,False
2016-03-04,62,False
2016-03-05,38,False
2016-03-06,31,False
2016-03-07,50,False
2016-03-08,57,False
2016-03-09,58,False
2016-03-10,64,False
2016-03-11,57,False
2016-03-12,37,False
2016-03-13,29,False
2016-03-14,69,False
2016-03-15,65,False
2016-03-16,59,False
2016-03-17,59,False
2016-03-18,55,False
2016-03-19,60,False
2016-03-20,32,False
2016-03-21,64,False
2016-03-22,60,False
2016-03-23,57,False
2016-03-24,59,False
2016-03-25,50,False
2016-03-26,26,False
2016-03-27,26,False
2016-03-28,66,False
2016-03-29,59,False
2016-03-30,57,False
2016-03-31,69,False
2016-04-01,72,False
2016-04-02,67,False
2016-04-03,85,False
2016-04-04,81,False
2016-04-05,62,False
2016-04-06,66,False
2016-04-07,63,False
2016-04-08,70,False
2016-04-09,45,False
2016-04-10,36,False
2016-04-11,71,False
2016-04-12,61,False
2016-04-13,59,False
2016-04-14,57,False
2016-04-15,71,False
2016-04-16,36,False
2016-04-17,26,False
2016-04-18,65,False
2016-04-19,64,False
2016-04-20,63,False
2016-04-21,59,False
2016-04-22,68,False
2016-04-23,37,False
2016-04-24,30,False
2016-04-25,63,False
2016-04-26,58,False
2016-04-27,64,False
2016-04-28,64,False
2016-04-29,64,False
2016-04-30,45,False
2016-05-01,41,False
2016-05-02,74,False
2016-05-03,65,False
2016-05-04,64,False
2016-05-05,68,False
2016-05-06,61,False
2016-05-07,32,False
2016-05-08,25,False
2016-05-09,69,False
2016-05-10,70,False
2016-05-11,66,False
2016-05-12,57,False
2016-05-13,69,False
2016-05-14,37,False
2016-05-15,30,False
2016-05-16,66,False
2016-05-17,65,False
2016-05-18,59,False
2016-05-19,65,False
2016-05-20,57,False
2016-05-21,40,False
2016-05-22,41,False
2016-05-23,60,False
2016-05-24,65,False
2016-05-25,74,False
2016-05-26,71,False
2016-05-27,66,False
2016-05-28,40,False
2016-05-29,29,False
2016-05-30,42,False
2016-05-31,75,False
2016-06-01,80,False
2016-06-02,77,False
2016-06-03,71,False
2016-06-04,51,False
2016-06-05,49,False
2016-06-06,66,False
2016-06-07,63,False
2016-06-08,54,False
2016-06-09,58,False
2016-06-10,60,False
2016-06-11,42,False
2016-06-12,36,False
2016-06-13,58,False
2016-06-14,60,False
2016-06-15,70,False
2016-06-16,69,False
2016-06-17,69,False
2016-06-18,34,False
2016-06-19,28,False
2016-06-20,73,False
2016-06-21,73,False
2016-06-22,57,False
2016-06-23,100,False
2016-06-24,89,False
2016-06-25,48,False
2016-06-26,36,False
2016-06-27,65,False
2016-06-28,63,False
2016-06-29,65,False
2016-06-30,60,False
2016-07-01,72,False
2016-07-02,35,False
2016-07-03,29,False
2016-07-04,46,False
2016-07-05,87,False
2016-07-06,78,False
2016-07-07,73,False
2016-07-08,100,False
2016-07-09,73,False
2016-07-10,43,False
2016-07-11,71,False
2016-07-12,72,False
2016-07-13,80,False
2016-07-14,89,False
2016-07-15,82,False
2016-07-16,53,False
2016-07-17,37,False
2016-07-18,71,False
2016-07-19,69,False
2016-07-20,67,False
2016-07-21,69,False
2016-07-22,65,False
2016-07-23,49,False
2016-07-24,49,False
2016-07-25,86,False
2016-07-26,66,False
2016-07-27,74,False
2016-07-28,70,False
2016-07-29,74,False
2016-07-30,40,False
2016-07-31,42,False
2016-08-01,76,False
2016-08-02,79,False
2016-08-03,71,False
2016-08-04,67,False
2016-08-05,78,False
2016-08-06,43,False
2016-08-07,41,False
2016-08-08,72,False
2016-08-09,62,False
2016-08-10,69,False
2016-08-11,67,False
2016-08-12,78,False
2016-08-13,44,False
2016-08-14,46,False
2016-08-15,73,False
2016-08-16,75,False
2016-08-17,65,False
2016-08-18,57,False
2016-08-19,74,False
2016-08-20,48,False
2016-08-21,44,False
2016-08-22,65,False
2016-08-23,63,False
2016-08-24,66,False
2016-08-25,85,False
2016-08-26,68,False
2016-08-27,50,False
2016-08-28,46,False
2016-08-29,73,False
2016-08-30,68,False
2016-08-31,72,False
2016-09-01,70,False
2016-09-02,69,False
2016-09-03,38,False
2016-09-04,38,False
2016-09-05,38,False
2016-09-06,79,False
2016-09-07,75,False
2016-09-08,76,False
2016-09-09,80,False
2016-09-10,44,False
2016-09-11,48,False
2016-09-12,64,False
2016-09-13,68,False
2016-09-14,67,False
2016-09-15,70,False
2016-09-16,68,False
2016-09-17,48,False
2016-09-18,37,False
2016-09-19,78,False
2016-09-20,63,False
2016-09-21,61,False
2016-09-22,80,False
2016-09-23,79,False
2016-09-24,40,False
2016-09-25,40,False
2016-09-26,75,False
2016-09-27,64,False
2016-09-28,68,False
2016-09-29,74,False
2016-09-30,82,False
2016-10-01,44,False
2016-10-02,34,False
2016-10-03,76,False
2016-10-04,77,False
2016-10-05,68,False
2016-10-06,68,False
2016-10-07,72,False
2016-10-08,42,False
2016-10-09,38,False
2016-10-10,66,False
2016-10-11,68,False
2016-10-12,68,False
2016-10-13,66,False
2016-10-14,66,False
2016-10-15,41,False
2016-10-16,35,False
2016-10-17,67,False
2016-10-18,66,False
2016-10-19,65,False
2016-10-20,77,False
2016-10-21,86,False
2016-10-22,45,False
2016-10-23,39,False
2016-10-24,70,False
2016-10-25,70,False
2016-10-26,68,False
2016-10-27,60,False
2016-10-28,64,False
2016-10-29,37,False
2016-10-30,36,False
2016-10-31,62,False
2016-11-01,75,False
2016-11-02,71,False
2016-11-03,79,False
2016-11-04,70,False
2016-11-05,39,False
2016-11-06,32,False
2016-11-07,69,False
2016-11-08,58,False
2016-11-09,62,False
2016-11-10,72,False
2016-11-11,67,False
2016-11-12,40,False
2016-11-13,36,False
2016-11-14,65,False
2016-11-15,88,False
2016-11-16,77,False
2016-11-17,69,False
2016-11-18,67,False
2016-11-19,59,False
2016-11-20,41,False
2016-11-21,70,False
2016-11-22,63,False
2016-11-23,57,False
2016-11-24,45,False
2016-11-25,50,False
2016-11-26,64,False
2016-11-27,48,False
2016-11-28,89,False
2016-11-29,92,False
2016-11-30,92,False
2016-12-01,93,False
2016-12-02,81,False
2016-12-03,44,False
2016-12-04,48,False
2016-12-05,86,False
2016-12-06,82,False
2016-12-07,76,False
2016-12-08,67,False
2016-12-09,89,False
2016-12-10,40,False
2016-12-11,39,False
2016-12-12,75,False
2016-12-13,69,False
2016-12-14,65,False
2016-12-15,75,False
2016-12-16,76,False
2016-12-17,42,False
2016-12-18,47,False
2016-12-19,65,False
2016-12-20,70,False
2016-12-21,65,False
2016-12-22,56,False
2016-12-23,53,False
2016-12-24,38,False
2016-12-25,27,False
2016-12-26,40,False
2016-12-27,80,False
2016-12-28,54,False
2016-12-29,64,False
2016-12-30,78,False
2016-12-31,38,False
2017-01-01,28,False
2017-01-02,41,False
2017-01-03,62,False
2017-01-04,59,False
2017-01-05,62,False
2017-01-06,65,False
2017-01-07,35,False
2017-01-08,31,False
2017-01-09,56,False
2017-01-10,71,False
2017-01-11,78,False
2017-01-12,62,False
2017-01-13,57,False
2017-01-14,43,False
2017-01-15,33,False
2017-01-16,56,False
2017-01-17,56,False
2017-01-18,62,False
2017-01-19,55,False
2017-01-20,52,False
2017-01-21,30,False
2017-01-22,37,False
2017-01-23,58,False
2017-01-24,57,False
2017-01-25,48,False
2017-01-26,49,False
2017-01-27,54,False
2017-01-28,34,False
2017-01-29,27,False
2017-01-30,53,False
2017-01-31,59,False
2017-02-01,58,False
2017-02-02,60,False
2017-02-03,51,False
2017-02-04,35,False
2017-02-05,30,False
2017-02-06,52,False
2017-02-07,54,False
2017-02-08,53,False
2017-02-09,60,False
2017-02-10,56,False
2017-02-11,34,False
2017-02-12,30,False
2017-02-13,48,False
2017-02-14,52,False
2017-02-15,57,False
2017-02-16,60,False
2017-02-17,51,False
2017-02-18,36,False
2017-02-19,32,False
2017-02-20,52,False
2017-02-21,54,False
2017-02-22,53,False
2017-02-23,54,False
2017-02-24,54,False
2017-02-25,41,False
2017-02-26,33,False
2017-02-27,63,False
2017-02-28,56,False
2017-03-01,100,False
2017-03-02,96,False
2017-03-03,73,False
2017-03-04,41,False
2017-03-05,29,False
2017-03-06,58,False
2017-03-07,57,False
2017-03-08,66,False
2017-03-09,61,False
2017-03-10,61,False
2017-03-11,34,False
2017-03-12,34,False
2017-03-13,51,False
2017-03-14,54,False
2017-03-15,54,False
2017-03-16,56,False
2017-03-17,54,False
2017-03-18,29,False
2017-03-19,29,False
2017-03-20,51,False
2017-03-21,50,False
2017-03-22,49,False
2017-03-23,48,False
2017-03-24,53,False
2017-03-25,31,False
2017-03-26,31,False
2017-03-27,51,False
2017-03-28,56,False
2017-03-29,49,False
2017-03-30,57,False
2017-03-31,57,False
2017-04-01,37,False
2017-04-02,29,False
2017-04-03,59,False
2017-04-04,54,False
2017-04-05,53,False
2017-04-06,63,False
2017-04-07,62,False
2017-04-08,34,False
2017-04-09,30,False
2017-04-10,52,False
2017-04-11,55,False
2017-04-12,61,False
2017-04-13,52,False
2017-04-14,44,False
2017-04-15,29,False
2017-04-16,25,False
2017-04-17,49,False
2017-04-18,52,False
2017-04-19,54,False
2017-04-20,54,False
2017-04-21,59,False
2017-04-22,35,False
2017-04-23,28,False
2017-04-24,55,False
2017-04-25,53,False
2017-04-26,50,False
2017-04-27,56,False
2017-04-28,54,False
2017-04-29,43,False
2017-04-30,42,False
2017-05-01,83,False
2017-05-02,77,False
2017-05-03,56,False
2017-05-04,56,False
2017-05-05,58,False
2017-05-06,39,False
2017-05-07,28,False
2017-05-08,52,False
2017-05-09,55,False
2017-05-10,52,False
2017-05-11,53,False
2017-05-12,60,False
2017-05-13,37,False
2017-05-14,23,False
2017-05-15,60,False
2017-05-16,56,False
2017-05-17,56,False
2017-05-18,54,False
2017-05-19,63,False
2017-05-20,39,False
2017-05-21,40,False
2017-05-22,64,False
2017-05-23,56,False
2017-05-24,57,False
2017-05-25,50,False
2017-05-26,56,False
2017-05-27,38,False
2017-05-28,23,False
2017-05-29,52,False
2017-05-30,62,False
2017-05-31,60,False
2017-06-01,70,False
2017-06-02,70,False
2017-06-03,36,False
2017-06-04,36,False
2017-06-05,73,False
2017-06-06,63,False
2017-06-07,53,False
2017-06-08,55,False
2017-06-09,55,False
2017-06-10,31,False
2017-06-11,29,False
2017-06-12,62,False
2017-06-13,60,False
2017-06-14,61,False
2017-06-15,57,False
2017-06-16,62,False
2017-06-17,40,False
2017-06-18,40,False
2017-06-19,74,False
2017-06-20,59,False
2017-06-21,56,False
2017-06-22,61,False
2017-06-23,63,False
2017-06-24,64,False
2017-06-25,32,False
2017-06-26,60,False
2017-06-27,54,False
2017-06-28,49,False
2017-06-29,55,False
2017-06-30,73,False
2017-07-01,45,False
2017-07-02,26,False
2017-07-03,48,False
2017-07-04,34,False
2017-07-05,58,False
2017-07-06,48,False
2017-07-07,82,False
2017-07-08,49,False
2017-07-09,25,False
2017-07-10,72,False
2017-07-11,76,False
2017-07-12,56,False
2017-07-13,56,False
2017-07-14,59,False
2017-07-15,32,False
2017-07-16,32,False
2017-07-17,52,False
2017-07-18,59,False
2017-07-19,48,False
2017-07-20,53,False
2017-07-21,57,False
2017-07-22,37,False
2017-07-23,42,False
2017-07-24,62,False
2017-07-25,46,False
2017-07-26,50,False
2017-07-27,50,False
2017-07-28,52,False
2017-07-29,33,False
2017-07-30,26,False
2017-07-31,58,False
2017-08-01,54,False
2017-08-02,53,False
2017-08-03,57,False
2017-08-04,61,False
2017-08-05,33,False
2017-08-06,26,False
2017-08-07,57,False
2017-08-08,51,False
2017-08-09,48,False
2017-08-10,48,False
2017-08-11,51,False
2017-08-12,32,False
2017-08-13,27,False
2017-08-14,48,False
2017-08-15,48,False
2017-08-16,53,False
2017-08-17,52,False
2017-08-18,53,False
2017-08-19,31,False
2017-08-20,26,False
2017-08-21,44,False
2017-08-22,54,False
2017-08-23,49,False
2017-08-24,46,False
2017-08-25,57,False
2017-08-26,92,False
2017-08-27,100,False
2017-08-28,94,False
2017-08-29,79,False
2017-08-30,74,False
2017-08-31,76,False
2017-09-01,73,False
2017-09-02,48,False
2017-09-03,36,False
2017-09-04,39,False
2017-09-05,71,False
2017-09-06,62,False
2017-09-07,58,False
2017-09-08,63,False
2017-09-09,30,False
2017-09-10,35,False
2017-09-11,53,False
2017-09-12,58,False
2017-09-13,54,False
2017-09-14,57,False
2017-09-15,53,False
2017-09-16,38,False
2017-09-17,28,False
2017-09-18,53,False
2017-09-19,50,False
2017-09-20,56,False
2017-09-21,53,False
2017-09-22,66,False
2017-09-23,35,False
2017-09-24,29,False
2017-09-25,62,False
2017-09-26,56,False
2017-09-27,53,False
2017-09-28,52,False
2017-09-29,58,False
2017-09-30,39,False
2017-10-01,35,False
2017-10-02,58,False
2017-10-03,58,False
2017-10-04,58,False
2017-10-05,50,False
2017-10-06,55,False
2017-10-07,32,False
2017-10-08,36,False
2017-10-09,66,False
2017-10-10,55,False
2017-10-11,54,False
2017-10-12,56,False
2017-10-13,60,False
2017-10-14,31,False
2017-10-15,34,False
2017-10-16,54,False
2017-10-17,49,False
2017-10-18,44,False
2017-10-19,52,False
2017-10-20,53,False
2017-10-21,29,False
2017-10-22,29,False
2017-10-23,58,False
2017-10-24,55,False
2017-10-25,50,False
2017-10-26,49,False
2017-10-27,50,False
2017-10-28,28,False
2017-10-29,27,False
2017-10-30,53,False
2017-10-31,46,False
2017-11-01,62,False
2017-11-02,54,False
2017-11-03,54,False
2017-11-04,39,False
2017-11-05,45,False
2017-11-06,88,False
2017-11-07,59,False
2017-11-08,48,False
2017-11-09,48,False
2017-11-10,53,False
2017-11-11,27,False
2017-11-12,31,False
2017-11-13,57,False
2017-11-14,49,False
2017-11-15,46,False
2017-11-16,54,False
2017-11-17,46,False
2017-11-18,32,False
2017-11-19,54,False
2017-11-20,48,False
2017-11-21,46,False
2017-11-22,46,False
2017-11-23,27,False
2017-11-24,33,False
2017-11-25,26,False
2017-11-26,29,False
2017-11-27,47,False
2017-11-28,58,False
2017-11-29,46,False
2017-11-30,52,False
2017-12-01,55,False
2017-12-02,36,False
2017-12-03,29,False
2017-12-04,50,False
2017-12-05,53,False
2017-12-06,51,False
2017-12-07,50,False
2017-12-08,61,False
2017-12-09,38,False
2017-12-10,29,False
2017-12-11,50,False
2017-12-12,51,False
2017-12-13,52,False
2017-12-14,51,False
2017-12-15,51,False
2017-12-16,35,False
2017-12-17,29,False
2017-12-18,49,False
2017-12-19,54,False
2017-12-20,46,False
2017-12-21,46,False
2017-12-22,42,False
2017-12-23,30,False
2017-12-24,20,False
2017-12-25,22,False
2017-12-26,46,False
2017-12-27,51,False
2017-12-28,52,False
2017-12-29,51,False
2017-12-30,33,False
2017-12-31,23,False
2018-01-01,32,False
2018-01-02,51,False
2018-01-03,56,False
2018-01-04,48,False
2018-01-05,45,False
2018-01-06,28,False
2018-01-07,29,False
2018-01-08,45,False
2018-01-09,42,False
2018-01-10,46,False
2018-01-11,49,False
2018-01-12,61,False
2018-01-13,44,False
2018-01-14,32,False
2018-01-15,42,False
2018-01-16,45,False
2018-01-17,51,False
2018-01-18,51,False
2018-01-19,47,False
2018-01-20,27,False
2018-01-21,26,False
2018-01-22,42,False
2018-01-23,51,False
2018-01-24,47,False
2018-01-25,42,False
2018-01-26,50,False
2018-01-27,27,False
2018-01-28,26,False
2018-01-29,41,False
2018-01-30,47,False
2018-01-31,45,False
2018-02-01,48,False
2018-02-02,49,False
2018-02-03,28,False
2018-02-04,27,False
2018-02-05,47,False
2018-02-06,46,False
2018-02-07,54,False
2018-02-08,42,False
2018-02-09,45,False
2018-02-10,28,False
2018-02-11,28,False
2018-02-12,44,False
2018-02-13,42,False
2018-02-14,41,False
2018-02-15,47,False
2018-02-16,46,False
2018-02-17,29,False
2018-02-18,23,False
2018-02-19,42,False
2018-02-20,43,False
2018-02-21,41,False
2018-02-22,48,False
2018-02-23,45,False
2018-02-24,35,False
2018-02-25,32,False
2018-02-26,44,False
2018-02-27,46,False
2018-02-28,43,False
2018-03-01,54,False
2018-03-02,100,False
2018-03-03,50,False
2018-03-04,34,False
2018-03-05,45,False
2018-03-06,45,False
2018-03-07,42,False
2018-03-08,42,False
2018-03-09,42,False
2018-03-10,26,False
2018-03-11,24,False
2018-03-12,48,False
2018-03-13,47,False
2018-03-14,39,False
2018-03-15,45,False
2018-03-16,42,False
2018-03-17,24,False
2018-03-18,19,False
2018-03-19,37,False
2018-03-20,39,False
2018-03-21,43,False
2018-03-22,43,False
2018-03-23,35,False
2018-03-24,30,False
2018-03-25,68,False
2018-03-26,60,False
2018-03-27,49,False
2018-03-28,42,False
2018-03-29,42,False
2018-03-30,38,False
2018-03-31,22,False
2018-04-01,24,False
2018-04-02,45,False
2018-04-03,49,False
2018-04-04,64,False
2018-04-05,44,False
2018-04-06,43,False
2018-04-07,25,False
2018-04-08,24,False
2018-04-09,42,False
2018-04-10,39,False
2018-04-11,45,False
2018-04-12,42,False
2018-04-13,45,False
2018-04-14,27,False
2018-04-15,29,False
2018-04-16,49,False
2018-04-17,41,False
2018-04-18,46,False
2018-04-19,40,False
2018-04-20,41,False
2018-04-21,27,False
2018-04-22,23,False
2018-04-23,40,False
2018-04-24,42,False
2018-04-25,41,False
2018-04-26,39,False
2018-04-27,38,False
2018-04-28,22,False
2018-04-29,21,False
2018-04-30,40,False
2018-05-01,44,False
2018-05-02,40,False
2018-05-03,48,False
2018-05-04,47,False
2018-05-05,24,False
2018-05-06,23,False
2018-05-07,44,False
2018-05-08,40,False
2018-05-09,45,False
2018-05-10,42,False
2018-05-11,41,False
2018-05-12,27,False
2018-05-13,21,False
2018-05-14,48,False
2018-05-15,46,False
2018-05-16,47,False
2018-05-17,40,False
2018-05-18,41,False
2018-05-19,27,False
2018-05-20,21,False
2018-05-21,35,False
2018-05-22,43,False
2018-05-23,37,False
2018-05-24,40,False
2018-05-25,39,False
2018-05-26,23,False
2018-05-27,32,False
2018-05-28,28,False
2018-05-29,40,False
2018-05-30,47,False
2018-05-31,59,False
2018-06-01,55,False
2018-06-02,28,False
2018-06-03,24,False
2018-06-04,46,False
2018-06-05,44,False
2018-06-06,41,False
2018-06-07,39,False
2018-06-08,50,False
