date,ADBE,isPartial
2014-12-16,41,False
2014-12-17,40,False
2014-12-18,34,False
2014-12-19,33,False
2014-12-20,28,False
2014-12-21,26,False
2014-12-22,49,False
2014-12-23,24,False
2014-12-24,21,False
2014-12-25,30,False
2014-12-26,23,False
2014-12-27,24,False
2014-12-28,25,False
2014-12-29,21,False
2014-12-30,20,False
2014-12-31,0,False
2015-01-01,35,False
2015-01-02,38,False
2015-01-03,0,False
2015-01-04,25,False
2015-01-05,25,False
2015-01-06,42,False
2015-01-07,46,False
2015-01-08,45,False
2015-01-09,37,False
2015-01-10,0,False
2015-01-11,0,False
2015-01-12,59,False
2015-01-13,47,False
2015-01-14,55,False
2015-01-15,58,False
2015-01-16,51,False
2015-01-17,0,False
2015-01-18,0,False
2015-01-19,42,False
2015-01-20,29,False
2015-01-21,27,False
2015-01-22,40,False
2015-01-23,54,False
2015-01-24,27,False
2015-01-25,0,False
2015-01-26,46,False
2015-01-27,55,False
2015-01-28,55,False
2015-01-29,55,False
2015-01-30,44,False
2015-01-31,28,False
2015-02-01,0,False
2015-02-02,36,False
2015-02-03,42,False
2015-02-04,0,False
2015-02-05,25,False
2015-02-06,37,False
2015-02-07,34,False
2015-02-08,28,False
2015-02-09,28,False
2015-02-10,37,False
2015-02-11,31,False
2015-02-12,48,False
2015-02-13,51,False
2015-02-14,0,False
2015-02-15,0,False
2015-02-16,39,False
2015-02-17,30,False
2015-02-18,37,False
2015-02-19,61,False
2015-02-20,25,False
2015-02-21,0,False
2015-02-22,0,False
2015-02-23,36,False
2015-02-24,33,False
2015-02-25,30,False
2015-02-26,43,False
2015-02-27,37,False
2015-02-28,30,False
2015-03-01,25,False
2015-03-02,0,False
2015-03-03,42,False
2015-03-04,28,False
2015-03-05,25,False
2015-03-06,31,False
2015-03-07,26,False
2015-03-08,0,False
2015-03-09,37,False
2015-03-10,39,False
2015-03-11,37,False
2015-03-12,38,False
2015-03-13,35,False
2015-03-14,31,False
2015-03-15,0,False
2015-03-16,32,False
2015-03-17,93,False
2015-03-18,100,False
2015-03-19,59,False
2015-03-20,49,False
2015-03-21,28,False
2015-03-22,29,False
2015-03-23,25,False
2015-03-24,46,False
2015-03-25,45,False
2015-03-26,34,False
2015-03-27,44,False
2015-03-28,44,False
2015-03-29,0,False
2015-03-30,36,False
2015-03-31,33,False
2015-04-01,30,False
2015-04-02,46,False
2015-04-03,29,False
2015-04-04,34,False
2015-04-05,38,False
2015-04-06,38,False
2015-04-07,34,False
2015-04-08,24,False
2015-04-09,35,False
2015-04-10,34,False
2015-04-11,0,False
2015-04-12,27,False
2015-04-13,43,False
2015-04-14,38,False
2015-04-15,47,False
2015-04-16,45,False
2015-04-17,33,False
2015-04-18,0,False
2015-04-19,0,False
2015-04-20,0,False
2015-04-21,45,False
2015-04-22,51,False
2015-04-23,32,False
2015-04-24,32,False
2015-04-25,0,False
2015-04-26,0,False
2015-04-27,61,False
2015-04-28,33,False
2015-04-29,33,False
2015-04-30,48,False
2015-05-01,36,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,27,False
2015-05-05,29,False
2015-05-06,25,False
2015-05-07,0,False
2015-05-08,37,False
2015-05-09,30,False
2015-05-10,26,False
2015-05-11,41,False
2015-05-12,36,False
2015-05-13,28,False
2015-05-14,34,False
2015-05-15,40,False
2015-05-16,30,False
2015-05-17,0,False
2015-05-18,44,False
2015-05-19,0,False
2015-05-20,0,False
2015-05-21,35,False
2015-05-22,34,False
2015-05-23,0,False
2015-05-24,33,False
2015-05-25,29,False
2015-05-26,0,False
2015-05-27,32,False
2015-05-28,30,False
2015-05-29,42,False
2015-05-30,0,False
2015-05-31,30,False
2015-06-01,0,False
2015-06-02,36,False
2015-06-03,39,False
2015-06-04,0,False
2015-06-05,33,False
2015-06-06,0,False
2015-06-07,0,False
2015-06-08,32,False
2015-06-09,61,False
2015-06-10,32,False
2015-06-11,38,False
2015-06-12,37,False
2015-06-13,0,False
2015-06-14,0,False
2015-06-15,25,False
2015-06-16,84,False
2015-06-17,58,False
2015-06-18,37,False
2015-06-19,38,False
2015-06-20,0,False
2015-06-21,29,False
2015-06-22,43,False
2015-06-23,37,False
2015-06-24,60,False
2015-06-25,41,False
2015-06-26,47,False
2015-06-27,25,False
2015-06-28,0,False
2015-06-29,26,False
2015-06-30,53,False
2015-07-01,64,False
2015-07-02,54,False
2015-07-03,28,False
2015-07-04,46,False
2015-07-05,0,False
2015-07-06,52,False
2015-07-07,43,False
2015-07-08,27,False
2015-07-09,52,False
2015-07-10,42,False
2015-07-11,47,False
2015-07-12,35,False
2015-07-13,54,False
2015-07-14,94,False
2015-07-15,64,False
2015-07-16,47,False
2015-07-17,52,False
2015-07-18,29,False
2015-07-19,46,False
2015-07-20,30,False
2015-07-21,49,False
2015-07-22,41,False
2015-07-23,29,False
2015-07-24,27,False
2015-07-25,0,False
2015-07-26,0,False
2015-07-27,46,False
2015-07-28,51,False
2015-07-29,35,False
2015-07-30,45,False
2015-07-31,56,False
2015-08-01,0,False
2015-08-02,0,False
2015-08-03,33,False
2015-08-04,48,False
2015-08-05,37,False
2015-08-06,30,False
2015-08-07,31,False
2015-08-08,0,False
2015-08-09,28,False
2015-08-10,0,False
2015-08-11,48,False
2015-08-12,32,False
2015-08-13,34,False
2015-08-14,38,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,48,False
2015-08-18,46,False
2015-08-19,32,False
2015-08-20,59,False
2015-08-21,34,False
2015-08-22,31,False
2015-08-23,30,False
2015-08-24,60,False
2015-08-25,46,False
2015-08-26,59,False
2015-08-27,53,False
2015-08-28,41,False
2015-08-29,0,False
2015-08-30,0,False
2015-08-31,38,False
2015-09-01,57,False
2015-09-02,23,False
2015-09-03,48,False
2015-09-04,55,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,33,False
2015-09-08,42,False
2015-09-09,27,False
2015-09-10,49,False
2015-09-11,44,False
2015-09-12,32,False
2015-09-13,27,False
2015-09-14,43,False
2015-09-15,26,False
2015-09-16,45,False
2015-09-17,73,False
2015-09-18,100,False
2015-09-19,36,False
2015-09-20,0,False
2015-09-21,67,False
2015-09-22,47,False
2015-09-23,63,False
2015-09-24,48,False
2015-09-25,39,False
2015-09-26,40,False
2015-09-27,34,False
2015-09-28,38,False
2015-09-29,61,False
2015-09-30,29,False
2015-10-01,34,False
2015-10-02,46,False
2015-10-03,29,False
2015-10-04,26,False
2015-10-05,37,False
2015-10-06,64,False
2015-10-07,64,False
2015-10-08,55,False
2015-10-09,44,False
2015-10-10,0,False
2015-10-11,0,False
2015-10-12,50,False
2015-10-13,60,False
2015-10-14,37,False
2015-10-15,38,False
2015-10-16,41,False
2015-10-17,34,False
2015-10-18,49,False
2015-10-19,36,False
2015-10-20,43,False
2015-10-21,28,False
2015-10-22,49,False
2015-10-23,57,False
2015-10-24,26,False
2015-10-25,29,False
2015-10-26,23,False
2015-10-27,68,False
2015-10-28,46,False
2015-10-29,30,False
2015-10-30,42,False
2015-10-31,0,False
2015-11-01,27,False
2015-11-02,40,False
2015-11-03,33,False
2015-11-04,48,False
2015-11-05,39,False
2015-11-06,22,False
2015-11-07,0,False
2015-11-08,0,False
2015-11-09,42,False
2015-11-10,39,False
2015-11-11,32,False
2015-11-12,30,False
2015-11-13,26,False
2015-11-14,0,False
2015-11-15,38,False
2015-11-16,0,False
2015-11-17,36,False
2015-11-18,47,False
2015-11-19,54,False
2015-11-20,33,False
2015-11-21,0,False
2015-11-22,36,False
2015-11-23,46,False
2015-11-24,45,False
2015-11-25,25,False
2015-11-26,38,False
2015-11-27,31,False
2015-11-28,24,False
2015-11-29,0,False
2015-11-30,43,False
2015-12-01,42,False
2015-12-02,34,False
2015-12-03,60,False
2015-12-04,35,False
2015-12-05,35,False
2015-12-06,32,False
2015-12-07,41,False
2015-12-08,42,False
2015-12-09,50,False
2015-12-10,91,False
2015-12-11,94,False
2015-12-12,49,False
2015-12-13,42,False
2015-12-14,41,False
2015-12-15,48,False
2015-12-16,60,False
2015-12-17,29,False
2015-12-18,36,False
2015-12-19,0,False
2015-12-20,26,False
2015-12-21,30,False
2015-12-22,37,False
2015-12-23,46,False
2015-12-24,54,False
2015-12-25,31,False
2015-12-26,42,False
2015-12-27,26,False
2015-12-28,34,False
2015-12-29,40,False
2015-12-30,34,False
2015-12-31,33,False
2016-01-01,24,False
2016-01-02,19,False
2016-01-03,0,False
2016-01-04,28,False
2016-01-05,29,False
2016-01-06,19,False
2016-01-07,27,False
2016-01-08,46,False
2016-01-09,20,False
2016-01-10,0,False
2016-01-11,25,False
2016-01-12,39,False
2016-01-13,34,False
2016-01-14,33,False
2016-01-15,37,False
2016-01-16,0,False
2016-01-17,19,False
2016-01-18,21,False
2016-01-19,34,False
2016-01-20,29,False
2016-01-21,32,False
2016-01-22,30,False
2016-01-23,0,False
2016-01-24,0,False
2016-01-25,45,False
2016-01-26,28,False
2016-01-27,36,False
2016-01-28,46,False
2016-01-29,32,False
2016-01-30,21,False
2016-01-31,26,False
2016-02-01,26,False
2016-02-02,38,False
2016-02-03,41,False
2016-02-04,32,False
2016-02-05,46,False
2016-02-06,20,False
2016-02-07,0,False
2016-02-08,46,False
2016-02-09,40,False
2016-02-10,35,False
2016-02-11,45,False
2016-02-12,27,False
2016-02-13,0,False
2016-02-14,0,False
2016-02-15,35,False
2016-02-16,37,False
2016-02-17,38,False
2016-02-18,33,False
2016-02-19,22,False
2016-02-20,23,False
2016-02-21,0,False
2016-02-22,28,False
2016-02-23,35,False
2016-02-24,15,False
2016-02-25,38,False
2016-02-26,24,False
2016-02-27,0,False
2016-02-28,19,False
2016-02-29,32,False
2016-03-01,34,False
2016-03-02,25,False
2016-03-03,24,False
2016-03-04,24,False
2016-03-05,25,False
2016-03-06,0,False
2016-03-07,18,False
2016-03-08,22,False
2016-03-09,27,False
2016-03-10,0,False
2016-03-11,32,False
2016-03-12,0,False
2016-03-13,0,False
2016-03-14,18,False
2016-03-15,34,False
2016-03-16,43,False
2016-03-17,80,False
2016-03-18,100,False
2016-03-19,25,False
2016-03-20,0,False
2016-03-21,49,False
2016-03-22,35,False
2016-03-23,30,False
2016-03-24,38,False
2016-03-25,30,False
2016-03-26,0,False
2016-03-27,0,False
2016-03-28,34,False
2016-03-29,25,False
2016-03-30,29,False
2016-03-31,26,False
2016-04-01,47,False
2016-04-02,20,False
2016-04-03,0,False
2016-04-04,29,False
2016-04-05,32,False
2016-04-06,32,False
2016-04-07,41,False
2016-04-08,22,False
2016-04-09,0,False
2016-04-10,0,False
2016-04-11,25,False
2016-04-12,22,False
2016-04-13,24,False
2016-04-14,21,False
2016-04-15,23,False
2016-04-16,0,False
2016-04-17,17,False
2016-04-18,28,False
2016-04-19,19,False
2016-04-20,29,False
2016-04-21,30,False
2016-04-22,29,False
2016-04-23,19,False
2016-04-24,26,False
2016-04-25,24,False
2016-04-26,24,False
2016-04-27,27,False
2016-04-28,28,False
2016-04-29,22,False
2016-04-30,0,False
2016-05-01,0,False
2016-05-02,16,False
2016-05-03,27,False
2016-05-04,26,False
2016-05-05,24,False
2016-05-06,24,False
2016-05-07,18,False
2016-05-08,0,False
2016-05-09,21,False
2016-05-10,26,False
2016-05-11,26,False
2016-05-12,19,False
2016-05-13,28,False
2016-05-14,0,False
2016-05-15,0,False
2016-05-16,24,False
2016-05-17,20,False
2016-05-18,22,False
2016-05-19,24,False
2016-05-20,34,False
2016-05-21,0,False
2016-05-22,0,False
2016-05-23,21,False
2016-05-24,29,False
2016-05-25,56,False
2016-05-26,38,False
2016-05-27,36,False
2016-05-28,0,False
2016-05-29,21,False
2016-05-30,0,False
2016-05-31,30,False
2016-06-01,25,False
2016-06-02,28,False
2016-06-03,24,False
2016-06-04,0,False
2016-06-05,0,False
2016-06-06,20,False
2016-06-07,0,False
2016-06-08,19,False
2016-06-09,25,False
2016-06-10,0,False
2016-06-11,0,False
2016-06-12,0,False
2016-06-13,37,False
2016-06-14,22,False
2016-06-15,25,False
2016-06-16,18,False
2016-06-17,25,False
2016-06-18,21,False
2016-06-19,0,False
2016-06-20,38,False
2016-06-21,81,False
2016-06-22,78,False
2016-06-23,42,False
2016-06-24,55,False
2016-06-25,22,False
2016-06-26,0,False
2016-06-27,27,False
2016-06-28,21,False
2016-06-29,48,False
2016-06-30,32,False
2016-07-01,42,False
2016-07-02,0,False
2016-07-03,0,False
2016-07-04,24,False
2016-07-05,35,False
2016-07-06,24,False
2016-07-07,30,False
2016-07-08,31,False
2016-07-09,0,False
2016-07-10,0,False
2016-07-11,33,False
2016-07-12,42,False
2016-07-13,29,False
2016-07-14,27,False
2016-07-15,30,False
2016-07-16,0,False
2016-07-17,0,False
2016-07-18,43,False
2016-07-19,26,False
2016-07-20,32,False
2016-07-21,34,False
2016-07-22,24,False
2016-07-23,0,False
2016-07-24,0,False
2016-07-25,29,False
2016-07-26,51,False
2016-07-27,34,False
2016-07-28,27,False
2016-07-29,35,False
2016-07-30,21,False
2016-07-31,0,False
2016-08-01,25,False
2016-08-02,34,False
2016-08-03,29,False
2016-08-04,32,False
2016-08-05,22,False
2016-08-06,0,False
2016-08-07,25,False
2016-08-08,26,False
2016-08-09,36,False
2016-08-10,33,False
2016-08-11,41,False
2016-08-12,27,False
2016-08-13,0,False
2016-08-14,0,False
2016-08-15,30,False
2016-08-16,20,False
2016-08-17,0,False
2016-08-18,0,False
2016-08-19,0,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,18,False
2016-08-23,28,False
2016-08-24,20,False
2016-08-25,34,False
2016-08-26,25,False
2016-08-27,0,False
2016-08-28,0,False
2016-08-29,0,False
2016-08-30,31,False
2016-08-31,26,False
2016-09-01,34,False
2016-09-02,21,False
2016-09-03,0,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,28,False
2016-09-07,30,False
2016-09-08,22,False
2016-09-09,22,False
2016-09-10,0,False
2016-09-11,0,False
2016-09-12,33,False
2016-09-13,28,False
2016-09-14,17,False
2016-09-15,20,False
2016-09-16,32,False
2016-09-17,28,False
2016-09-18,0,False
2016-09-19,23,False
2016-09-20,72,False
2016-09-21,100,False
2016-09-22,80,False
2016-09-23,60,False
2016-09-24,27,False
2016-09-25,0,False
2016-09-26,42,False
2016-09-27,40,False
2016-09-28,38,False
2016-09-29,32,False
2016-09-30,31,False
2016-10-01,0,False
2016-10-02,0,False
2016-10-03,28,False
2016-10-04,29,False
2016-10-05,30,False
2016-10-06,24,False
2016-10-07,36,False
2016-10-08,0,False
2016-10-09,0,False
2016-10-10,29,False
2016-10-11,26,False
2016-10-12,0,False
2016-10-13,25,False
2016-10-14,28,False
2016-10-15,19,False
2016-10-16,19,False
2016-10-17,0,False
2016-10-18,23,False
2016-10-19,48,False
2016-10-20,27,False
2016-10-21,25,False
2016-10-22,0,False
2016-10-23,0,False
2016-10-24,18,False
2016-10-25,36,False
2016-10-26,44,False
2016-10-27,41,False
2016-10-28,23,False
2016-10-29,0,False
2016-10-30,0,False
2016-10-31,20,False
2016-11-01,41,False
2016-11-02,36,False
2016-11-03,0,False
2016-11-04,29,False
2016-11-05,0,False
2016-11-06,0,False
2016-11-07,24,False
2016-11-08,17,False
2016-11-09,45,False
2016-11-10,40,False
2016-11-11,35,False
2016-11-12,0,False
2016-11-13,0,False
2016-11-14,30,False
2016-11-15,26,False
2016-11-16,33,False
2016-11-17,34,False
2016-11-18,33,False
2016-11-19,19,False
2016-11-20,0,False
2016-11-21,33,False
2016-11-22,27,False
2016-11-23,0,False
2016-11-24,22,False
2016-11-25,0,False
2016-11-26,0,False
2016-11-27,0,False
2016-11-28,24,False
2016-11-29,27,False
2016-11-30,24,False
2016-12-01,32,False
2016-12-02,27,False
2016-12-03,0,False
2016-12-04,0,False
2016-12-05,0,False
2016-12-06,28,False
2016-12-07,29,False
2016-12-08,24,False
2016-12-09,29,False
2016-12-10,27,False
2016-12-11,0,False
2016-12-12,35,False
2016-12-13,22,False
2016-12-14,33,False
2016-12-15,77,False
2016-12-16,78,False
2016-12-17,0,False
2016-12-18,0,False
2016-12-19,43,False
2016-12-20,27,False
2016-12-21,18,False
2016-12-22,20,False
2016-12-23,18,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,25,False
2016-12-27,23,False
2016-12-28,20,False
2016-12-29,0,False
2016-12-30,0,False
2016-12-31,20,False
2017-01-01,0,False
2017-01-02,18,False
2017-01-03,24,False
2017-01-04,13,False
2017-01-05,25,False
2017-01-06,30,False
2017-01-07,0,False
2017-01-08,0,False
2017-01-09,19,False
2017-01-10,19,False
2017-01-11,17,False
2017-01-12,23,False
2017-01-13,23,False
2017-01-14,0,False
2017-01-15,0,False
2017-01-16,17,False
2017-01-17,22,False
2017-01-18,19,False
2017-01-19,29,False
2017-01-20,29,False
2017-01-21,0,False
2017-01-22,0,False
2017-01-23,26,False
2017-01-24,42,False
2017-01-25,39,False
2017-01-26,21,False
2017-01-27,26,False
2017-01-28,17,False
2017-01-29,0,False
2017-01-30,24,False
2017-01-31,20,False
2017-02-01,23,False
2017-02-02,25,False
2017-02-03,14,False
2017-02-04,18,False
2017-02-05,0,False
2017-02-06,15,False
2017-02-07,23,False
2017-02-08,16,False
2017-02-09,20,False
2017-02-10,21,False
2017-02-11,0,False
2017-02-12,0,False
2017-02-13,22,False
2017-02-14,17,False
2017-02-15,22,False
2017-02-16,24,False
2017-02-17,19,False
2017-02-18,0,False
2017-02-19,14,False
2017-02-20,17,False
2017-02-21,14,False
2017-02-22,25,False
2017-02-23,22,False
2017-02-24,26,False
2017-02-25,0,False
2017-02-26,0,False
2017-02-27,26,False
2017-02-28,28,False
2017-03-01,27,False
2017-03-02,23,False
2017-03-03,34,False
2017-03-04,0,False
2017-03-05,14,False
2017-03-06,0,False
2017-03-07,17,False
2017-03-08,28,False
2017-03-09,29,False
2017-03-10,18,False
2017-03-11,0,False
2017-03-12,0,False
2017-03-13,30,False
2017-03-14,28,False
2017-03-15,44,False
2017-03-16,75,False
2017-03-17,99,False
2017-03-18,22,False
2017-03-19,0,False
2017-03-20,28,False
2017-03-21,46,False
2017-03-22,29,False
2017-03-23,24,False
2017-03-24,29,False
2017-03-25,19,False
2017-03-26,22,False
2017-03-27,31,False
2017-03-28,24,False
2017-03-29,24,False
2017-03-30,36,False
2017-03-31,24,False
2017-04-01,15,False
2017-04-02,0,False
2017-04-03,21,False
2017-04-04,34,False
2017-04-05,35,False
2017-04-06,28,False
2017-04-07,39,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,28,False
2017-04-11,21,False
2017-04-12,21,False
2017-04-13,34,False
2017-04-14,29,False
2017-04-15,17,False
2017-04-16,15,False
2017-04-17,21,False
2017-04-18,20,False
2017-04-19,30,False
2017-04-20,28,False
2017-04-21,21,False
2017-04-22,18,False
2017-04-23,0,False
2017-04-24,25,False
2017-04-25,28,False
2017-04-26,27,False
2017-04-27,30,False
2017-04-28,18,False
2017-04-29,0,False
2017-04-30,0,False
2017-05-01,22,False
2017-05-02,19,False
2017-05-03,19,False
2017-05-04,21,False
2017-05-05,29,False
2017-05-06,18,False
2017-05-07,15,False
2017-05-08,25,False
2017-05-09,20,False
2017-05-10,34,False
2017-05-11,29,False
2017-05-12,32,False
2017-05-13,14,False
2017-05-14,0,False
2017-05-15,32,False
2017-05-16,34,False
2017-05-17,20,False
2017-05-18,27,False
2017-05-19,30,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,25,False
2017-05-23,22,False
2017-05-24,33,False
2017-05-25,34,False
2017-05-26,26,False
2017-05-27,0,False
2017-05-28,0,False
2017-05-29,15,False
2017-05-30,32,False
2017-05-31,21,False
2017-06-01,17,False
2017-06-02,24,False
2017-06-03,16,False
2017-06-04,17,False
2017-06-05,28,False
2017-06-06,30,False
2017-06-07,16,False
2017-06-08,14,False
2017-06-09,21,False
2017-06-10,20,False
2017-06-11,15,False
2017-06-12,23,False
2017-06-13,44,False
2017-06-14,30,False
2017-06-15,29,False
2017-06-16,27,False
2017-06-17,0,False
2017-06-18,0,False
2017-06-19,41,False
2017-06-20,100,False
2017-06-21,100,False
2017-06-22,42,False
2017-06-23,36,False
2017-06-24,17,False
2017-06-25,0,False
2017-06-26,42,False
2017-06-27,26,False
2017-06-28,23,False
2017-06-29,33,False
2017-06-30,24,False
2017-07-01,12,False
2017-07-02,0,False
2017-07-03,24,False
2017-07-04,20,False
2017-07-05,26,False
2017-07-06,20,False
2017-07-07,23,False
2017-07-08,12,False
2017-07-09,0,False
2017-07-10,23,False
2017-07-11,21,False
2017-07-12,33,False
2017-07-13,19,False
2017-07-14,10,False
2017-07-15,0,False
2017-07-16,12,False
2017-07-17,19,False
2017-07-18,20,False
2017-07-19,23,False
2017-07-20,17,False
2017-07-21,28,False
2017-07-22,0,False
2017-07-23,0,False
2017-07-24,12,False
2017-07-25,26,False
2017-07-26,16,False
2017-07-27,23,False
2017-07-28,17,False
2017-07-29,11,False
2017-07-30,0,False
2017-07-31,19,False
2017-08-01,18,False
2017-08-02,17,False
2017-08-03,17,False
2017-08-04,14,False
2017-08-05,0,False
2017-08-06,13,False
2017-08-07,15,False
2017-08-08,13,False
2017-08-09,19,False
2017-08-10,21,False
2017-08-11,10,False
2017-08-12,0,False
2017-08-13,10,False
2017-08-14,10,False
2017-08-15,12,False
2017-08-16,10,False
2017-08-17,16,False
2017-08-18,15,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,18,False
2017-08-22,23,False
2017-08-23,17,False
2017-08-24,20,False
2017-08-25,14,False
2017-08-26,13,False
2017-08-27,0,False
2017-08-28,21,False
2017-08-29,13,False
2017-08-30,15,False
2017-08-31,13,False
2017-09-01,16,False
2017-09-02,0,False
2017-09-03,0,False
2017-09-04,0,False
2017-09-05,12,False
2017-09-06,12,False
2017-09-07,12,False
2017-09-08,18,False
2017-09-09,0,False
2017-09-10,0,False
2017-09-11,13,False
2017-09-12,16,False
2017-09-13,22,False
2017-09-14,19,False
2017-09-15,17,False
2017-09-16,11,False
2017-09-17,0,False
2017-09-18,18,False
2017-09-19,47,False
2017-09-20,65,False
2017-09-21,37,False
2017-09-22,29,False
2017-09-23,11,False
2017-09-24,0,False
2017-09-25,24,False
2017-09-26,26,False
2017-09-27,19,False
2017-09-28,19,False
2017-09-29,18,False
2017-09-30,11,False
2017-10-01,0,False
2017-10-02,15,False
2017-10-03,26,False
2017-10-04,16,False
2017-10-05,22,False
2017-10-06,22,False
2017-10-07,0,False
2017-10-08,0,False
2017-10-09,13,False
2017-10-10,21,False
2017-10-11,29,False
2017-10-12,23,False
2017-10-13,18,False
2017-10-14,10,False
2017-10-15,0,False
2017-10-16,22,False
2017-10-17,20,False
2017-10-18,41,False
2017-10-19,100,False
2017-10-20,66,False
2017-10-21,18,False
2017-10-22,17,False
2017-10-23,29,False
2017-10-24,24,False
2017-10-25,28,False
2017-10-26,27,False
2017-10-27,28,False
2017-10-28,10,False
2017-10-29,0,False
2017-10-30,18,False
2017-10-31,24,False
2017-11-01,32,False
2017-11-02,25,False
2017-11-03,28,False
2017-11-04,12,False
2017-11-05,0,False
2017-11-06,14,False
2017-11-07,24,False
2017-11-08,27,False
2017-11-09,26,False
2017-11-10,20,False
2017-11-11,13,False
2017-11-12,0,False
2017-11-13,19,False
2017-11-14,20,False
2017-11-15,20,False
2017-11-16,17,False
2017-11-17,19,False
2017-11-18,0,False
2017-11-19,12,False
2017-11-20,8,False
2017-11-21,23,False
2017-11-22,15,False
2017-11-23,10,False
2017-11-24,11,False
2017-11-25,13,False
2017-11-26,9,False
2017-11-27,17,False
2017-11-28,20,False
2017-11-29,34,False
2017-11-30,26,False
2017-12-01,25,False
2017-12-02,10,False
2017-12-03,0,False
2017-12-04,33,False
2017-12-05,28,False
2017-12-06,27,False
2017-12-07,26,False
2017-12-08,22,False
2017-12-09,14,False
2017-12-10,0,False
2017-12-11,21,False
2017-12-12,28,False
2017-12-13,28,False
2017-12-14,62,False
2017-12-15,61,False
2017-12-16,13,False
2017-12-17,0,False
2017-12-18,23,False
2017-12-19,30,False
2017-12-20,20,False
2017-12-21,27,False
2017-12-22,16,False
2017-12-23,11,False
2017-12-24,0,False
2017-12-25,12,False
2017-12-26,17,False
2017-12-27,13,False
2017-12-28,20,False
2017-12-29,17,False
2017-12-30,11,False
2017-12-31,0,False
2018-01-01,0,False
2018-01-02,19,False
2018-01-03,31,False
2018-01-04,24,False
2018-01-05,32,False
2018-01-06,13,False
2018-01-07,0,False
2018-01-08,17,False
2018-01-09,23,False
2018-01-10,22,False
2018-01-11,24,False
2018-01-12,22,False
2018-01-13,12,False
2018-01-14,12,False
2018-01-15,15,False
2018-01-16,31,False
2018-01-17,25,False
2018-01-18,25,False
2018-01-19,21,False
2018-01-20,12,False
2018-01-21,0,False
2018-01-22,29,False
2018-01-23,45,False
2018-01-24,36,False
2018-01-25,31,False
2018-01-26,30,False
2018-01-27,0,False
2018-01-28,0,False
2018-01-29,20,False
2018-01-30,25,False
2018-01-31,23,False
2018-02-01,24,False
2018-02-02,27,False
2018-02-03,0,False
2018-02-04,15,False
2018-02-05,23,False
2018-02-06,44,False
2018-02-07,28,False
2018-02-08,29,False
2018-02-09,29,False
2018-02-10,0,False
2018-02-11,0,False
2018-02-12,21,False
2018-02-13,26,False
2018-02-14,22,False
2018-02-15,25,False
2018-02-16,20,False
2018-02-17,10,False
2018-02-18,0,False
2018-02-19,11,False
2018-02-20,21,False
2018-02-21,20,False
2018-02-22,19,False
2018-02-23,26,False
2018-02-24,19,False
2018-02-25,0,False
2018-02-26,18,False
2018-02-27,27,False
2018-02-28,33,False
2018-03-01,21,False
2018-03-02,22,False
2018-03-03,0,False
2018-03-04,0,False
2018-03-05,20,False
2018-03-06,20,False
2018-03-07,17,False
2018-03-08,25,False
2018-03-09,26,False
2018-03-10,18,False
2018-03-11,11,False
2018-03-12,31,False
2018-03-13,32,False
2018-03-14,41,False
2018-03-15,71,False
2018-03-16,87,False
2018-03-17,20,False
2018-03-18,9,False
2018-03-19,33,False
2018-03-20,37,False
2018-03-21,31,False
2018-03-22,35,False
2018-03-23,26,False
2018-03-24,12,False
2018-03-25,8,False
2018-03-26,44,False
2018-03-27,39,False
2018-03-28,36,False
2018-03-29,35,False
2018-03-30,28,False
2018-03-31,10,False
2018-04-01,11,False
2018-04-02,22,False
2018-04-03,27,False
2018-04-04,32,False
2018-04-05,37,False
2018-04-06,24,False
2018-04-07,9,False
2018-04-08,0,False
2018-04-09,26,False
2018-04-10,31,False
2018-04-11,32,False
2018-04-12,31,False
2018-04-13,28,False
2018-04-14,12,False
2018-04-15,8,False
2018-04-16,20,False
2018-04-17,31,False
2018-04-18,24,False
2018-04-19,29,False
2018-04-20,22,False
2018-04-21,0,False
2018-04-22,0,False
2018-04-23,19,False
2018-04-24,22,False
2018-04-25,20,False
2018-04-26,19,False
2018-04-27,28,False
2018-04-28,11,False
2018-04-29,0,False
2018-04-30,23,False
2018-05-01,21,False
2018-05-02,29,False
2018-05-03,28,False
2018-05-04,17,False
2018-05-05,10,False
2018-05-06,0,False
2018-05-07,25,False
2018-05-08,25,False
2018-05-09,36,False
2018-05-10,22,False
2018-05-11,32,False
2018-05-12,10,False
2018-05-13,9,False
2018-05-14,18,False
2018-05-15,23,False
2018-05-16,25,False
2018-05-17,23,False
2018-05-18,24,False
2018-05-19,0,False
2018-05-20,0,False
2018-05-21,29,False
2018-05-22,32,False
2018-05-23,29,False
2018-05-24,25,False
2018-05-25,21,False
2018-05-26,12,False
2018-05-27,9,False
2018-05-28,15,False
2018-05-29,24,False
2018-05-30,24,False
2018-05-31,29,False
2018-06-01,39,False
2018-06-02,0,False
2018-06-03,8,False
2018-06-04,31,False
2018-06-05,36,False
2018-06-06,34,False
2018-06-07,38,False
2018-06-08,29,False
